gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.696285318800339,-12.102402158617974,-13.057018192069007
LINC01409,-11.848262713603027,-12.32632790458573,-12.076065068128619
LINC00115,-12.496488032961153,-12.714959273489988,-12.464000687326337
LINC01128,-10.313365801450887,-10.644754709897517,-10.618381349571337
SAMD11,-11.815648135594362,-11.831481334794876,-11.873265096652409
NOC2L,-10.317063370760525,-10.47853110589255,-10.387667115798063
HES4,-10.676438201807425,-10.851503235065543,-11.694490428438304
ISG15,-11.293092061021913,-11.098096350891387,-11.187596786177158
AGRN,-11.622370540732279,-11.470241772081271,-12.080207093605743
C1orf159,-10.93299310249364,-10.984861900522764,-11.001404805872502
SDF4,-10.02911501339227,-10.195088239038022,-10.156581302588688
B3GALT6,-10.97066652929385,-11.137845540874988,-11.37628454151137
UBE2J2,-10.226082964058994,-10.406505048159126,-10.369504420055577
ACAP3,-11.992157954667084,-12.168867898694533,-12.00290022070375
PUSL1,-12.044792558152308,-12.021787789220667,-12.139489079127577
INTS11,-11.049373031334317,-11.294391098149017,-11.144497176278117
CPTP,-12.308588498048247,-12.49758306799794,-12.058214214888094
DVL1,-12.371666250603658,-12.518684550003982,-12.606474901886033
MXRA8,-11.66919319074369,-11.034854743781766,-11.753047034672967
AURKAIP1,-9.281353586768683,-9.403935835088031,-9.413555866373782
CCNL2,-9.206125506843508,-9.210495800188935,-9.440367893530428
MRPL20-AS1,-11.838077959636138,-11.584943295605978,-11.97791657738095
MRPL20,-8.943564253408027,-9.076151453655424,-9.163862840116991
VWA1,-12.310062976704904,-12.505817833980238,-12.841970793070486
ATAD3B,-12.129063330406016,-11.858480855267945,-12.125715739430664
ATAD3A,-11.152396662456022,-11.426489876468022,-11.3784408562796
TMEM240,-12.41450253895108,-12.997591443001147,-12.73023787458427
SSU72,-9.395948716662232,-9.480088863772464,-9.530857801400439
FNDC10,-11.937195148430598,-11.912651258710943,-12.316835415946606
ENSG00000272106,-11.335132085618373,-11.696836659159178,-11.667079656489634
MIB2,-11.27151568437378,-11.180635082974211,-11.490005196799492
CDK11B,-10.41730651239196,-10.581486284045425,-10.429268260782994
SLC35E2B,-10.379790405028219,-10.360384217843244,-10.680002584452403
CDK11A,-10.703517302812953,-10.756434298217343,-10.936817968752948
ENSG00000290854,-11.53009801792273,-11.548475861686995,-11.912754198848923
NADK,-11.332509309555153,-11.238795286171145,-11.352680477287674
GNB1,-8.683010748465785,-8.832428162766847,-8.873646019662678
PRKCZ,-10.842111238898708,-11.041961132323284,-11.004847322376085
FAAP20,-9.732732392891247,-9.999104853490927,-9.89235704752044
SKI,-10.549049736979905,-10.47985959165942,-10.572214595582881
MORN1,-11.644316629557386,-11.57370469308844,-11.916939194375255
RER1,-10.181656904664163,-10.231069650189319,-10.323688993614615
PEX10,-11.54953124096357,-11.65001888757849,-11.436831770121586
PANK4,-12.209036467746376,-12.253156421056348,-12.146677978259548
PRXL2B,-12.036529928873145,-11.863538712680636,-12.078840310617126
PRDM16-DT,-11.2250674483225,-11.765852791282436,-11.32830704438996
PRDM16,-9.195062527099632,-9.524228465074332,-9.423521692584014
MEGF6,-12.162187472050274,-12.298470516279432,-12.767386710716451
TPRG1L,-10.972935316014537,-11.164059724100332,-11.13295640273756
WRAP73,-11.648130348646017,-11.731247431974815,-11.635359799764771
SMIM1,-11.863643508792375,-11.8225074557048,-11.574178243052389
LRRC47,-10.335847243541501,-10.559880480993908,-10.361107490916078
CEP104,-10.542328601148613,-10.562172689806863,-10.565139109753906
DFFB,-11.895012710708475,-12.533430576031902,-11.86930176035218
C1orf174,-11.317422581304205,-11.382761386742832,-11.36565688455512
NPHP4,-11.131286864584263,-11.42982518006161,-11.198133478489122
KCNAB2,-12.573878689714158,-12.554877395439116,-12.149420705105763
RPL22,-7.087709536510194,-7.317346438173183,-7.324281872693038
RNF207,-9.869039739987933,-9.51013183998955,-9.884917475764063
ICMT,-10.469268478099194,-10.595566130009122,-10.639970948240336
GPR153,-12.791561936548707,-12.657197448966794,-12.418208579879733
ACOT7,-11.604715570973386,-11.58574415123077,-11.607379948024725
PLEKHG5,-12.056884195267479,-12.045292599265306,-12.247537968738957
NOL9,-10.211856101160675,-10.302677534332238,-10.314359221651008
ZBTB48,-11.881252457988975,-11.884092573678194,-12.060506998062415
KLHL21,-10.400825731713688,-10.4176312257409,-10.80562161997737
PHF13,-10.235692110994881,-10.210886153491435,-10.596249827059191
THAP3,-11.451348828447353,-11.681511516227568,-11.474888698339585
DNAJC11,-9.895632238142438,-10.025091655380146,-10.128886542456891
CAMTA1,-8.258547983873044,-8.18056583796888,-8.138968240835437
VAMP3,-9.87679244093938,-9.870208316680406,-10.103608786362747
PER3,-11.310335255315875,-11.070831276053791,-11.33227260131928
PARK7,-8.444564836479383,-8.628172093546889,-8.573848276882252
ERRFI1,-11.156533935337592,-11.109849303352783,-11.306594579593055
RERE,-7.438155350989503,-7.492559866640954,-7.644928286481264
ENO1,-7.201115674186713,-7.532271685300077,-6.714247283623172
