gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000290385,-12.453255297084478,-13.126133248973685,-13.026204555363096
ENSG00000291215,-12.671993731259876,-12.15098203550014,-12.57132433244122
LINC01409,-11.751494301191643,-11.90847953941367,-12.187777683294827
LINC00115,-12.50803819524826,-12.388680128574245,-12.382475120552135
LINC01128,-10.451362168983342,-10.592545157819066,-10.7836616964285
SAMD11,-12.412018824572872,-12.22785915088168,-11.877105395899095
NOC2L,-10.3857198245026,-10.547844285969344,-10.413486604145064
HES4,-10.747211876573648,-10.769016433655928,-11.648437982242045
ISG15,-11.323720225771712,-11.027843130312267,-11.097635299041542
AGRN,-11.71944178421112,-11.47492137935545,-12.316309119127018
C1orf159,-10.932703227419147,-11.01309115237448,-11.174576294935267
SDF4,-9.973221951521142,-10.06891182532329,-10.123916692133916
B3GALT6,-11.002554302071575,-11.37053211562594,-11.463522030494104
UBE2J2,-10.378068626905053,-10.52124330386977,-10.428033588046114
ACAP3,-11.936726117411293,-12.188878526996616,-12.082593997556872
PUSL1,-12.071832368572299,-11.92250466231727,-12.055858518891798
INTS11,-10.932363969055604,-11.244353802964637,-11.244655710125905
CPTP,-12.245656473889325,-12.33037852209199,-12.134296957270411
DVL1,-12.581125273621051,-12.759665305446008,-12.684502861182892
MXRA8,-11.687169106134142,-11.231702237744845,-11.559252272610832
AURKAIP1,-9.331034115356815,-9.427378178940687,-9.392078854164282
CCNL2,-9.172599375788117,-9.212555309561928,-9.575603639046557
MRPL20-AS1,-11.913497984310112,-11.924261673064722,-11.816960333496665
MRPL20,-8.962625534096837,-9.069018694640517,-9.0649017069595
VWA1,-12.402878879853619,-12.85960112986641,-12.594611732601768
ATAD3B,-12.135657942587807,-12.117978642637746,-12.430220293694628
ATAD3A,-11.391702896766732,-11.59662149517736,-11.558425028247088
TMEM240,-12.805142757240944,-12.916819069091952,-12.62402636542309
SSU72,-9.489731609120764,-9.511330177828203,-9.64236412289301
FNDC10,-11.954103113202795,-12.004162969455113,-12.292610713932536
ENSG00000272106,-11.255598312876328,-11.499414763577436,-11.508305244143353
MIB2,-11.38515670722543,-11.34367222669783,-11.466113683821435
CDK11B,-10.480840563063415,-10.51217612548752,-10.574016333596584
SLC35E2B,-10.5820606490305,-10.408450516471113,-10.697067884788956
CDK11A,-10.65398893887721,-10.966119008141506,-10.852048353987076
ENSG00000290854,-11.374910668824608,-11.449593704889955,-11.538174450629052
NADK,-11.354191817998958,-11.18237216243461,-11.342705483078097
GNB1,-8.736315789094842,-8.796559904859768,-8.955411094304264
PRKCZ,-11.129031859504018,-10.925271895367535,-11.032799779102485
FAAP20,-9.753629743147188,-10.004072415039408,-9.959729662822186
SKI,-10.611749113202269,-10.574768088400443,-10.784288059749517
MORN1,-11.51076632948831,-11.62416786361637,-11.825406254841345
RER1,-10.168947833512487,-10.278297234569347,-10.44634762461116
PEX10,-11.7685209805958,-11.791096064183465,-11.408472985008746
PANK4,-12.46459869293386,-12.330490236745536,-12.383110717719404
PRXL2B,-12.58701882411094,-12.353723729014765,-12.29935585055635
PRDM16-DT,-11.330879561283338,-11.909939913655045,-11.488333516374528
PRDM16,-9.367611707525626,-9.662223842775212,-9.422124412899166
MEGF6,-12.162134729272303,-12.743826631379632,-12.617507029031486
TPRG1L,-11.068846203549846,-11.152906566190243,-11.224668391694248
WRAP73,-11.916960755140254,-11.729469333875109,-11.501101992327904
SMIM1,-11.642564929739406,-11.693650229311151,-11.62906447215381
LRRC47,-10.37583513099991,-10.453688530595027,-10.481386990721505
CEP104,-10.551433926247242,-10.462383893675394,-10.554394994510044
DFFB,-12.030483973593935,-12.086307607036192,-12.240254994413531
C1orf174,-11.379906769377127,-11.296550189540469,-11.467078258532407
NPHP4,-11.41427213652757,-11.179598795273506,-11.105582784294976
KCNAB2,-12.470049614659613,-13.050159402436817,-12.26766162607253
RPL22,-7.155184087361302,-7.3348428096073075,-7.2944211180262375
RNF207,-9.906610203342485,-9.524093721898337,-9.88487297579146
ICMT,-10.445004240847632,-10.353808697849093,-10.48175990344227
GPR153,-12.536100811850734,-12.472026235390421,-12.380288326575489
ACOT7,-11.67107181553232,-11.823622076596644,-11.652400451432506
PLEKHG5,-12.285222317357878,-12.139148156541022,-11.907369777768176
NOL9,-10.101325936022837,-10.219022993413073,-10.360988045196416
ZBTB48,-11.81909719369865,-12.094596015829207,-12.167012828471426
KLHL21,-10.519487164783362,-10.379729161887385,-10.936630485502018
PHF13,-10.35245898889713,-10.176146103509065,-10.630011906972047
THAP3,-11.394213696521254,-11.618910932240373,-11.451518268064534
DNAJC11,-10.024877045221603,-10.074973765838022,-10.237436297641432
CAMTA1,-8.232618975434944,-8.180766558356188,-8.165681956352115
VAMP3,-9.938249516615173,-9.94432712640138,-10.010631133332273
PER3,-11.29686689579145,-11.05997498238522,-11.035011928957498
PARK7,-8.482780117393593,-8.651136338795334,-8.580432130856348
ERRFI1,-11.116198312295953,-11.122766198903019,-11.138369631634225
RERE,-7.46153210727698,-7.483361134965323,-7.719283656060062
ENO1,-7.155165542289473,-7.49727185694229,-6.831805527638599
GPR157,-11.888660979141365,-11.563912069128735,-11.828405103377982
MIR34AHG,-12.208836144969146,-12.573010868487676,-12.692850785338916
H6PD,-10.86069083149562,-10.889128759866061,-11.399601531576426
SLC25A33,-10.654394283824653,-10.509967602018584,-10.9572096850253
TMEM201,-12.35959466434263,-12.377362138464104,-12.155553986370524
PIK3CD-AS2,-12.307318527096292,-12.673227268028965,-12.527788856769181
CLSTN1,-10.084594668519875,-9.840000250741898,-10.30799350833427
CTNNBIP1,-9.937947511005857,-9.916476015095528,-10.168114257342053
LZIC,-9.52567911102188,-9.505338008110032,-9.432635885335557
NMNAT1,-10.822685464322564,-11.025738899225086,-10.9080788056262
UBE4B,-9.168266263157697,-9.092736480240811,-9.50245895223809
KIF1B,-8.517870140310237,-8.481981716529274,-8.817231509828169
PGD,-9.573448705826538,-9.726837817181318,-9.7874504984675
CENPS,-11.270654016313104,-11.360261612814888,-11.116293560168508
DFFA,-9.782764374811018,-9.936491651705756,-9.880596232372126
PEX14,-9.89091651665275,-9.892572626207768,-10.056298932726307
CASZ1,-9.07694657740692,-8.985386719640537,-9.282306979804247
TARDBP,-9.378897935484213,-9.455226466113755,-9.582833139345944
SRM,-9.952617867386218,-10.274833148324166,-10.18289838610354
EXOSC10,-9.717965350024837,-9.82256797503097,-9.876323179604043
MTOR,-9.824504381986861,-9.849376914046584,-10.055723393496312
UBIAD1,-11.085314445407647,-11.0998696579715,-11.244619760225667
FBXO2,-12.302525448443475,-12.348348091213595,-12.066058447413495
FBXO44,-11.798927049081769,-11.820521245040348,-11.470675790120081
MAD2L2,-10.949590253325042,-11.114009676082343,-10.619384031192006
FBXO6,-13.28159983136685,-13.289192214644139,-13.015962896702414
AGTRAP,-10.937291954459207,-11.029400597298215,-10.743816936687137
MTHFR,-10.476538216734863,-10.478650287122596,-10.827915279985731
CLCN6,-10.766661492291671,-10.796229270206712,-10.994441730600734
NPPA,-8.423985818547184,-8.652777320762288,-7.9244935132444825
NPPB,-10.44418328235309,-9.42503518714709,-11.198910735335861
KIAA2013,-10.683947765730458,-11.06339860355904,-11.198638282883241
PLOD1,-10.671167585893635,-10.634930721736872,-10.754547577049358
MFN2,-10.22501457643354,-10.155633677215887,-10.424977649858471
MIIP,-12.360185035855164,-12.366786054090474,-12.853049762958648
VPS13D,-9.172119820281715,-9.341473752251682,-9.430446486623591
DHRS3,-10.58989597767143,-11.013566100525566,-11.632396444880488
PDPN,-12.400948712753404,-13.003156892755257,-11.905754599045586
PRDM2,-9.490678132157953,-9.49278412164511,-9.687126477873916
KAZN,-8.29657095897703,-8.209319347627115,-8.54361752895822
TMEM51-AS1,-11.466529479956364,-11.598904585310818,-11.03840014424146
TMEM51,-10.13093424016149,-10.389871327630239,-10.281123323512018
FHAD1,-11.531067360150052,-12.150070898390432,-11.453703463033106
EFHD2,-11.59063806122409,-11.872709607021674,-11.030963919329402
CASP9,-11.028000103738933,-11.1833394966818,-10.961875789842354
DNAJC16,-10.138941846822286,-10.026991417893528,-10.249078817524188
DDI2,-10.14622230804782,-10.149272668251536,-10.198350490648119
PLEKHM2,-9.926425711494508,-9.779422164863291,-10.033447695618403
FBLIM1,-10.058637913093852,-10.058869952806068,-10.129562246660884
UQCRHL,-12.192970704452351,-12.080237891112168,-11.903087406444074
SPEN-AS1,-11.099794098454833,-11.159375886073379,-10.96704017264976
SPEN,-9.15755093431772,-9.087515812383417,-9.32044123197242
ZBTB17,-11.720092075758641,-11.74614046338105,-11.923060140822525
HSPB7,-8.66762689697838,-8.805678983480512,-8.598965867747838
CLCNKB,-12.945532814496165,-12.902083342271602,-12.876450258510816
