gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.919420614167507,-12.163201640436858,-12.703413265492264
LINC01409,-12.002020374874856,-11.983017793414868,-12.083657850698405
ENSG00000290784,-13.150817219232593,-12.869776906492291,-13.147864421512246
LINC00115,-12.268551502647238,-12.417198783641682,-12.468125418156312
LINC01128,-10.469028897372413,-10.59556599956446,-10.662301642144342
SAMD11,-11.93250742143097,-12.156992961770337,-11.866323232863333
NOC2L,-10.312881470834135,-10.502158561012951,-10.469348660977218
HES4,-10.67686923475735,-10.726192258780783,-11.554294345472861
ISG15,-11.278301804448239,-11.181718475623763,-11.056491533377699
AGRN,-11.639986064523018,-11.56558211151965,-12.182263254237037
C1orf159,-10.901865804119959,-11.092439878094025,-11.121610564099297
SDF4,-9.982651991484842,-10.12481322748155,-10.16404231647829
B3GALT6,-11.080738503668334,-11.245812952499914,-11.288361687882464
UBE2J2,-10.337760523071886,-10.485307326531647,-10.460710457546643
ACAP3,-11.901666734252824,-12.03474191971412,-12.075778280424839
PUSL1,-11.965306902456483,-12.07267232246727,-12.165732131023024
INTS11,-10.979379146766247,-11.238392476247256,-11.177066127488171
CPTP,-12.268945430227324,-12.297676004964808,-12.321325697552746
DVL1,-12.384193065008391,-12.685349520829519,-12.561673805851575
MXRA8,-11.494724002803542,-11.22905515668912,-11.675356436883165
AURKAIP1,-9.329066537432473,-9.41344980945987,-9.380879196414288
CCNL2,-9.21909012833124,-9.22884754393588,-9.545581754335844
MRPL20-AS1,-11.973226721749077,-11.909872307467184,-12.026145612858388
MRPL20,-8.981737081116975,-9.099856867361812,-9.08116917009256
VWA1,-12.33599014822882,-12.553159537016102,-12.744107189833079
ATAD3B,-11.965006632155225,-12.028157418799946,-12.09005330615496
ATAD3A,-11.29086777883976,-11.419903740035428,-11.592303625181712
TMEM240,-12.621559460752906,-12.531532894139053,-12.660746295205533
SSU72,-9.49601877440529,-9.509780620897313,-9.582041572281181
FNDC10,-12.007851842853876,-11.873625963253449,-12.472146644283558
ENSG00000272106,-11.43634950067354,-11.470648012148114,-11.60715687223879
MIB2,-11.20903971190381,-11.32314543701664,-11.400897150407555
MMP23B,-11.826325565576905,-11.960495738875057,-13.115687329505425
CDK11B,-10.415732023718032,-10.602185424611415,-10.587101976413484
SLC35E2B,-10.462520513179184,-10.437915583026632,-10.63390843911448
CDK11A,-10.65448282664999,-10.780184558462189,-10.95579546154734
ENSG00000290854,-11.436451134592199,-11.484525930526837,-11.65519949168272
NADK,-11.317943116150763,-11.295288809110259,-11.415501129091075
GNB1,-8.733373106104786,-8.844961304472534,-8.92462962014837
PRKCZ,-10.932632090562686,-11.017843792413574,-11.062968966982535
FAAP20,-9.795654397120174,-10.031790556797086,-9.949657502353416
SKI,-10.581854438547744,-10.592604953281615,-10.742473319217485
MORN1,-11.616873376816796,-11.633957326887264,-11.856583566334374
RER1,-10.245206459015664,-10.288716336180846,-10.353380378206156
PEX10,-11.562529611211907,-11.62516232617243,-11.50316781822528
PANK4,-12.276900642686126,-12.230605416996294,-12.123659795112316
PRXL2B,-12.230294934381284,-12.14508390096715,-12.004305999549025
PRDM16-DT,-11.345442824086549,-11.97257857435409,-11.487389758163754
PRDM16,-9.309936178690938,-9.58803928390616,-9.396998733738593
MEGF6,-12.300554517222771,-12.50310566558826,-12.613151650603667
TPRG1L,-11.053713162893187,-11.220846251295736,-11.199499530164854
WRAP73,-11.657328501951975,-11.751640456386221,-11.695213992591892
SMIM1,-11.709568741417765,-11.68342121033593,-11.560874303727404
LRRC47,-10.337610302921123,-10.487649153349258,-10.416901359575396
CEP104,-10.532951355097984,-10.534618994045196,-10.574272991162735
DFFB,-12.068583961517282,-12.19496077060013,-12.187662997974432
C1orf174,-11.292930762506193,-11.309945890303103,-11.3415103767397
NPHP4,-11.270732571893776,-11.289519700584433,-11.078957710763504
KCNAB2,-12.549454382360645,-12.636997470175745,-12.12570595707159
RPL22,-7.13093825771861,-7.321792964138485,-7.278433321184089
RNF207,-9.917589904835445,-9.566723292448804,-9.79938729925
ICMT,-10.435274434769086,-10.485130153712825,-10.641120260364216
GPR153,-12.55414442315695,-12.278270334388598,-12.312562833696964
ACOT7,-11.500918612518367,-11.78041087538023,-11.7424099981437
PLEKHG5,-12.099233605167097,-12.079573335158178,-12.301667804633203
NOL9,-10.210968212806627,-10.270328728140575,-10.380327416136728
ZBTB48,-11.835564861990713,-11.947407547616262,-12.22686515055341
KLHL21,-10.481681562870033,-10.414985039155743,-10.839208891708005
PHF13,-10.261865215616844,-10.171254883576319,-10.579298763560248
THAP3,-11.434831053239154,-11.549509345855983,-11.496929974401276
DNAJC11,-9.93773406283701,-10.072028738002233,-10.127417241775657
CAMTA1,-8.278509109540876,-8.19482240461356,-8.167823907749407
VAMP3,-9.959947329079089,-9.871791943897021,-10.092235155674167
PER3,-11.363266296364774,-11.063162125285375,-11.095975793912487
PARK7,-8.496915632601166,-8.623932483453126,-8.557644640320978
ERRFI1,-11.044924501400779,-11.125302558086924,-11.100225573964856
RERE,-7.455586612967604,-7.485397376916565,-7.660447841124389
ENO1,-7.167771220223236,-7.514035274531622,-6.782973129139714
GPR157,-11.78007817168426,-11.476065404050827,-11.836121092507238
MIR34AHG,-12.466357067700324,-12.49714049526493,-12.734609534867534
H6PD,-10.97440666974228,-10.9166821299214,-11.334114405522964
SPSB1,-12.801893144048153,-12.740245951235561,-13.204258264563656
SLC25A33,-10.714973361928639,-10.667845613640676,-10.815498436309436
TMEM201,-12.283554704259501,-12.463054155542894,-12.476792512966952
PIK3CD,-12.70254977582203,-12.886173072738952,-12.963485975335807
PIK3CD-AS2,-12.260918799203283,-12.726122614481426,-11.988691848626088
CLSTN1,-10.039317555302897,-9.86895876837714,-10.258053066127799
CTNNBIP1,-9.982911909889287,-9.96608478274865,-10.150400298197466
LZIC,-9.454869809664462,-9.484602650497141,-9.460223528458942
NMNAT1,-10.951017880086305,-10.91219173876791,-10.897725582967071
UBE4B,-9.120939327323136,-9.048706906940108,-9.448075646637065
KIF1B,-8.484155367564258,-8.483325617593533,-8.75601640352322
PGD,-9.604344342810288,-9.706865822608329,-9.803874086047585
CENPS,-11.205986362271892,-11.414812978545736,-11.42126765218754
DFFA,-9.74506109499449,-9.915722832812358,-9.848096742167428
PEX14,-9.868146328530337,-9.900988905259732,-10.039495634288643
CASZ1,-9.022896847902238,-9.073171070137315,-9.216197275104186
TARDBP,-9.370910393951965,-9.430167680861349,-9.534967374211398
SRM,-9.962784250182066,-10.160108993721611,-10.144659437205721
EXOSC10,-9.756860840743737,-9.776239127208058,-9.907143138010252
MTOR,-9.869466541775612,-9.880540565170365,-9.975679446338358
UBIAD1,-11.201209078887251,-11.18699755221394,-11.268833167028589
FBXO2,-12.403705565151773,-12.371216857880382,-12.127636317044315
FBXO44,-11.774682254144471,-11.923648671828527,-11.521610952568665
MAD2L2,-10.889132884030023,-11.153697252705323,-10.592970745171018
FBXO6,-13.192134605211226,-13.140105281688184,-12.921841833789156
AGTRAP,-11.00141960060024,-11.06169837085998,-10.67561567487324
MTHFR,-10.520454535907328,-10.490110980346927,-10.69670912804595
CLCN6,-10.736265002048325,-10.756854128866879,-10.958113496002563
NPPA,-8.507351736054003,-8.474293005532388,-7.964374394139672
NPPB,-10.163956077773397,-10.051645587541678,-9.792309790295338
KIAA2013,-10.88620907242916,-10.943620371767583,-11.016621723258885
PLOD1,-10.569480832860012,-10.755956262379177,-10.572910210198819
MFN2,-10.18854829187946,-10.214822233150615,-10.414205900977075
MIIP,-12.447672280979273,-12.505107229151326,-12.53958212422054
VPS13D,-9.194091063064604,-9.373521033583566,-9.419295121290027
DHRS3,-10.4767422058522,-11.09025905012199,-11.42690186507552
PDPN,-12.513667897435928,-12.548145004193401,-11.637675370316408
PRDM2,-9.551562784133573,-9.562231453506925,-9.650477431091852
KAZN,-8.326109955125963,-8.245966162388354,-8.50917004807574
TMEM51-AS1,-11.571201444843211,-11.769797095534011,-11.01412516309172
TMEM51,-10.110781055365315,-10.486200333278642,-10.240148661685165
FHAD1,-11.730168438309331,-11.8743292622683,-11.566023957205664
EFHD2,-11.612350506981537,-11.751509916346155,-11.152879407539343
CASP9,-11.12257930712661,-11.200886111181296,-11.02598447777362
DNAJC16,-10.147661763443892,-10.100673989471591,-10.287591509327134
DDI2,-10.207850179977974,-10.171722822213136,-10.22000655031148
PLEKHM2,-9.901072896633936,-9.844637363284056,-10.09872030581219
FBLIM1,-9.99324043960658,-10.116382742890558,-10.174633575180748
UQCRHL,-12.073160434995547,-12.078788674515723,-12.009207833747633
SPEN-AS1,-11.128348001553212,-10.97561003920026,-11.014030793082343
SPEN,-9.141081476332744,-9.133228902355244,-9.330973182781378
ZBTB17,-11.63388753358659,-11.755026491846774,-11.94040880659106
HSPB7,-8.65019826535775,-8.82968114389655,-8.613172648070393
CLCNKA,-13.229106309016643,-12.949115752932862,-12.891653705944131
CLCNKB,-12.786990516654893,-13.215569282056343,-12.806231598309852
EPHA2,-12.129944757582363,-12.151289301503834,-12.534392197706904
FBXO42,-9.792528857461722,-9.985820808960533,-10.034958417886815
SZRD1,-10.096159805115898,-10.146071894953494,-10.230422426721438
NECAP2,-11.112715932525374,-11.285054271654538,-11.257906471686796
CROCCP3,-10.440194593835848,-10.436924121840262,-10.603381629960777
NBPF1,-10.315665241237838,-10.113071007594836,-10.325305791090964
CROCCP2,-10.852358488444063,-10.608751632807305,-11.114932004935577
CROCC,-11.251319097523803,-11.521424317641861,-10.846259793350466
ENSG00000238142,-12.127783095873028,-12.999465445586742,-11.845924389576583
MFAP2,-10.318175205985929,-10.355349784376525,-10.797337222883348
ATP13A2,-11.877715508716818,-11.97947006110282,-12.016513202491952
SDHB,-9.719704608254736,-9.861606323041222,-9.812625631083927
RCC2,-9.964896365022188,-10.158100304268466,-10.198070205295204
ARHGEF10L,-11.032097629881884,-11.022142854346553,-11.13307446028053
ALDH4A1,-11.127127930970389,-11.032966916967245,-11.110769802074868
IFFO2,-12.803021672314689,-12.584709427716891,-12.682836441445696
UBR4,-8.819914198139506,-8.950723985863998,-9.020046986171982
EMC1-AS1,-11.260017434110146,-11.245887893557025,-11.062962015507006
EMC1,-11.016820785883287,-11.09456320096969,-11.245013202764229
MRTO4,-10.303034512157415,-10.49171932236965,-10.399434097162562
AKR7A2,-10.066373402226592,-10.24790223814088,-10.165032218464692
SLC66A1,-12.019843955409165,-12.067705196201878,-12.1033379306048
CAPZB,-8.566306412834715,-8.645826392970859,-8.739547366110871
MICOS10,-8.579456760533013,-8.756104040530385,-8.617048379348258
OTUD3,-11.138907074387266,-11.222000948775582,-11.127403942717498
CAMK2N1,-12.56553622374465,-12.309754025149445,-12.514940240366052
MUL1,-11.333323151389553,-11.477431443794464,-11.373124653026833
PINK1,-10.468844193302903,-10.546354481285825,-10.541618053981061
PINK1-AS,-12.58086937737419,-12.601133036708106,-12.844114867455518
DDOST,-9.307252992451463,-9.457255997761049,-9.615537876068272
HP1BP3,-8.736597843805718,-8.829945970032396,-8.92323877033995
EIF4G3,-7.881740538675366,-7.936274711976611,-8.053834361901108
ECE1,-10.058020559285985,-10.147062761724012,-10.415012489784862
NBPF3,-11.321605742102006,-11.870484697393078,-11.76365107113856
USP48,-9.218255550378583,-9.238030039470917,-9.31202952275582
HSPG2,-9.939266082160906,-10.070272198484773,-10.1519736669094
LINC00339,-11.687269505851026,-11.879222170155012,-11.739805974462337
CDC42,-8.356698278279564,-8.416748828074002,-8.408970810553596
ZBTB40,-10.378802612645222,-10.457077303730847,-10.601960284610035
EPHB2,-9.991507957449796,-9.821571565911166,-10.195814505633555
KDM1A,-8.638084095457648,-8.78603070432647,-8.688525954818369
ENSG00000240553,-12.433748613988303,-12.520142878624753,-12.358561791176824
LUZP1,-9.30558023643086,-9.330544043333107,-9.353026411614758
LINC01355,-11.55408427675872,-11.690207385546836,-11.724672108269536
HNRNPR,-7.976868214835128,-8.122287755238718,-8.206658279744802
ZNF436,-10.783217049306147,-11.131701360799491,-11.259172521762055
