gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.723743743644146,-12.241076151014886,-12.71940581285634
LINC01409,-12.081880000091276,-12.013567271499179,-12.183099742680175
LINC00115,-12.357647366661519,-12.435627537040515,-12.449041049342904
LINC01128,-10.477729103288846,-10.564434916602853,-10.613510241902866
SAMD11,-11.932923952030027,-12.144643726087146,-11.868132746714934
NOC2L,-10.308245332972998,-10.470011727462,-10.48446987184021
HES4,-10.682394904051776,-10.704908729270162,-11.616304264014433
ISG15,-11.289911223172904,-11.169553095325513,-11.055993879980822
AGRN,-11.67197031332283,-11.580254081196777,-12.121789088202792
C1orf159,-10.904200004912036,-11.02223018365786,-11.156867924484573
SDF4,-9.990939575514505,-10.112105312386435,-10.17395952501661
B3GALT6,-11.099463631988025,-11.169670302291605,-11.271199585488478
UBE2J2,-10.328534864478154,-10.436212127192771,-10.441453230345934
ACAP3,-11.899228133820236,-11.974344727286253,-12.137853220770653
PUSL1,-11.956421237559953,-11.971631080459838,-12.147380323877345
INTS11,-10.924598886838922,-11.19063102620352,-11.138989319946663
CPTP,-12.31446406202409,-12.341742952831927,-12.293217317817913
DVL1,-12.388181474629675,-12.688565293598788,-12.55819857100824
MXRA8,-11.570303181172044,-11.236122743498653,-11.637482026574471
AURKAIP1,-9.313037497614795,-9.407064027346454,-9.376998281805419
CCNL2,-9.215477973353284,-9.229029411600694,-9.523020375026286
MRPL20-AS1,-12.018914048664453,-11.90368539019589,-12.098498227372055
MRPL20,-8.970077466844609,-9.070854978276452,-9.072146948949365
VWA1,-12.404922824916072,-12.48868440869134,-12.819756601999048
ATAD3B,-12.040079684046358,-12.081094352208584,-12.079831688370286
ATAD3A,-11.296808224219497,-11.419321927959402,-11.572811959853132
TMEM240,-12.620269660975117,-12.615805330865511,-12.70401587421022
SSU72,-9.489059142469337,-9.500563866105562,-9.581237976919642
FNDC10,-11.905399297042937,-11.916733463712315,-12.487945093417975
ENSG00000272106,-11.41817471576175,-11.535892125104196,-11.542459604365053
MIB2,-11.227515957671605,-11.342324611039928,-11.350984711425165
MMP23B,-11.823100577943928,-11.97095307436777,-13.214747487686864
CDK11B,-10.39322268238366,-10.59243821972126,-10.5823935362257
SLC35E2B,-10.480735173185888,-10.447397026413146,-10.591599081741117
CDK11A,-10.677952300847881,-10.796685874790688,-10.9186339019187
ENSG00000290854,-11.424723278692113,-11.41385631409602,-11.655479855587629
NADK,-11.293041852344276,-11.300620602256211,-11.356318393070898
GNB1,-8.718460938758657,-8.829926081069473,-8.909334325478802
PRKCZ,-10.908626397101889,-10.97620913241737,-11.013469811701905
FAAP20,-9.814647659314733,-10.017001609901492,-9.936952907831786
SKI,-10.571101347849096,-10.56327842346692,-10.733000130412393
MORN1,-11.593244542261386,-11.573594087227248,-11.770717965489656
RER1,-10.227242457848153,-10.252440826500893,-10.349057009447696
PEX10,-11.517488957147107,-11.613714253544803,-11.556378487929912
PANK4,-12.196492607191827,-12.293522041108897,-12.117901164133198
PRXL2B,-12.29931986319111,-12.165757152897605,-12.074516641486289
PRDM16-DT,-11.36198707312276,-11.9540462308574,-11.53864485410328
PRDM16,-9.324952838132191,-9.605550266679996,-9.413784468440914
MEGF6,-12.275454423109885,-12.41729469819083,-12.577086537191349
TPRG1L,-11.111558188758329,-11.207447192376822,-11.221413022707065
WRAP73,-11.673744035867259,-11.764057362590954,-11.653953214023248
SMIM1,-11.697222337768727,-11.828578909265476,-11.545047258910325
LRRC47,-10.361280936241732,-10.446334370057045,-10.427918945234733
CEP104,-10.554838161493054,-10.528897508104837,-10.595504332738537
DFFB,-12.072045420427125,-12.181734516589165,-12.255716030110905
C1orf174,-11.277282867058696,-11.296386877625613,-11.359752518647602
NPHP4,-11.286368549439183,-11.322245471005045,-11.118188779494687
KCNAB2,-12.52242159392716,-12.695172472147295,-12.119119364082763
RPL22,-7.128183982821145,-7.3028985875928285,-7.290523948209518
RNF207,-9.925332290827829,-9.566177915926158,-9.8128671512164
ICMT,-10.447921997212248,-10.497748770275868,-10.60273862340927
GPR153,-12.709924837944675,-12.327361396147069,-12.346559421277572
ACOT7,-11.50921832367739,-11.771701684163839,-11.699751449041145
PLEKHG5,-12.041831781169378,-12.04831907830801,-12.32507886720661
NOL9,-10.193049302997746,-10.291066381580023,-10.35474042919078
ZBTB48,-11.899617876870392,-11.934621177321937,-12.2083296779187
KLHL21,-10.491889046726188,-10.415363955058405,-10.81448491804942
PHF13,-10.284177193515367,-10.181955122959044,-10.596761551540874
THAP3,-11.426613786746458,-11.57056539363196,-11.488064976437041
DNAJC11,-9.931195871994989,-10.054698055064105,-10.127891047618505
CAMTA1,-8.27829438993238,-8.194542132964969,-8.142974975795148
VAMP3,-9.949885407297797,-9.867435899500862,-10.076773781549623
PER3,-11.33846547383468,-11.056030534963751,-11.040543792352452
PARK7,-8.482205642958501,-8.614186803791759,-8.555261432471877
ERRFI1,-11.05099460886848,-11.095842755084124,-11.07827699383607
RERE,-7.453923950641323,-7.493791269072125,-7.652918912113894
ENO1,-7.157221891267335,-7.513643617006587,-6.783815522397708
GPR157,-11.794600258017965,-11.45153385447599,-11.851045352768791
MIR34AHG,-12.31934323671587,-12.369796815710613,-12.758117604245921
H6PD,-10.913974858411548,-10.890098112564068,-11.32838096528823
SPSB1,-12.881839206901805,-12.749781210392944,-13.236160900976683
SLC25A33,-10.709466031836627,-10.610669174280773,-10.808808511782463
TMEM201,-12.277222890193691,-12.369468704435478,-12.368225908933274
PIK3CD,-12.807822775314031,-12.83489496913218,-12.94978899411952
PIK3CD-AS2,-12.182196643400314,-12.582992526950957,-12.08749398970881
CLSTN1,-10.033706388370952,-9.902482413054328,-10.272771546637847
CTNNBIP1,-9.989188645754517,-9.974379839574192,-10.118328353858415
LZIC,-9.43596502866406,-9.471676476408868,-9.45471981939512
NMNAT1,-10.903604181597823,-10.941177077516695,-10.887273497358661
UBE4B,-9.111955081696308,-9.064819160494691,-9.469403798376016
KIF1B,-8.487890208478978,-8.464832907068118,-8.75764735350959
PGD,-9.589022413333748,-9.688236162782207,-9.804268030726131
CENPS,-11.15973921719176,-11.381003932540317,-11.336684055075922
DFFA,-9.72454498071115,-9.899652546104512,-9.852012858692591
PEX14,-9.886678794241435,-9.887453153828352,-10.045357487200974
CASZ1,-9.01176252314148,-9.058271065433614,-9.220895912734202
TARDBP,-9.383903712481048,-9.419255311263589,-9.515711253069055
SRM,-9.963645058371492,-10.142890964327467,-10.154431119611472
EXOSC10,-9.754446622729628,-9.799667541471933,-9.885908959390626
MTOR,-9.869044491092295,-9.872578345281482,-9.96792211104188
UBIAD1,-11.168470923844207,-11.211643804862398,-11.284890812756213
FBXO2,-12.343656228209179,-12.351791771013213,-12.194736614549054
FBXO44,-11.78979987796075,-11.88251020022707,-11.550923748952759
MAD2L2,-10.900513492943237,-11.133540778333828,-10.590604813746438
FBXO6,-13.233453591915735,-13.228184556851046,-13.036330673345464
AGTRAP,-10.988040473678419,-11.024860000711904,-10.705238842332314
MTHFR,-10.522023153660514,-10.50143465410577,-10.682916003838534
CLCN6,-10.717030995828942,-10.745744771997478,-10.969103871781991
NPPA,-8.557256746461805,-8.45154194820143,-7.9688758426266935
NPPB,-10.200204641682232,-10.160774852760293,-9.647445017651988
KIAA2013,-10.819283728795781,-10.956439919950908,-10.993253251250733
PLOD1,-10.5678896679518,-10.746290350780829,-10.553970403170316
MFN2,-10.160213687254394,-10.212191612140746,-10.373646421107608
MIIP,-12.394866985554748,-12.580007253921336,-12.53861223127089
VPS13D,-9.184763393821244,-9.367538524517345,-9.389241519178102
DHRS3,-10.523417700604982,-11.048656368698548,-11.396346143476729
PDPN,-12.593640675792214,-12.590425910470149,-11.688501752097515
PRDM2,-9.561263758159024,-9.596773981269886,-9.660158834697393
KAZN,-8.31840979259308,-8.236562983742436,-8.49661015457672
TMEM51-AS1,-11.537535405973118,-11.606441584539406,-11.03573016024519
TMEM51,-10.090409097202377,-10.44919679128512,-10.21788451546096
FHAD1,-11.69629082915864,-11.927693352542498,-11.532437146306156
EFHD2,-11.641515312229004,-11.723525070787456,-11.126857230703443
CASP9,-11.060545700998945,-11.192776997577015,-10.980455125435366
DNAJC16,-10.109950139626731,-10.100433972276198,-10.293686500534992
DDI2,-10.172168806063391,-10.16433988676164,-10.19210518892834
PLEKHM2,-9.866110313977428,-9.83795233331637,-10.09741694548385
FBLIM1,-10.022576584604895,-10.120916290954227,-10.179678532087326
UQCRHL,-12.023728484934917,-12.128785740481307,-11.985111853508473
SPEN-AS1,-11.10685373881664,-11.047278020960222,-10.983509136495703
SPEN,-9.140280084049085,-9.129341115458386,-9.35243028691266
ZBTB17,-11.688229720129197,-11.739353747865678,-11.892410542796204
HSPB7,-8.630196797339801,-8.820112917249176,-8.597549408263337
CLCNKA,-13.198239252373208,-13.017846097401865,-12.833904245816345
CLCNKB,-12.868645845604854,-13.250908794830611,-12.825160762736047
EPHA2,-12.197116828869124,-12.069838517422788,-12.568097823318128
FBXO42,-9.794134974295195,-10.003281902598777,-10.006130246749377
SZRD1,-10.096487880638163,-10.194715426813984,-10.230342521889604
NECAP2,-11.156051064102753,-11.259245052150701,-11.293406997495525
CROCCP3,-10.463642091321061,-10.427791491265637,-10.598199614399569
