gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000290385,-12.398112428775505,-13.056080208684635,-12.987198278575304
ENSG00000291215,-13.12274839031373,-12.069490975176901,-13.100287314519255
LINC01409,-12.135700013669611,-11.726014856373904,-12.591540997328854
LINC00115,-12.125603245609165,-12.37579875142859,-12.305680732807035
LINC01128,-10.488254735242846,-10.772111221168378,-10.610017181285183
SAMD11,-11.820216664253186,-11.792584217078144,-11.829164879136176
NOC2L,-10.361610312165949,-10.329066244694362,-10.312498629332584
HES4,-10.755629152664778,-10.876985955988383,-11.714845048576835
ISG15,-11.2473299319411,-11.186205214236558,-11.038995528722317
AGRN,-11.89754405535548,-11.390824149051763,-12.053743883167934
C1orf159,-11.063464822956975,-11.189677229250936,-11.295050431394982
SDF4,-10.031570498965213,-10.094023022714811,-10.160538692776825
B3GALT6,-11.067981029872756,-10.94604693863848,-11.52127006458178
UBE2J2,-10.306838595306868,-10.413116737894853,-10.425356534712732
ACAP3,-12.22259697368931,-12.11699088818437,-12.019599459488061
PUSL1,-12.199290797937781,-11.757289486715885,-12.857399563816857
INTS11,-11.282315956780678,-11.35207514757047,-11.17931950667099
CPTP,-12.294411689033627,-12.275117247845172,-12.187434999760818
DVL1,-12.365219131880174,-12.867595575658646,-12.744548408555918
MXRA8,-11.77748929421368,-11.309102261610663,-11.979807395289829
AURKAIP1,-9.443620370704439,-9.472546693431024,-9.326954290850793
CCNL2,-9.32307648185657,-9.196930552688555,-9.676938313923381
MRPL20-AS1,-11.843142514196522,-11.756201395844059,-12.319531588681683
MRPL20,-8.977327876684672,-9.049433527595944,-9.051146926991553
VWA1,-12.890103655794114,-12.340615295753611,-12.57519899168591
ATAD3B,-11.960007243098776,-12.162239092129482,-12.154453488941764
ATAD3A,-11.341242194592057,-11.581196259296645,-11.597245130519187
TMEM240,-12.895071440253284,-12.430116775241226,-12.858312219834172
SSU72,-9.576758917331416,-9.432711464365974,-9.515848807199687
FNDC10,-12.45543007931792,-11.933581239140372,-11.99569326136128
ENSG00000272106,-11.464291342033917,-11.565964833580903,-11.771797216373239
MIB2,-11.24312041368921,-11.146854328869287,-11.078318390116742
MMP23B,-11.81131334939706,-12.105541642757872,-13.021836491866665
CDK11B,-10.310222196168747,-10.535959742275145,-10.70015572277227
SLC35E2B,-10.433835696550034,-10.502215064074303,-10.663313908074391
CDK11A,-10.581373072181101,-10.721030941949216,-10.8319869180951
ENSG00000290854,-11.516804787857696,-11.343050422497173,-11.717516901868738
NADK,-11.187589113816195,-11.271391957996308,-11.359676540908161
GNB1,-8.751638450551509,-8.834581988832102,-8.905564267327163
PRKCZ,-10.921213659716091,-11.117544952828753,-11.245820732104738
FAAP20,-9.855090136491553,-10.002512211310792,-9.887515373699195
SKI,-10.805046038931753,-10.647496090622258,-10.902841344337652
MORN1,-11.81056179141164,-11.749593060326896,-11.953332148936363
RER1,-10.207245621001753,-10.334869012661388,-10.222434360100188
PEX10,-11.595041163536695,-11.611579160642666,-11.495214248606697
PANK4,-12.611890374942007,-12.527524898120198,-12.173445772313528
PRXL2B,-12.378297590298631,-12.118805833738069,-11.912822926074707
PRDM16-DT,-11.25674515687136,-11.924776997253183,-11.490553883426442
PRDM16,-9.273989373626106,-9.610542992294635,-9.385387055098152
TPRG1L,-11.007518587533422,-10.920057718578162,-11.171080147584695
WRAP73,-11.442998635842345,-11.872183501116014,-11.732900809909411
SMIM1,-12.044725696799283,-11.37782557237472,-11.526902451737
LRRC47,-10.314092227104943,-10.46327129428773,-10.472927214074979
CEP104,-10.623829199528998,-10.607048822295823,-10.551819780683353
DFFB,-11.982933218495997,-12.01409899465083,-12.083561333217949
C1orf174,-11.213208595946691,-10.96722419872625,-11.670058451690496
NPHP4,-11.18078708293328,-11.44886167678654,-11.01080092850542
KCNAB2,-12.705224524895321,-13.168097103320505,-12.120686238433704
RPL22,-7.179315696431648,-7.266457851291954,-7.260792995217656
RNF207,-9.892328661164361,-9.497504251205628,-9.744837023492169
ICMT,-10.49001669281745,-10.462717828004434,-10.475055346769965
GPR153,-12.473097702156087,-12.549582209651568,-12.373115656227656
ACOT7,-11.56090856948364,-12.01579796095165,-11.947559662927095
PLEKHG5,-12.268245744985116,-12.009750100209619,-12.595020541760459
NOL9,-10.098511810277252,-10.238875804167769,-10.428691981287638
ZBTB48,-11.766947197104384,-11.878305704167026,-12.168518572105198
KLHL21,-10.652369437263246,-10.427960624727852,-11.029402951435538
PHF13,-10.308756121120492,-10.217593051995067,-10.630676117222084
THAP3,-11.566197185750717,-11.548917884356783,-11.479700970018177
DNAJC11,-10.060148088618675,-10.014385356659329,-10.10908266397176
CAMTA1,-8.334681825961304,-8.162292523899934,-8.146006593430297
VAMP3,-10.106045846298104,-9.922139403917805,-10.219277109012205
PER3,-11.492478015587789,-10.982603375005276,-11.30876488478272
PARK7,-8.50914200183094,-8.584206330834299,-8.552948756796631
ERRFI1,-11.06946361042085,-11.253586851167352,-11.210074252986004
RERE,-7.527693153682758,-7.487039303849788,-7.685520787486663
ENO1,-7.255864613655466,-7.552470334269138,-6.680709000056774
GPR157,-11.64298002119428,-11.363150790260693,-11.796147880013049
MIR34AHG,-12.352889984592542,-12.391324299433608,-12.704630287494316
