gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.730849453691503,-12.328155907617353,-12.778065384258412
LINC01409,-12.344410737411753,-11.777130581121392,-12.105571537839916
LINC00115,-12.555327578593328,-12.479990652363991,-12.138068017935122
LINC01128,-10.4964576394848,-10.737937447048678,-10.597720033319566
SAMD11,-11.911925486771862,-12.325025201653386,-11.889634619950657
NOC2L,-10.311000176538354,-10.487231127592505,-10.563858216697124
HES4,-10.608243031084701,-10.87423260203289,-11.443355553502863
ISG15,-11.14574546269128,-11.328936153578294,-11.040436772188315
AGRN,-11.640796363403444,-11.852126823689987,-12.231176033399864
C1orf159,-10.8745759435208,-11.232345025655727,-11.119551770979983
SDF4,-9.841738404171723,-10.256120604379303,-10.146170042790112
B3GALT6,-11.075409908195635,-11.038771982898611,-11.165228835866317
UBE2J2,-10.385413559874733,-10.479468915637755,-10.325064978239558
ACAP3,-11.809115255001899,-12.025430092393236,-12.383667788788262
PUSL1,-11.569782809756013,-12.130841561893167,-12.368063329944924
INTS11,-11.140146983528764,-11.445688241480637,-11.060045790725749
CPTP,-12.36500235157251,-12.337194615299849,-12.073379984951563
DVL1,-12.193211886165018,-12.504044934811674,-12.716834733375373
MXRA8,-11.871394512150474,-11.647090050122637,-11.64421503596391
AURKAIP1,-9.248575445553428,-9.524051652927378,-9.381348559233965
CCNL2,-9.231018035341071,-9.238155045729211,-9.652328589087059
MRPL20-AS1,-12.009703669508449,-11.997551461021486,-11.84302861729949
MRPL20,-8.911099683863894,-9.151929658176652,-9.021816482761723
ATAD3B,-11.906356873759595,-11.957384981084243,-11.73900984850775
ATAD3A,-11.39900248002035,-11.308732105652298,-11.463826857875615
TMEM240,-12.79912657751401,-12.50437297396982,-12.490778705215952
SSU72,-9.474360630690436,-9.370538317531981,-9.568259397138489
FNDC10,-11.54071381621727,-11.866682253303896,-12.558166480288198
ENSG00000272106,-11.389831695803498,-11.52010774645843,-11.568277760524914
MIB2,-11.341471585064621,-11.286811698336642,-11.416902462449729
CDK11B,-10.26736096502824,-10.410514307430189,-10.52664940763581
SLC35E2B,-10.607423823000932,-10.550022071358613,-10.649392934182321
ENSG00000290854,-11.420617100425659,-11.569454442620517,-11.736197314272133
NADK,-11.1813590273798,-11.351579522507587,-11.358448526529404
GNB1,-8.735343123516808,-8.939689006696762,-8.922988316117724
PRKCZ,-10.81843672021459,-10.916759515388266,-10.799188150782022
FAAP20,-9.846982584924877,-9.970407079933715,-9.967555093432493
SKI,-10.469037857784372,-10.80737263345816,-10.819501544729087
MORN1,-11.586452233792746,-11.395280410778025,-11.895050854980896
RER1,-10.376602920051914,-10.416760521399254,-10.31672754952136
PEX10,-11.218512109280669,-11.860381719529745,-11.516279462340634
PANK4,-11.921977564833163,-11.964735814538567,-12.380961215051146
PRXL2B,-12.142157296728422,-12.030831686122626,-11.894209788456704
PRDM16-DT,-11.18838972880473,-11.764577214446765,-11.456961284524947
PRDM16,-9.135277234382743,-9.460630056436724,-9.492575162682742
MEGF6,-12.224014421536427,-12.317276725595907,-12.90025862940526
TPRG1L,-11.176778098758055,-11.199757458761074,-11.17112432657519
WRAP73,-11.874266439738381,-11.716699177371382,-11.694150186482888
SMIM1,-11.49092521266428,-11.352380756063583,-11.451455086280564
LRRC47,-10.289119520534609,-10.673117809526314,-10.581944749342165
CEP104,-10.493549837176603,-10.506186115726246,-10.591686427244076
DFFB,-11.94524437511916,-12.229096791989972,-12.331887775612737
C1orf174,-11.368370702061132,-11.308592585853349,-11.629717375134753
NPHP4,-11.059389500721416,-11.490354489504512,-10.915921017032725
KCNAB2,-12.43074408595681,-12.303808932314269,-12.527675381141291
RPL22,-7.060113010717906,-7.336430631592756,-7.298918365655454
RNF207,-9.708377641689172,-9.454530524225772,-9.813907895064432
ICMT,-10.413701042104638,-10.502023161907015,-10.750325128534866
GPR153,-12.7936830931127,-12.299547182270873,-12.685333093001644
ACOT7,-11.451523196176227,-11.716533457556835,-11.677977593415706
PLEKHG5,-12.35259111338864,-12.248326255702041,-12.614341892706234
NOL9,-10.240173957956232,-10.320396069302344,-10.187033855037425
KLHL21,-10.440144862423756,-10.536511326333644,-10.780699375917083
PHF13,-10.284513238207103,-10.562078728058719,-10.764093766713955
THAP3,-11.619252001604007,-11.489405450390228,-11.2920894690744
DNAJC11,-10.011344404252814,-9.864260278431743,-10.198653219539027
CAMTA1,-8.327499231462486,-8.21910073588083,-8.16283659295116
VAMP3,-10.09448412018298,-9.863698749896399,-10.055616034404757
PER3,-11.534012807136792,-11.285870825174472,-11.16199873451389
PARK7,-8.386235021611345,-8.622879767381116,-8.475213940716658
ERRFI1,-10.9198227443597,-11.42284398286346,-11.202668449089416
RERE,-7.504260801989485,-7.604154116034346,-7.675861302515056
