gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.883184191699383,-12.202768391322623,-12.48905821923465
LINC01409,-12.225084518494945,-12.259269153349177,-11.991298677913896
LINC00115,-12.667929197591631,-12.086197016719002,-12.496294541327401
LINC01128,-10.502494604913664,-10.468314495012333,-10.408248736286653
SAMD11,-11.940385080359745,-11.913377450087559,-11.75096895039956
NOC2L,-10.298817502925386,-10.449936513007058,-10.240906968452888
HES4,-10.7357948644378,-10.761031543328057,-11.743859178037763
ISG15,-11.382580502300597,-10.973163384719735,-11.262869684923363
AGRN,-11.715963064891527,-11.586270535019079,-12.025067981258792
C1orf159,-11.099979402003799,-10.99783044598599,-11.112005874680962
SDF4,-10.041246462255637,-10.216184042113142,-10.121689691547925
B3GALT6,-11.434820252554998,-11.297724837792956,-11.446761185923778
UBE2J2,-10.314016682600588,-10.389467696462642,-10.550317714371454
ACAP3,-11.958720554662147,-12.144130459937728,-11.806587895854188
PUSL1,-12.326841124918007,-11.902544898857462,-12.472264496149315
INTS11,-11.008792153251383,-11.262899983682864,-11.188538073001535
CPTP,-12.260777766165829,-12.976986244785095,-12.339058887297226
MXRA8,-11.363372241957014,-10.969796854461245,-11.763400367818457
AURKAIP1,-9.30105408115285,-9.43281796352407,-9.40514872128536
CCNL2,-9.230368739669123,-9.291618698183742,-9.524421453319322
MRPL20-AS1,-11.79370748867208,-12.213928005973873,-11.991166155678254
MRPL20,-8.962711824778438,-9.180927144918138,-9.192778244769519
ATAD3B,-12.270511958192868,-12.14992340374516,-11.851114520849366
ATAD3A,-11.2032209160281,-11.305097593875871,-11.73900060919354
TMEM240,-12.405930336210295,-12.885761664864003,-12.708129951347699
SSU72,-9.541865987351716,-9.452971561986754,-9.68023364473917
FNDC10,-12.012112652099864,-12.363809445642032,-12.273249898802812
ENSG00000272106,-11.288981954619718,-11.326496200415663,-11.610818054459637
MIB2,-11.580812272395102,-11.439610533119671,-11.082755852129152
CDK11B,-10.405634027385606,-10.595067259150381,-10.524241106667507
SLC35E2B,-10.684686623978882,-10.53127192231365,-10.600107260845679
CDK11A,-10.781831950658614,-10.825382458182109,-10.94235368289906
ENSG00000290854,-11.427854538530868,-11.456357207167414,-11.831518242588432
NADK,-11.3710046788137,-11.281220675120657,-11.344773347377444
GNB1,-8.684585272869528,-8.924260716920553,-8.916404594891477
PRKCZ,-11.08269694318592,-11.225002060773905,-10.850223756117597
FAAP20,-9.824840586005378,-10.046715479146368,-9.9721468340163
SKI,-10.713637341944963,-10.643995545082664,-10.740340897287906
RER1,-10.146042506733092,-10.375944611752693,-10.411772835316564
PEX10,-11.33562318143708,-11.615269476113948,-11.56005539497431
PANK4,-12.134714813876228,-12.711721674255937,-12.165887600439675
PRXL2B,-12.185842150195631,-12.227999170950072,-12.402409745374534
PRDM16-DT,-11.587429438516507,-11.498768040649862,-11.608890741569882
PRDM16,-9.348537254213484,-9.611750318364155,-9.280838628160096
MEGF6,-12.009416077661465,-12.621180466362643,-12.986325448319636
TPRG1L,-11.056297249006516,-11.46647190786899,-11.198661233008623
WRAP73,-11.846249159356324,-11.608150202168087,-11.81236070417268
SMIM1,-11.453534781347054,-11.487340378595515,-11.704177775009466
LRRC47,-10.356998022662793,-10.572611284982596,-10.375136405599465
CEP104,-10.633581998996545,-10.603930455487014,-10.603802433384388
DFFB,-12.229984031771304,-12.161683829985758,-12.10536373241668
C1orf174,-11.356344332385689,-11.345085766092543,-11.365123106767541
NPHP4,-11.54805042438894,-11.487363698938763,-11.043093463228622
RPL22,-7.201757922407689,-7.312434254598924,-7.223085200764163
RNF207,-10.057175942791947,-9.610927349155286,-9.689017911882226
ICMT,-10.521153183217365,-10.446594077305829,-10.81038510076449
