gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000290385,-12.495261651104789,-12.883369738027714,-13.018056282962341
LINC01409,-12.487824042997309,-11.967130183794396,-12.293022352590292
ENSG00000290784,-12.603584189270693,-12.78890277866649,-13.037805709994398
LINC00115,-12.586220485904906,-12.422846470271546,-12.990671247193685
LINC01128,-10.25417855930473,-10.534347199253222,-10.669132001926751
SAMD11,-11.724234412512851,-11.85207515379917,-11.821388718114973
NOC2L,-10.182693071647854,-10.565932463333171,-10.453575978346072
HES4,-10.903069833668502,-10.809690494297891,-11.84461316534169
ISG15,-11.098180959157945,-11.25719742364246,-11.234601600081449
AGRN,-11.817176370710897,-11.758988238615181,-12.07746296069909
C1orf159,-11.026488950435578,-11.331722991504373,-11.457798128643825
SDF4,-10.131543915973744,-10.116806555768258,-10.355218330247846
B3GALT6,-11.172130891533298,-11.338254245372468,-11.681652458229747
UBE2J2,-10.357301724065886,-10.374283452630126,-10.62166831479271
ACAP3,-11.798716848029207,-12.211071237955286,-12.126763289795468
PUSL1,-12.205660130572035,-12.41932238204441,-12.035283465093482
INTS11,-11.01015133993836,-11.34335568310633,-11.002970058597555
CPTP,-12.345754157416197,-12.370666987058183,-12.465845269900182
DVL1,-11.988923158523177,-12.413582938722012,-12.020827380987214
MXRA8,-11.755573025231687,-11.338520708955166,-11.955457220321051
AURKAIP1,-9.454304103908443,-9.508665226618444,-9.441024217589634
CCNL2,-9.321456143742555,-9.293947576999736,-9.598411934614186
MRPL20-AS1,-12.171588513208572,-11.968610644081975,-11.91762104272467
MRPL20,-8.965098027387045,-9.169874533956234,-9.191305970887647
VWA1,-12.709710763373199,-12.237769994701026,-12.314236180712394
ATAD3B,-12.268549861783422,-12.041610207392313,-12.248049637634148
ATAD3A,-11.398103740410393,-11.36994800094676,-11.973008716358665
TMEM240,-12.486037943596402,-12.752447251712555,-12.477077903254774
SSU72,-9.467657203385361,-9.592458265444725,-9.57409085882327
FNDC10,-11.984675356825631,-12.063752353803306,-12.498870903329017
ENSG00000272106,-11.496071743385906,-11.412055845575908,-11.581145886468775
MIB2,-11.410203163897219,-11.125908075166004,-11.569335714350496
MMP23B,-12.250634181154362,-11.946457507082034,-12.912294526375694
CDK11B,-10.474432128253566,-10.667182640813733,-10.414718821454455
SLC35E2B,-10.505108985945785,-10.370469664879192,-10.635937636640556
CDK11A,-10.718249807985272,-10.727580638771077,-10.876186804605002
