gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.913348418439343,-12.280457737843923,-12.74238626278247
LINC01409,-12.046462244701154,-12.052053498607624,-12.114690651709148
ENSG00000290784,-12.998615861425755,-12.88930501018014,-13.178210732424994
LINC00115,-12.37141699763335,-12.40991898227369,-12.50022271276265
LINC01128,-10.447662380999386,-10.583141892478649,-10.65167997883775
SAMD11,-11.929835459245293,-12.114533703157704,-11.857361510360512
NOC2L,-10.295520185759147,-10.467175487816627,-10.465896940571156
HES4,-10.649278274279974,-10.710746158583774,-11.602749903241412
ISG15,-11.247152869666078,-11.204428443556713,-11.066047526618501
AGRN,-11.660972538062033,-11.584661563728456,-12.139346612120004
C1orf159,-10.893028013440146,-11.058284002730556,-11.149334132976636
SDF4,-9.983248207660065,-10.135368820865164,-10.149708810644531
B3GALT6,-11.07352509573055,-11.20853723272876,-11.295501590868872
UBE2J2,-10.344401975691929,-10.445994121882908,-10.437974941347388
ACAP3,-11.877061083225756,-12.003542591215309,-12.129148891424338
PUSL1,-11.970410025634616,-12.06506704708849,-12.156256595051342
INTS11,-10.949243365876576,-11.186018863909885,-11.131847599816604
CPTP,-12.300168344253983,-12.341032896889839,-12.2699663961682
DVL1,-12.409718359580639,-12.68963357647698,-12.538012363767798
MXRA8,-11.523079218517914,-11.196729471252823,-11.658864841001082
AURKAIP1,-9.306931293579547,-9.417322187920762,-9.38361111807089
CCNL2,-9.221308906922921,-9.217996946652812,-9.531463193691389
MRPL20-AS1,-11.986613024613149,-11.92664129673702,-12.050387571254602
MRPL20,-8.971563130460456,-9.081739652421579,-9.089508464885308
VWA1,-12.301047750412076,-12.526419745927255,-12.876601806204562
ATAD3B,-12.041367551651339,-12.038441577856297,-12.073700549519305
ATAD3A,-11.31030377424854,-11.423805005974488,-11.571995203267138
TMEM240,-12.548699823301648,-12.578926483609271,-12.693829221671928
SSU72,-9.479951038372738,-9.5111517712372,-9.58035951542836
FNDC10,-12.004365532526684,-11.907822210099852,-12.460732774349284
ENSG00000272106,-11.429172547690522,-11.565717578142678,-11.549019617447712
MIB2,-11.245710514704957,-11.34122998276438,-11.36520618561676
MMP23B,-11.84806487265192,-12.014865229923982,-13.11068123635459
CDK11B,-10.379181573168209,-10.59513323798667,-10.551688957257065
SLC35E2B,-10.485311955039656,-10.45146912080621,-10.613816641475905
CDK11A,-10.673363560540274,-10.802381299162727,-10.906455322549528
ENSG00000290854,-11.420135213286258,-11.421669002592548,-11.665338799561452
NADK,-11.294331998003322,-11.29753539035664,-11.377848053977681
GNB1,-8.71457421796064,-8.834595767136351,-8.91889301200212
PRKCZ,-10.937797670636026,-11.008536950987802,-11.034171085526717
FAAP20,-9.797133241624811,-10.01915656068966,-9.92743920767017
SKI,-10.570804172590217,-10.60396184602126,-10.761698103120775
MORN1,-11.613794870291308,-11.600809598764107,-11.800075783852828
RER1,-10.218936932527932,-10.270829962091991,-10.347353538711479
PEX10,-11.53831964060809,-11.611646967605129,-11.551481877548863
PANK4,-12.2507719082524,-12.23611187976933,-12.115719240496501
PRXL2B,-12.188480997644385,-12.178785368182876,-12.076184518843267
PRDM16-DT,-11.322298975202331,-11.958569784829093,-11.493118876093225
PRDM16,-9.281263639350357,-9.596515272741618,-9.38821918095672
MEGF6,-12.230683311333099,-12.494273053464825,-12.624143584370481
TPRG1L,-11.055907331528273,-11.209580812190234,-11.187899582011843
WRAP73,-11.700060291032502,-11.752395462445877,-11.689888974114941
SMIM1,-11.708588211212827,-11.772297901397197,-11.553627371546057
LRRC47,-10.328503550930558,-10.475383017135028,-10.433434669428665
CEP104,-10.553750343461003,-10.507684219449562,-10.578738613162997
DFFB,-12.068329066789756,-12.191235874534303,-12.218222609695294
C1orf174,-11.264256325439735,-11.30657641690108,-11.364700206069642
NPHP4,-11.225287168567647,-11.335438815035706,-11.123488444986439
KCNAB2,-12.45478768934968,-12.687706234263318,-12.115965100496743
RPL22,-7.1216681249135885,-7.3109236318769835,-7.284728938685432
RNF207,-9.923890567160589,-9.558481156402328,-9.79669697816087
ICMT,-10.416610539768282,-10.51064534637871,-10.635420680204025
GPR153,-12.660764112800695,-12.299817091603396,-12.308170892291391
ACOT7,-11.486735481764248,-11.783572575756347,-11.718346328208597
PLEKHG5,-12.096183225871563,-12.048155211825108,-12.298956526891669
NOL9,-10.19530487129723,-10.26585913664588,-10.375897245820738
ZBTB48,-11.926719624111302,-12.015675287608873,-12.211704092298783
KLHL21,-10.487320181825604,-10.438605218248489,-10.847459169713181
PHF13,-10.249751550283923,-10.22313255209587,-10.590843922400074
THAP3,-11.43950969388125,-11.545974114132598,-11.478824125217628
DNAJC11,-9.939339406271072,-10.0585759396796,-10.13090692021826
CAMTA1,-8.278244946924174,-8.193539955971213,-8.153057312254651
VAMP3,-9.959049219987742,-9.877392973167348,-10.072219300269792
PER3,-11.354775385659803,-11.09913054483865,-11.080543618217531
PARK7,-8.481539935271934,-8.631902236968898,-8.555482521027278
ERRFI1,-11.057499851593795,-11.107701630224954,-11.107204880294834
RERE,-7.4518409284703315,-7.496179257061825,-7.657301890594917
ENO1,-7.162944210211997,-7.517639706676746,-6.786046813544706
GPR157,-11.76285756902802,-11.449965549117653,-11.81415999563118
MIR34AHG,-12.313531060861063,-12.426368130385892,-12.788334322326762
H6PD,-10.94871661570793,-10.899465969899985,-11.323122882643569
SLC25A33,-10.716945845413164,-10.634632180038793,-10.801040192627084
TMEM201,-12.324465836668294,-12.441129858996911,-12.391392316503541
PIK3CD,-12.848771336843514,-12.892673023007225,-12.876899401925792
