gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.86930389765454,-12.252977580332264,-12.719017157632457
LINC01409,-12.048014673191801,-12.022193561019938,-12.13418518616825
ENSG00000290784,-13.08581915533944,-12.880722265864302,-13.180381737214693
LINC00115,-12.366250725891833,-12.392047746822245,-12.53245190999805
LINC01128,-10.461730166672966,-10.582232938450721,-10.655557819301416
SAMD11,-11.905151117969282,-12.119092527958118,-11.853256792642739
NOC2L,-10.301389623598688,-10.476836951338353,-10.472798325484156
HES4,-10.665051191175133,-10.70946601592498,-11.605203768508032
ISG15,-11.243949639132902,-11.198466062762675,-11.072611744098296
AGRN,-11.615630817115287,-11.58700093764201,-12.131189234334055
C1orf159,-10.899171879684964,-11.048948771492839,-11.140256358165114
SDF4,-9.987589698992682,-10.141677538303334,-10.151448827727041
B3GALT6,-11.13179643850964,-11.192290362075985,-11.290381287099667
UBE2J2,-10.340204678384877,-10.430329509411177,-10.42468827735137
ACAP3,-11.881406931816482,-11.991818496576403,-12.129388895751223
PUSL1,-11.976642675420079,-12.018995863910547,-12.152490405171422
INTS11,-10.95797348857092,-11.217687601477008,-11.147814161919232
CPTP,-12.283090706979058,-12.32225255543847,-12.282940588663216
DVL1,-12.388249242388756,-12.65716379663961,-12.511442614291255
MXRA8,-11.50030488287296,-11.225967486800057,-11.65213663091159
AURKAIP1,-9.307645634205507,-9.410748384373601,-9.381754354287642
CCNL2,-9.215982760864021,-9.220168930427834,-9.532081149935335
MRPL20-AS1,-11.950096072527591,-11.924604160333194,-12.06051672758125
MRPL20,-8.975428052075795,-9.07496265969934,-9.085482775815356
VWA1,-12.329185926776875,-12.52762764566469,-12.904255297556897
ATAD3B,-12.024614267929325,-12.085299087527456,-12.05823806985865
ATAD3A,-11.301691951152154,-11.392935267198485,-11.561001357210868
TMEM240,-12.58717198553486,-12.558225326366534,-12.702736255142076
SSU72,-9.487384047068822,-9.500240690307722,-9.574272876160286
FNDC10,-11.917768164269749,-11.909704123585904,-12.462484152354117
ENSG00000272106,-11.404976742838198,-11.556948484134402,-11.540353312670424
MIB2,-11.246925061518816,-11.364038527550584,-11.363626252770324
MMP23B,-11.814284590210614,-11.971854217457993,-13.121266271976129
CDK11B,-10.413137271018728,-10.583410752798963,-10.54857854140697
SLC35E2B,-10.488483001777729,-10.449729294355926,-10.621057839459715
CDK11A,-10.668393108215444,-10.807435817039687,-10.88155884553783
ENSG00000290854,-11.458914359467665,-11.43535981179765,-11.663228131667234
NADK,-11.282283260484846,-11.305255667281699,-11.386980487319844
GNB1,-8.726993322693366,-8.834100808752433,-8.915125665507203
PRKCZ,-10.957882374532236,-11.031584429598409,-11.027324015907718
FAAP20,-9.804383370183997,-10.016089742708225,-9.924244014158337
SKI,-10.583815809963221,-10.598913457870193,-10.743981708559645
MORN1,-11.649113523637233,-11.610709836329148,-11.79854660873227
RER1,-10.212134519464549,-10.251158326263784,-10.344008797130709
PEX10,-11.539152120303966,-11.629546693352735,-11.5427257015993
PANK4,-12.213613512408205,-12.267100872949303,-12.111008002754472
PRXL2B,-12.1908755527508,-12.195608011619646,-12.061286615768875
PRDM16-DT,-11.27569529282744,-11.957589190171495,-11.497081125341218
PRDM16,-9.31050084111023,-9.599950948708576,-9.39344807936757
MEGF6,-12.261470953135206,-12.51703631451236,-12.641041640053855
TPRG1L,-11.09845228537731,-11.208747261821888,-11.220351960895664
WRAP73,-11.673063737823774,-11.769417258326861,-11.693990878871732
SMIM1,-11.733114376665181,-11.752794130537126,-11.563409784926993
LRRC47,-10.33513999791425,-10.482979245475173,-10.444328306738475
CEP104,-10.542151263654,-10.511426746019959,-10.586897647531936
DFFB,-12.017562968229067,-12.175912595989622,-12.204853225921942
C1orf174,-11.279811212184205,-11.305480392810859,-11.333712511180607
NPHP4,-11.240148087844064,-11.342147555846717,-11.100090951505301
KCNAB2,-12.523523361478754,-12.695417170738407,-12.134565031236653
RPL22,-7.1359465613581445,-7.311601492583927,-7.286689492769733
RNF207,-9.906925719041318,-9.55236496641821,-9.800316697395909
ICMT,-10.425719473912233,-10.51199458499933,-10.642717419984127
GPR153,-12.777395133791297,-12.290222010375508,-12.29493419301936
ACOT7,-11.477856580986328,-11.785711122493263,-11.72323570635255
PLEKHG5,-12.061090620246105,-12.060954104313009,-12.297887961965937
NOL9,-10.190450413568813,-10.25320037419018,-10.37331711179525
ZBTB48,-11.938501975740103,-12.024049758971033,-12.206288665239441
KLHL21,-10.507827855784928,-10.4393233571106,-10.844677363514569
PHF13,-10.277504469385303,-10.196458695154938,-10.60297042439121
THAP3,-11.477680102145833,-11.562327702950057,-11.467819974532711
DNAJC11,-9.958886802163947,-10.069663100649581,-10.124855049377887
CAMTA1,-8.281115283497085,-8.192208827969477,-8.150919457961384
VAMP3,-9.978757954838722,-9.886438927469598,-10.075142453098078
PER3,-11.350360213713897,-11.080229719665459,-11.070668818092408
PARK7,-8.486394675996277,-8.622180145526414,-8.554120163785372
ERRFI1,-11.034043988195743,-11.105040965311709,-11.091729975894305
RERE,-7.449869231266686,-7.506863676006057,-7.656223774115635
ENO1,-7.158719896114068,-7.50912894484394,-6.784690285086338
GPR157,-11.791577646448554,-11.447226971845684,-11.820189034098345
MIR34AHG,-12.310494892320335,-12.480631402721446,-12.771179608711419
H6PD,-10.927066890389144,-10.918523958268247,-11.318268419682527
SLC25A33,-10.711537499936886,-10.655874828544432,-10.802373434906142
TMEM201,-12.317903463418553,-12.458268650299633,-12.381142807614335
PIK3CD,-12.77664729054643,-12.952498769608948,-12.877536640244834
PIK3CD-AS2,-12.170638715368879,-12.627388403432752,-12.06027626093633
CLSTN1,-10.018690336078908,-9.883858474564214,-10.27345905269658
CTNNBIP1,-9.97901309360444,-9.958172277736672,-10.10282533960217
LZIC,-9.459506063180978,-9.479524098056416,-9.453718235760709
NMNAT1,-10.963857079052783,-10.923361682312514,-10.895664384723448
UBE4B,-9.120308278178708,-9.067066946284342,-9.4650634942926
KIF1B,-8.496718678350444,-8.487814180673782,-8.764801822455919
PGD,-9.59513325156974,-9.721142502051197,-9.80269350125876
CENPS,-11.147059947158972,-11.373057836747629,-11.363810036493748
DFFA,-9.735191524789776,-9.905026611666534,-9.847252216165437
PEX14,-9.868304008606252,-9.918640541511532,-10.055782180741922
CASZ1,-9.018702418360435,-9.074870199766611,-9.212272677920549
TARDBP,-9.371582966870182,-9.430081781908399,-9.523382745421205
SRM,-9.984957650934124,-10.159298459084022,-10.157955852196073
EXOSC10,-9.779707462907636,-9.792436347696453,-9.903473956044447
MTOR,-9.88072891710976,-9.894258762078142,-9.972465209920067
UBIAD1,-11.201540519483888,-11.220676572786326,-11.295183416249538
FBXO2,-12.361054786906928,-12.310988907783953,-12.121143117295928
FBXO44,-11.808825248692632,-11.907616548332397,-11.561400767417652
MAD2L2,-10.901946891274115,-11.148284542861493,-10.578982546238283
FBXO6,-13.103841764061952,-13.226128819690256,-12.955697539407929
AGTRAP,-10.9383873921668,-11.012288977012718,-10.689374673228054
MTHFR,-10.518679362457227,-10.477496196779608,-10.704704305450473
CLCN6,-10.73544993489636,-10.74153501604327,-10.950677971741513
NPPA,-8.546686076244475,-8.454466404028917,-8.006208269989907
NPPB,-10.19385284192777,-9.957057250350225,-9.937893662339313
KIAA2013,-10.844090503641903,-10.953907607457175,-11.006853469449677
PLOD1,-10.577303021518517,-10.754909284060231,-10.575889435495794
MFN2,-10.157747823508226,-10.238864805305605,-10.397703196568582
