gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.88240389556746,-12.223422928318202,-12.723152879539974
LINC01409,-12.033046180565483,-12.020937754363885,-12.120135270218507
ENSG00000290784,-13.029362987269455,-12.844321042346806,-13.180835592290903
LINC00115,-12.395117633899497,-12.385515739882916,-12.495508864587068
LINC01128,-10.474940429776156,-10.578940633829085,-10.651018858300372
SAMD11,-11.941155950208723,-12.155426045335298,-11.866569844769275
NOC2L,-10.287354562941935,-10.485998271686928,-10.477630184664743
HES4,-10.652341226914997,-10.723239760525528,-11.593674961695541
ISG15,-11.259140691748975,-11.219553338275702,-11.063214897462721
AGRN,-11.645719825487594,-11.612931609135089,-12.12973177375046
C1orf159,-10.926134385836551,-11.070072156758892,-11.13003082884752
SDF4,-9.982485320378032,-10.126284685826855,-10.158967287464328
B3GALT6,-11.100696975373916,-11.184135459077972,-11.281297720974834
UBE2J2,-10.322092087675353,-10.433005706700436,-10.434590105069407
ACAP3,-11.862248243275825,-11.982061166872734,-12.1307343392328
PUSL1,-11.974823932108071,-12.05861156856637,-12.161411701995855
INTS11,-10.99375668314111,-11.180999544952329,-11.163128815892248
CPTP,-12.255249920676526,-12.3365032742242,-12.285986406670188
DVL1,-12.427276293270422,-12.698093520315812,-12.50739462870664
MXRA8,-11.556598010756774,-11.21868260564678,-11.670213871754655
AURKAIP1,-9.321738330083797,-9.411383567264687,-9.384004390899316
CCNL2,-9.23116672610994,-9.217326477732394,-9.535802507228894
MRPL20-AS1,-12.019481092558241,-11.886098763078872,-12.072740252089151
MRPL20,-8.97098350037734,-9.075801576696984,-9.08395001654614
VWA1,-12.299040414935245,-12.524302142980615,-12.873170432816162
ATAD3B,-11.973705702223203,-12.0628074903191,-12.073538876016089
ATAD3A,-11.30373953357961,-11.406261852504565,-11.578091405658501
TMEM240,-12.570683458572088,-12.583310541221373,-12.720387234144127
SSU72,-9.499628582223103,-9.508047959934148,-9.578725145184912
FNDC10,-11.933779811769343,-11.939066263839216,-12.464836998693281
ENSG00000272106,-11.413224232065927,-11.538615532765888,-11.541578979195416
MIB2,-11.228299947298563,-11.330606231336148,-11.367146011509261
MMP23B,-11.833357038373379,-11.974597027372036,-13.137611075029778
CDK11B,-10.413225024356448,-10.591851166322611,-10.545941208926136
SLC35E2B,-10.513106566033619,-10.43879480191064,-10.610159396199391
CDK11A,-10.651965194263328,-10.795814726777884,-10.896457554621612
ENSG00000290854,-11.475067355764972,-11.392691548801194,-11.663851199482584
NADK,-11.291962781821296,-11.316632877883992,-11.383678461708108
GNB1,-8.726260483622733,-8.843209807838376,-8.913606903207342
PRKCZ,-10.898788833750148,-11.011446596465069,-11.021267077128524
FAAP20,-9.801539491254507,-10.010836383496557,-9.92597565537986
SKI,-10.567737317679281,-10.598488258940378,-10.752513744749601
MORN1,-11.61612669387371,-11.63010510147888,-11.80100167035087
RER1,-10.21493706223319,-10.258713692985213,-10.348169244834693
PEX10,-11.563971639044622,-11.624982710877802,-11.551331512821363
PANK4,-12.261246854770812,-12.244889335835255,-12.106884481432465
PRXL2B,-12.225026352625228,-12.13555181137504,-12.062500064290747
PRDM16-DT,-11.269894368413635,-11.984308110702404,-11.508798792280315
PRDM16,-9.28448937120801,-9.599036491953992,-9.39840671503023
MEGF6,-12.277923654185953,-12.509216306894727,-12.62665401828372
TPRG1L,-11.074536334919369,-11.204663439409048,-11.204106427642449
WRAP73,-11.664788340516068,-11.7442163537744,-11.692578581222355
SMIM1,-11.721260232811906,-11.741470192493127,-11.560018887489225
LRRC47,-10.321579608774726,-10.469481692922999,-10.444185007638975
CEP104,-10.51700761509453,-10.526343666203552,-10.574495685947818
DFFB,-12.100879809073504,-12.179655516930602,-12.236801686160563
C1orf174,-11.29185385541669,-11.313212000162846,-11.344139630646374
NPHP4,-11.236616297791732,-11.342155408874874,-11.089962249116299
KCNAB2,-12.562328748710414,-12.715070758973418,-12.122925431469028
RPL22,-7.125769802196143,-7.3170881925482405,-7.287734584322444
RNF207,-9.906851528043445,-9.556711574599918,-9.803497929145582
ICMT,-10.402585740913612,-10.51493680785849,-10.631006180097325
GPR153,-12.622118823848862,-12.276025433785076,-12.312045818354898
ACOT7,-11.46679895088243,-11.80672485449688,-11.731919562652486
PLEKHG5,-12.105324621307894,-12.10313431181006,-12.275893285774828
NOL9,-10.182796744554668,-10.279266455134627,-10.372119442243333
ZBTB48,-11.91039606157307,-12.010304937663692,-12.190967132825618
KLHL21,-10.457626856258544,-10.45183198398235,-10.82751752187331
PHF13,-10.259373607209486,-10.20500908779802,-10.589904754812283
THAP3,-11.413697555364147,-11.565039017918524,-11.461904875175097
DNAJC11,-9.954930987222081,-10.057400365945973,-10.121635615707184
CAMTA1,-8.276474565593336,-8.187302756063369,-8.152892885538687
VAMP3,-9.965493002189238,-9.88858323190744,-10.077403282060978
PER3,-11.308801281836692,-11.083574609752949,-11.07764206973022
PARK7,-8.476891925861409,-8.624047186473575,-8.554108470197955
ERRFI1,-11.013806090785252,-11.143062670587492,-11.082524539436047
RERE,-7.450862279216779,-7.494965146795971,-7.655824597453866
ENO1,-7.15556399439734,-7.518804827436361,-6.787345337617322
GPR157,-11.751146628223998,-11.474204262392695,-11.82033392369054
MIR34AHG,-12.329105590257358,-12.488875682387523,-12.783248728553671
H6PD,-10.909393671479204,-10.894609032894135,-11.319322392155856
SLC25A33,-10.717433811809224,-10.618472350704193,-10.799661321027907
TMEM201,-12.302171319926511,-12.394934432622598,-12.385104209718103
PIK3CD,-12.83380550883559,-12.904979372397454,-12.883272581559822
PIK3CD-AS2,-12.204242824032683,-12.61805558691776,-12.056072747992891
CLSTN1,-10.012044650798561,-9.881504788898354,-10.277717057543523
CTNNBIP1,-9.989686460860465,-9.973204887241456,-10.111108259616556
LZIC,-9.4609768120049,-9.48664535891027,-9.459790920169223
NMNAT1,-10.909377255148383,-10.930038482788973,-10.901305354087926
UBE4B,-9.096817321321025,-9.06385968061401,-9.45896083652668
KIF1B,-8.489201355409596,-8.485908271307402,-8.759051903983009
PGD,-9.569917226983632,-9.701692481927179,-9.792588935787569
CENPS,-11.146818959904747,-11.337846584421822,-11.367394705140464
DFFA,-9.726288127488225,-9.911492307335681,-9.849892712085543
PEX14,-9.864455880913978,-9.892986834272815,-10.048199315770116
CASZ1,-9.010078832165078,-9.065514944159265,-9.213322381188025
TARDBP,-9.365107318866988,-9.428068705747494,-9.524977940139935
SRM,-9.979524975531309,-10.161444336517816,-10.162438844159047
EXOSC10,-9.743980842449197,-9.780333021796693,-9.90597315178408
MTOR,-9.884574272645377,-9.890208181648031,-9.96392244636766
UBIAD1,-11.225481864134196,-11.201532404568882,-11.3031409871304
FBXO2,-12.333460101787415,-12.305568919399017,-12.155650591179388
FBXO44,-11.79046670795167,-11.912735135358187,-11.567480669891978
MAD2L2,-10.889398262709069,-11.144438420360546,-10.584385666560783
FBXO6,-13.175460514840365,-13.128865710515383,-13.024220406847014
AGTRAP,-10.932779154023427,-11.0443048392383,-10.701776262032263
MTHFR,-10.520237167684906,-10.474067242407623,-10.69484038083103
CLCN6,-10.71164623731136,-10.759127609278112,-10.953267044202823
NPPA,-8.483856785747271,-8.474875423833815,-7.997700652341344
NPPB,-9.949127363553774,-10.000987274311917,-9.96398328665469
KIAA2013,-10.803872052753395,-10.97024357661012,-11.008681335132325
PLOD1,-10.555403634451338,-10.77004427052615,-10.568230495910022
MFN2,-10.140508332983202,-10.23645538774296,-10.40757092968064
MIIP,-12.381724117021374,-12.442284854192694,-12.520712120655945
VPS13D,-9.184917949651897,-9.365151752562712,-9.405038595082868
DHRS3,-10.51777581083055,-11.085431149331464,-11.408325749479152
PDPN,-12.492401752249071,-12.53346916418779,-11.651682567216323
PRDM2,-9.567862183408405,-9.584774914149182,-9.655763532699993
KAZN,-8.297145396766199,-8.24000080508278,-8.506738867002948
TMEM51-AS1,-11.465710719057974,-11.661500497123289,-10.982677976416863
TMEM51,-10.07689737394584,-10.487734002940913,-10.201434791175245
FHAD1,-11.720102083724191,-11.915649154070232,-11.546026667563831
EFHD2,-11.592898978298681,-11.74758379544035,-11.163357713286818
CASP9,-11.090447573769145,-11.217256684225916,-10.997610873856875
DNAJC16,-10.11929654007433,-10.092886408314078,-10.277624724225992
DDI2,-10.170583994845469,-10.178404952236855,-10.194801881217513
PLEKHM2,-9.873574938531464,-9.850423932673616,-10.078028088389827
FBLIM1,-9.99472900045647,-10.108033738051057,-10.192733514505733
UQCRHL,-12.002965210305426,-12.119299666966638,-11.996448038366132
SPEN-AS1,-11.111788388125523,-11.040957729053249,-11.006898598282726
SPEN,-9.13353938425666,-9.13705797879239,-9.321769122274164
ZBTB17,-11.667565985876278,-11.744054533568722,-11.949737741250216
HSPB7,-8.616599137805176,-8.824217608054992,-8.611157894612122
CLCNKA,-13.238375119582221,-12.938520060391902,-12.952324027948725
CLCNKB,-12.865951705092357,-13.172949916680615,-12.836077762943662
EPHA2,-12.153545720130792,-12.157835358329102,-12.54582099494113
FBXO42,-9.80858718605921,-10.022256072488492,-10.012613515019462
SZRD1,-10.085989065035225,-10.168198966527724,-10.25635438675591
NECAP2,-11.114312037902346,-11.260191747061011,-11.24706964670518
CROCCP3,-10.463469999160566,-10.428998219194286,-10.600501289588605
NBPF1,-10.33289737181083,-10.095623086938268,-10.30451225530388
CROCCP2,-10.837649201337246,-10.595096287132717,-11.116939425423002
CROCC,-11.195062544888282,-11.573990540264116,-10.830811384551339
ENSG00000238142,-12.13990617607184,-13.040778103314425,-11.796782594951411
MFAP2,-10.300714992151603,-10.361095597180723,-10.796195688029535
ATP13A2,-11.876394588581862,-11.994198605939264,-12.07859584553916
SDHB,-9.698030379199706,-9.832227368713633,-9.801170685862166
RCC2,-9.971508015893814,-10.138660854443556,-10.18324414323373
ARHGEF10L,-11.017943175779926,-11.045847444159067,-11.128065182794888
ALDH4A1,-11.141845289731874,-11.020407617791902,-11.076214654189751
IFFO2,-12.766929177413285,-12.653586871881688,-12.594189896306215
UBR4,-8.806551963749179,-8.935781632738426,-9.015602262846631
EMC1-AS1,-11.271437400133573,-11.267611845833896,-11.099093154792664
EMC1,-10.982648590705345,-11.09745455834212,-11.243687161158556
MRTO4,-10.28386895233008,-10.510686301305613,-10.4067768898804
AKR7A2,-10.04778967092808,-10.241600934930394,-10.16367463795548
SLC66A1,-12.012469568479615,-12.088743615449639,-12.138613240610674
CAPZB,-8.56384454114248,-8.630988459178992,-8.736557710303904
MICOS10,-8.564160417119956,-8.753769393365536,-8.605801419214917
OTUD3,-11.130936267663012,-11.22504749501876,-11.121566516397122
CAMK2N1,-12.45551160705545,-12.33090657998442,-12.494041710079971
MUL1,-11.350816907304731,-11.480378259736868,-11.325762288576097
PINK1,-10.42983158980441,-10.558390776783076,-10.526876126500266
PINK1-AS,-12.581020804021666,-12.563259099311098,-12.93621149940534
DDOST,-9.282290116170284,-9.426552168696036,-9.611915914936223
HP1BP3,-8.740085410525271,-8.827247884617686,-8.894649501175415
EIF4G3,-7.885876905378184,-7.931647466044931,-8.057300005088123
ECE1,-10.032178006687351,-10.149762457638401,-10.414867847714588
NBPF3,-11.313426783691593,-11.8802449816182,-11.685108611580922
USP48,-9.21199076031854,-9.231839001284266,-9.304627404392091
HSPG2,-9.91113468158271,-10.087328719940487,-10.148700863400133
LINC00339,-11.621803820139462,-11.906374393541217,-11.648175326834666
CDC42,-8.35036142357161,-8.407403615282682,-8.409563932615635
ZBTB40,-10.374852952100001,-10.437341416966593,-10.622382614118706
EPHB2,-10.016944631588943,-9.834956893638479,-10.17980014237407
KDM1A,-8.614299957046725,-8.775555016744287,-8.699102360741765
ENSG00000240553,-12.397175586317326,-12.43128566648871,-12.372994973250261
LUZP1,-9.298344206389515,-9.319984520559538,-9.36241275222883
LINC01355,-11.542192025562406,-11.703490926550346,-11.772167615701262
HNRNPR,-7.976268787087678,-8.127303326074765,-8.19654095179123
ZNF436,-10.789540755076503,-11.16125174676072,-11.235535719650896
ZNF436-AS1,-12.00951917775492,-11.624648865090226,-11.27461752368966
TCEA3,-9.042978056164179,-8.901834377088674,-8.86185910682673
ASAP3,-10.630339360716762,-10.667769429820243,-10.779426583077592
ID3,-8.619484062901218,-8.580330331638374,-8.718841722293828
RPL11,-6.493916043062277,-6.65964309614489,-6.585358496787252
