gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.777168529466683,-12.399113115597343,-12.839746414761638
LINC01409,-12.077381997240185,-12.10157712610111,-12.447468893571397
LINC00115,-12.071245099186156,-12.310904166746305,-12.29288539668345
LINC01128,-10.299825524147765,-10.460459563051906,-10.606500536941057
SAMD11,-11.972047562427703,-12.157198538994306,-11.808119494406288
NOC2L,-10.28526845725217,-10.527947458589416,-10.562290313072811
HES4,-10.927906508850752,-10.862074171973035,-11.73194404302396
ISG15,-11.456487063877978,-11.336613878241629,-10.959080903668696
AGRN,-11.786831910530816,-11.737188129006183,-11.95861140172775
C1orf159,-11.25279364103634,-11.033679280847835,-10.99295261962354
SDF4,-10.176086115623438,-10.143104118297348,-10.235460376114386
B3GALT6,-11.161550121393848,-11.369700579745928,-11.64395120895875
UBE2J2,-10.471991672053989,-10.502583863976719,-10.508948031024161
ACAP3,-12.390932479493959,-12.142666963392301,-12.460750216986211
PUSL1,-12.226688265687567,-12.044577138914686,-11.718562674492818
INTS11,-10.877437956255033,-11.13520008830526,-11.144025180545736
CPTP,-12.593596063482108,-12.482120790559662,-12.21165812192019
DVL1,-12.32433768508433,-12.351282090623108,-12.312218702278381
MXRA8,-11.41672109227691,-11.20747329020651,-11.628462375910896
AURKAIP1,-9.37471457246508,-9.456250079500972,-9.322086426882093
CCNL2,-9.283785991641345,-9.274288698443549,-9.586695137809393
MRPL20-AS1,-12.30394333007874,-11.983548082338185,-11.576169297062462
MRPL20,-9.038703000637598,-9.119401570303404,-9.092972246168584
ATAD3B,-12.176826030266493,-11.971439576591589,-11.91824061215529
ATAD3A,-11.352625165779457,-11.446440228993698,-11.68176110463547
SSU72,-9.501805142425566,-9.613059385050892,-9.599147609546046
FNDC10,-11.853662952522377,-11.789494774185194,-12.402782134921996
ENSG00000272106,-11.2498526503263,-11.69290618721889,-11.449894008796418
MIB2,-10.957673603882151,-11.126457601899967,-11.376132535340426
CDK11B,-10.233294079571099,-10.6405928269317,-10.603991318230511
SLC35E2B,-10.524927781266792,-10.464799349565395,-10.475265454466536
CDK11A,-10.567563831187222,-10.929827055717276,-10.79975780745543
ENSG00000290854,-11.498253141607163,-11.387493145414986,-11.463766289247618
NADK,-11.285138533566988,-11.303946484101774,-11.522699279012386
GNB1,-8.784319736648923,-8.873989966717131,-8.942294152986825
PRKCZ,-11.276363885750351,-10.947209576612032,-10.96473939825868
FAAP20,-9.721568587891875,-10.05728153672476,-9.956386249080754
SKI,-10.534476309735785,-10.475827051151093,-10.835066024720712
MORN1,-11.528904712241278,-11.518829521105273,-11.701668971175785
RER1,-10.195912925385054,-10.254687971139983,-10.411286115099177
PEX10,-11.34043392693474,-11.651644535119436,-11.397599379175118
PANK4,-12.402449184374182,-12.369078492554047,-12.294282622506643
PRXL2B,-11.944969595744894,-11.820932103929144,-12.127116061896016
PRDM16-DT,-11.151089357915646,-12.066018691382423,-11.741195936146552
PRDM16,-9.326917793757874,-9.5654877443426,-9.383766631294197
MEGF6,-12.392390536975407,-13.172034554582158,-12.481874804045585
TPRG1L,-10.889663188163183,-11.25004072326994,-11.193609884512162
WRAP73,-11.672821490544429,-11.633682472429973,-11.48870722595244
SMIM1,-11.84272498197184,-11.775015560513486,-11.929483685118113
LRRC47,-10.389416067970474,-10.371565848773512,-10.324738882642354
CEP104,-10.422110007375442,-10.646696715289991,-10.473862984470705
DFFB,-12.042685299006559,-12.212426735686622,-12.134130299843203
C1orf174,-11.320107457155968,-11.382201608197562,-11.308819340144037
NPHP4,-11.253754392517113,-11.261822770115812,-11.208172723763177
KCNAB2,-12.428131800609055,-12.938897708593457,-12.100719382764678
RPL22,-7.140895669191014,-7.359974822417865,-7.265025016218681
RNF207,-10.069689241808,-9.56634494842244,-9.690802150528269
ICMT,-10.358371428287992,-10.396824183654001,-10.686033082477445
GPR153,-12.875901797697894,-12.25389948576731,-12.743391908494118
ACOT7,-11.533333076052838,-12.089140824749679,-11.593396529685457
PLEKHG5,-12.236499079344506,-12.197332966754956,-12.126427399802427
NOL9,-10.22608037450071,-10.257733226671293,-10.30594130063398
ZBTB48,-11.96750495372376,-11.822066123404609,-12.12937618432306
KLHL21,-10.364604952361047,-10.393641610353173,-10.869829541406695
PHF13,-10.406236477876503,-10.204750386458636,-10.422206293002668
THAP3,-11.444420993340609,-11.805919499889567,-11.5516621240955
DNAJC11,-10.098204353648896,-9.97343748692238,-10.127778368182142
CAMTA1,-8.312968599704938,-8.219353653609549,-8.193112624430594
VAMP3,-10.024074928907549,-10.044194656301933,-10.083008275653075
PER3,-11.57991510190501,-10.887456422759255,-10.947765963400778
PARK7,-8.481683588211224,-8.676388353596677,-8.502727058581442
ERRFI1,-11.373691672055244,-11.156606610401404,-11.204650276634991
RERE,-7.50051574300699,-7.4964511892912835,-7.732511128255794
ENO1,-7.223345411825549,-7.652306649355679,-6.930950061206107
GPR157,-11.83700699319995,-11.44765141587723,-12.168677896223306
MIR34AHG,-12.538005201606182,-12.513308432832066,-13.191708402852605
H6PD,-11.04362960969915,-10.932568069552035,-11.30542916209482
SLC25A33,-10.828729640916928,-10.620740624179524,-10.646991539758735
TMEM201,-12.539833554264558,-12.38523621398736,-12.408830646762098
PIK3CD,-12.735212454430547,-12.950233218529627,-12.984189167686012
PIK3CD-AS2,-12.09390514170775,-12.574157223583002,-12.024074542583527
CLSTN1,-10.11814696411684,-10.007636045627933,-10.242049589596244
CTNNBIP1,-10.026149480605628,-10.137154629896115,-10.003871930359058
LZIC,-9.542722682998525,-9.60784365886216,-9.4918551262657
NMNAT1,-10.988615507281283,-11.025365153644078,-10.987702483709128
UBE4B,-9.232041540919163,-9.07963757342206,-9.474183273741208
KIF1B,-8.533214450146234,-8.49782189430106,-8.742574172064264
PGD,-9.546421853350493,-9.648152012602168,-9.811523597174984
CENPS,-11.076885794810307,-11.677445319440785,-11.180968532939113
DFFA,-9.656217163364937,-10.013728585303042,-9.78400943167754
PEX14,-9.946595213861938,-9.946398949096006,-10.214380156499102
CASZ1,-9.092451711464285,-9.051724721210649,-9.150532085481284
TARDBP,-9.440428256499528,-9.437992161978466,-9.54304246537921
SRM,-10.020937301881302,-10.228980662645732,-9.968446636213626
EXOSC10,-9.811706541949846,-9.793734276821073,-9.946930392499516
MTOR,-9.94825430322821,-9.763553418339262,-10.06209692030181
UBIAD1,-10.989027109324029,-11.257162671328736,-11.410732818294909
FBXO2,-12.11878623988612,-12.349602731614183,-12.027340303077793
FBXO44,-11.708374957671657,-11.696771935819658,-11.252127802727282
