gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.738535908961502,-12.166082842583876,-12.731801376059032
LINC01409,-12.214616606557561,-12.104861684871064,-12.333055062276706
LINC00115,-12.404544304173267,-12.316106476734536,-12.634355963575329
LINC01128,-10.499187572496886,-10.626735909771417,-10.669009454087268
SAMD11,-11.914786974322512,-11.842137250072659,-11.789999099046291
NOC2L,-10.321710071309871,-10.453883017990734,-10.459519178868634
HES4,-10.671105379592545,-10.747764912507517,-11.523445163777561
ISG15,-11.335310436945731,-11.384634152599451,-11.047155391889198
AGRN,-11.781111976540997,-11.67817330040502,-12.182020545573257
C1orf159,-10.869308779694553,-11.145275063099042,-11.122492461240984
SDF4,-10.045513172362078,-10.165877775365383,-10.212222847353056
B3GALT6,-11.132913166461208,-11.16475953571061,-11.244227595847462
UBE2J2,-10.332714720533463,-10.483818291230651,-10.471693165010631
ACAP3,-11.916565542626046,-11.887615957498902,-12.179396512731083
PUSL1,-11.875800349276913,-12.15548306612804,-12.21322608100223
INTS11,-10.917874014204934,-11.257456002676841,-11.143015719828908
CPTP,-12.382960964661212,-12.384452964594393,-12.176970353498477
DVL1,-12.314723379556222,-12.796077130895224,-12.403713073166518
MXRA8,-11.506738150532792,-11.063116321374185,-11.58692783239785
AURKAIP1,-9.261308674835549,-9.45037745600979,-9.325887783839425
CCNL2,-9.20832209162623,-9.231809545018947,-9.57875257444702
MRPL20-AS1,-12.015092686602543,-11.897936304429086,-12.133394414573006
MRPL20,-8.925884083160247,-9.105265825913875,-9.075145840242985
ATAD3B,-12.178243451955183,-12.044478020111054,-11.775292802647929
ATAD3A,-11.33762346300692,-11.320232538979527,-11.487876762756713
TMEM240,-12.647685062869764,-12.90299460250373,-12.916984210049854
SSU72,-9.481009605875993,-9.503844079546775,-9.590479877071912
FNDC10,-11.79057325802807,-11.913055001739655,-12.35851312924724
ENSG00000272106,-11.537530422990253,-11.582633525881366,-11.603540395461199
MIB2,-11.267638610611163,-11.4084512896133,-11.29805351742099
MMP23B,-11.74438782324303,-12.0055332527381,-13.200005319152044
CDK11B,-10.376498675196801,-10.581712530473306,-10.569966967784541
SLC35E2B,-10.456648443971561,-10.445649372020114,-10.622412005858665
CDK11A,-10.720998902517081,-10.764733106954651,-10.818112715544341
ENSG00000290854,-11.609479446756472,-11.377416864026882,-11.694606839184507
NADK,-11.351148729809898,-11.20386141893277,-11.367985525514634
GNB1,-8.73125568613312,-8.86432840630629,-8.964362332860551
PRKCZ,-11.029300720238563,-11.105854388810403,-10.999436713001252
FAAP20,-9.814855343580856,-9.961730566919096,-9.923982279737734
SKI,-10.59232870014876,-10.602670155109395,-10.804533501208736
MORN1,-11.656448984695004,-11.641850508146565,-11.725254736427832
RER1,-10.176354475852603,-10.20138853052907,-10.340919735251012
PEX10,-11.462657608650225,-11.674353498564724,-11.516695170492273
PANK4,-12.357422895355178,-12.05070646644233,-12.086800997986828
PRXL2B,-12.083220241344845,-12.19173678601824,-12.039719929505907
PRDM16-DT,-11.310524097702784,-12.053182395595073,-11.3753236113556
PRDM16,-9.277596019325278,-9.644509107180005,-9.334060304523767
MEGF6,-12.39340110593734,-12.368297617580016,-12.668239817857362
TPRG1L,-11.081760490804209,-11.098304779322927,-11.264019233581292
WRAP73,-11.66938797892442,-11.743196227179283,-11.648160309816895
SMIM1,-11.764212374792095,-11.659371953661983,-11.622821850504463
LRRC47,-10.30601373170826,-10.505201048709935,-10.457852636866292
CEP104,-10.607711469025748,-10.558887276113683,-10.611843563055382
DFFB,-12.075356667405456,-12.08189958243581,-12.067905106103286
C1orf174,-11.253439880691781,-11.164883189274594,-11.367168112734344
NPHP4,-11.130306369609382,-11.280880288521255,-11.230806009647285
KCNAB2,-12.399133449387936,-12.838048729308808,-12.12283323026846
RPL22,-7.101127317619428,-7.3127283648106385,-7.2943597658008255
RNF207,-9.976625114794796,-9.549757724314702,-9.778420589330143
