gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000290385,-12.733673315846987,-13.149254341003815,-13.18770540907763
ENSG00000291215,-12.897725859815091,-12.153396111621872,-12.705427705282444
LINC01409,-12.026021205998898,-11.790625327114915,-11.98041636435556
LINC00115,-12.246444597431731,-12.497331417420147,-12.306109174055658
LINC01128,-10.454760021666113,-10.567165602340895,-10.64966345862197
SAMD11,-12.030647640662224,-12.151596942780534,-11.747517715106763
NOC2L,-10.312225006697771,-10.498702680962056,-10.525053953774847
HES4,-10.73962177420425,-10.705900160253094,-11.506296142394001
ISG15,-11.315238739534003,-11.120373805427832,-10.959965779376986
AGRN,-11.717331510586137,-11.672936123200545,-12.11912841532906
C1orf159,-11.028694031871082,-11.124927188510858,-10.98250147398402
SDF4,-10.022398778759184,-10.12236325438364,-10.164959094730325
B3GALT6,-11.133861072120283,-11.13771694543842,-11.372884158670844
UBE2J2,-10.292462973085957,-10.441829530991896,-10.439364951636687
ACAP3,-11.906323582054124,-11.910744723042065,-12.02998142898547
PUSL1,-11.907548764094644,-12.097189687757302,-11.944708143354557
INTS11,-11.032364353248752,-11.127823177895873,-11.157695894269825
CPTP,-12.267303112053012,-12.462324987820262,-12.33152094744047
DVL1,-12.394526096364242,-12.794668769164895,-12.590582886811404
MXRA8,-11.576777149313788,-11.276814462125289,-11.690003767192641
AURKAIP1,-9.34431436844069,-9.388498879193344,-9.386016135874014
CCNL2,-9.245521416366671,-9.222579609171166,-9.566666868701141
MRPL20-AS1,-12.029420759010774,-11.771069510978247,-12.050608195612709
MRPL20,-8.995837050961281,-9.070848250247973,-9.063716121274892
VWA1,-12.144136513762701,-12.515557792266263,-12.818251904418048
ATAD3B,-11.905961186089536,-12.042853736244531,-11.883808455198158
ATAD3A,-11.359301644771492,-11.428707821192047,-11.570332837628092
TMEM240,-12.628084337789387,-12.517155605191906,-12.848467438294604
SSU72,-9.506412022334212,-9.509279543378755,-9.594551294007363
FNDC10,-11.845009744541589,-11.746906756734441,-12.564957336856734
ENSG00000272106,-11.462358274390265,-11.449166612528048,-11.727709773871744
MIB2,-11.137556996663227,-11.37122188432552,-11.210734173816498
MMP23B,-11.890358180273214,-11.940708726564814,-13.016692195270206
CDK11B,-10.372636820971778,-10.573984166286701,-10.591716759520896
SLC35E2B,-10.616990646072558,-10.385294072289144,-10.540152621160505
CDK11A,-10.702205139069092,-10.816848627973398,-10.905562995788438
ENSG00000290854,-11.614406576151142,-11.312476909115757,-11.563840672015825
NADK,-11.225741920037908,-11.340488726149358,-11.389806608732904
GNB1,-8.786098840858774,-8.826178515589797,-8.876024095951646
PRKCZ,-10.974301871771816,-10.971071637563082,-11.07634165750327
FAAP20,-9.827555737135432,-10.0495483098702,-9.91789984856045
SKI,-10.584933821761103,-10.61674146580363,-10.695349153517672
MORN1,-11.721606025484645,-11.700758447894641,-11.80005341552376
RER1,-10.229866495371972,-10.275154013923014,-10.317399170336232
PEX10,-11.55347339669591,-11.562040692064938,-11.357882166651738
PANK4,-12.313947577557814,-12.382019672611802,-12.034184124355676
PRXL2B,-12.197249692526361,-12.031831640030079,-11.954779992954705
PRDM16-DT,-11.327857532644552,-11.883244618445472,-11.489616705107267
PRDM16,-9.335474886764455,-9.476208241034742,-9.341274384531058
MEGF6,-12.388024567664164,-12.290042806733938,-12.481711637408415
TPRG1L,-11.181981180136397,-11.176725426018685,-11.169422912283933
WRAP73,-11.643209559893378,-11.660067888304148,-11.737958902076604
SMIM1,-11.698277920965964,-11.647285054980738,-11.60390631854056
LRRC47,-10.301005882121043,-10.479633769756616,-10.358695945198438
CEP104,-10.532350465869904,-10.522758178258474,-10.611877144996644
DFFB,-12.255659874670405,-12.218540403184809,-12.355049962443132
C1orf174,-11.353526399989635,-11.373654648349277,-11.323605381276002
NPHP4,-11.225223212422591,-11.351909002317699,-11.156367819361625
KCNAB2,-12.456456905434404,-12.550065628675002,-12.046751023230728
RPL22,-7.143596362692864,-7.285312230313622,-7.273889218942718
RNF207,-9.939498160658495,-9.537097821136454,-9.81691990955817
ICMT,-10.519783109603736,-10.474974371892102,-10.57019375532485
GPR153,-12.784963802747363,-12.50475851892517,-12.165796900908152
ACOT7,-11.530244340157518,-11.84649205710332,-11.660470770791402
PLEKHG5,-12.217243842137492,-12.127016929656566,-12.239508264668787
NOL9,-10.225789532198377,-10.26356223398774,-10.304738761520774
ZBTB48,-11.996376348262828,-11.953127484250773,-12.064727124723445
KLHL21,-10.603023793009717,-10.512575891200173,-10.77419468344647
PHF13,-10.287445337574919,-10.0851370567609,-10.652334911675196
THAP3,-11.412203310170481,-11.549338458456369,-11.425462944254237
DNAJC11,-10.060597553134736,-10.050871518170657,-10.127378143053184
CAMTA1,-8.299784568838469,-8.19012753609098,-8.160028910385046
VAMP3,-9.954522489584274,-9.903278692865328,-9.980796718123147
PER3,-11.454944937124909,-11.12783713567249,-11.211080854768905
PARK7,-8.502598844051592,-8.606402410450974,-8.546391569044674
ERRFI1,-11.033302519060564,-10.978154886935204,-11.067167177692479
RERE,-7.472631776790104,-7.457296799497679,-7.657661062010258
ENO1,-7.239655132399774,-7.563100017448326,-6.792550410280912
GPR157,-11.703827086642669,-11.5582923768215,-11.838147234783767
MIR34AHG,-12.35215016240372,-12.359519410065445,-12.94558538947279
H6PD,-10.916418749574008,-10.940092144907327,-11.29101918555997
SPSB1,-12.967630083428418,-12.99871531184297,-13.034219612225737
SLC25A33,-10.681161887144302,-10.622440649423755,-10.766792304596162
TMEM201,-12.232215692201818,-12.420100143504666,-12.570098301449468
PIK3CD,-12.988520835777848,-13.088456320050113,-12.9775268515656
PIK3CD-AS2,-12.089007822147112,-12.537548206064754,-11.956182681910793
CLSTN1,-10.00701412333212,-9.850030285538015,-10.286389567575549
CTNNBIP1,-10.00068764454242,-9.921671941046608,-10.072043780881955
LZIC,-9.487165491966493,-9.462899842282239,-9.468651320552667
NMNAT1,-11.125929887018906,-10.895650974637677,-10.84892755595868
RBP7,-13.320602932868299,-12.992334666275896,-13.062196596388693
UBE4B,-9.170205341099912,-9.070221823353833,-9.448642956029994
KIF1B,-8.506035216859198,-8.460467481923963,-8.731192877865222
PGD,-9.564227228215831,-9.671928224005756,-9.77004651083378
CENPS,-11.259341965258221,-11.382623578886324,-11.400404911174428
DFFA,-9.733109482947448,-9.953408540174708,-9.829365829743745
PEX14,-9.890289841256818,-9.916790279715938,-10.081950753539042
CASZ1,-9.039526728567811,-9.029097139790558,-9.229923555386193
TARDBP,-9.423095309881958,-9.437358245409268,-9.523890533526446
SRM,-10.028657419151754,-10.17416440245663,-10.115219815109175
EXOSC10,-9.764253950810197,-9.802980348368276,-9.899605154132704
MTOR,-9.915469349410793,-9.886467998262576,-9.934075589793352
UBIAD1,-11.326409113837952,-11.242556023607445,-11.305710198903634
FBXO2,-12.396713190079067,-12.284386411952136,-12.033318184767172
FBXO44,-11.823834219487626,-11.86404129259246,-11.61602884817255
MAD2L2,-10.955018138559321,-11.142268567704559,-10.476241776445432
AGTRAP,-11.047369835971017,-11.023771100976969,-10.635063373315502
MTHFR,-10.539798035923901,-10.42346193245721,-10.642597875259645
CLCN6,-10.764032769783809,-10.780964256734801,-10.900408309507114
NPPA,-8.240005599718875,-8.563797356701507,-8.01740196116925
NPPB,-9.713000275255132,-10.35485513280164,-8.776370114825431
KIAA2013,-10.884597999645027,-10.972168822886331,-11.006867518339307
PLOD1,-10.644293650028063,-10.807934926661915,-10.619893989333832
MFN2,-10.1895874714933,-10.269241284883977,-10.35764401428892
MIIP,-12.410238670011294,-12.615135255585377,-12.490337890718706
VPS13D,-9.243695821635274,-9.355735601036052,-9.417909390906901
DHRS3,-10.821399439077753,-11.035566148952885,-11.47926013679926
PDPN,-12.517587649760117,-12.396442118005886,-11.651360622944171
PRDM2,-9.588594002517363,-9.532961193831252,-9.703881892229063
KAZN,-8.35096014105377,-8.213150390226557,-8.489305760859118
TMEM51-AS1,-11.571309369847542,-11.673956068875219,-10.901638944332156
TMEM51,-10.125976829898526,-10.450653856063338,-10.143970103370961
FHAD1,-11.654288465646012,-11.83537486405255,-11.491401354236164
EFHD2,-11.496294872214536,-11.754078578805496,-11.044503257912748
CASP9,-11.156039624719194,-11.106731187091047,-10.88277881367931
DNAJC16,-10.16561012475348,-10.073071716742419,-10.263640476489353
DDI2,-10.240704034703105,-10.152093763629221,-10.251405881651642
PLEKHM2,-9.81356343135517,-9.8090276579321,-10.065034703673488
FBLIM1,-10.057932219342034,-10.027719768787277,-10.187364052233093
UQCRHL,-12.021957341545306,-12.067869250349787,-12.032371121297825
SPEN-AS1,-11.085435956159547,-11.032376588903873,-11.028222453414667
SPEN,-9.223351159513415,-9.10129803043239,-9.337392666705968
ZBTB17,-11.840285949648075,-11.774227676506488,-11.845795823205604
HSPB7,-8.695037984319672,-8.77923038245427,-8.592991463527248
CLCNKA,-13.313166139297946,-13.006086412162894,-12.911411147070634
EPHA2,-12.12779643488891,-12.09216398151978,-12.501654872591358
FBXO42,-9.891553585962168,-10.06139413395902,-9.935246437377886
SZRD1,-10.11489022939935,-10.145164301851638,-10.19995918281226
NECAP2,-11.095358711697497,-11.246912255935827,-11.055357277201503
CROCCP3,-10.461686523530428,-10.405563271673568,-10.530309271487317
NBPF1,-10.395968236670509,-10.095876667601352,-10.25900133900266
CROCCP2,-10.912608468955295,-10.508467878029819,-11.051325933856628
CROCC,-11.172332547752648,-11.554783617939105,-10.776454757752145
ENSG00000238142,-12.022507274902585,-12.712291856512694,-11.896135874709675
MFAP2,-10.381305339327444,-10.29653162802476,-10.718040317068878
ATP13A2,-12.015451381735016,-12.05926239397501,-12.113245163886939
SDHB,-9.724868751221447,-9.802128642873244,-9.79504341422641
RCC2,-9.99570455132165,-10.165516749097337,-10.159785867104757
ARHGEF10L,-11.036121792706293,-10.910360913624217,-11.096598511895081
ALDH4A1,-11.1143661676845,-10.9834604407532,-11.095538354566036
