gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.912694548862865,-12.34059607212299,-12.597560163151206
LINC01409,-11.938110015848034,-12.126453493610027,-12.056193707594641
ENSG00000290784,-12.960006828651464,-12.776021741243134,-13.059727289999746
LINC00115,-12.577588632845439,-12.650200336439012,-12.571524358693154
LINC01128,-10.466204319247254,-10.576449115955436,-10.71031254729066
SAMD11,-11.980695263029522,-12.013978795536191,-11.852746422537333
NOC2L,-10.33436145636986,-10.460367537899137,-10.52136742002694
HES4,-10.56057492373015,-10.742260621321488,-11.400279526731342
ISG15,-11.350798448383408,-11.11253916439145,-10.95792710208827
AGRN,-11.618634977557376,-11.618784828029137,-12.243358411205586
C1orf159,-10.913622115411298,-11.082143817416373,-11.113238972608238
SDF4,-9.974057865958077,-10.083089111242128,-10.163854575505654
B3GALT6,-11.027363347187407,-11.194521127958193,-11.315144302930017
UBE2J2,-10.331833026684144,-10.42992196056904,-10.450940488418292
ACAP3,-11.874687514733456,-11.767836430671732,-12.119554087215926
PUSL1,-12.066857984904457,-12.098852610745755,-12.217904312058428
INTS11,-10.906242748920972,-11.206854635721312,-11.008096875825327
CPTP,-12.484240191105476,-12.362056193520003,-12.273108341083237
DVL1,-12.359698345591243,-12.757260737694535,-12.55239369992673
MXRA8,-11.443590958313058,-11.215576093089464,-11.594046357968605
AURKAIP1,-9.287351515433402,-9.393003166996241,-9.359468166030867
CCNL2,-9.188546471665234,-9.260325825211279,-9.493472965997451
MRPL20-AS1,-11.978165114869645,-11.929842169836952,-12.213003113887506
MRPL20,-8.955897643062814,-9.063256877640171,-9.064045616340639
VWA1,-12.295989521287488,-12.48211038992927,-12.793032138531792
ATAD3B,-11.913855085932772,-11.931549432609522,-12.138973229701106
ATAD3A,-11.185896858759506,-11.362608302382792,-11.52199527981916
TMEM240,-12.503972359049131,-12.518349267370231,-12.529910708678877
SSU72,-9.515622615350514,-9.49735855411492,-9.538600367303296
FNDC10,-11.926696254723264,-11.82476936751253,-12.310638525177303
ENSG00000272106,-11.56011162017102,-11.470914495592138,-11.484811717320303
MIB2,-11.248929409898679,-11.419724179037537,-11.276268008098045
MMP23B,-11.788515578569752,-11.94994099621027,-13.07405123434021
CDK11B,-10.394624627926303,-10.571427581230944,-10.492973447488097
SLC35E2B,-10.512298913872963,-10.395729206183024,-10.67842403903994
CDK11A,-10.707678446985007,-10.742030203973542,-10.90107708671722
ENSG00000290854,-11.428446498964448,-11.375040029873006,-11.77129059400538
NADK,-11.270797512433246,-11.240602406980482,-11.369731663737873
GNB1,-8.706353213729532,-8.839459432140785,-8.880013219301391
PRKCZ,-10.925576475808898,-11.04537579462001,-11.148075973436116
FAAP20,-9.783040925863263,-10.02259434135105,-9.87613784509424
SKI,-10.538347898431983,-10.607331583449787,-10.798590072359683
MORN1,-11.662383725601494,-11.632858703189177,-11.72798032849163
RER1,-10.220038506564295,-10.253765492482977,-10.307480668339602
PEX10,-11.55407185897804,-11.514312518237194,-11.589359531958511
PANK4,-12.198062673453585,-12.507889046609703,-12.166291042179251
PRXL2B,-12.150080092092903,-12.199012039779634,-11.934538853574624
PRDM16-DT,-11.311754949418875,-11.892352079392243,-11.52574885111795
PRDM16,-9.357825337655584,-9.59337313502137,-9.371137226820156
ARHGEF16,-13.184746919403299,-13.146221615213584,-13.06467970093647
MEGF6,-12.21702034559694,-12.883481528254208,-12.865659103269813
TPRG1L,-11.097250034125372,-11.168651898749685,-11.232489474743932
WRAP73,-11.661809312951641,-11.683057161977091,-11.71384876185619
SMIM1,-11.773655314597185,-11.70123648172631,-11.664565598117266
LRRC47,-10.290855055302952,-10.39273216277618,-10.411695859111322
CEP104,-10.507357941138448,-10.556279527232913,-10.624352694695636
DFFB,-12.05850912971139,-12.28122079665771,-12.211146966269839
C1orf174,-11.336868496046952,-11.179818280868819,-11.287392811646292
NPHP4,-11.362263218628934,-11.2430689552945,-10.987795720381481
KCNAB2,-12.48173549655701,-12.563103242793625,-12.135030973151315
RPL22,-7.144211931459675,-7.3022042440733115,-7.279150854804198
RNF207,-9.855467797086114,-9.523375376346763,-9.78015075676445
ICMT,-10.37747043369859,-10.468420687750994,-10.601266409724166
GPR153,-12.753984460790504,-12.218468513384336,-12.240392198668888
ACOT7,-11.509301343082228,-11.802833681329522,-11.756441264120701
PLEKHG5,-11.98016707153775,-12.070906076897954,-12.350028209406691
NOL9,-10.145406010139618,-10.301957811147394,-10.399889883198913
ZBTB48,-11.95131166404792,-12.359843486548966,-12.075853740539959
KLHL21,-10.426068838991332,-10.403942230655613,-10.815115573531664
PHF13,-10.247800101546584,-10.178094039078777,-10.567409397595235
THAP3,-11.537549268009244,-11.439216977097495,-11.508553281394986
DNAJC11,-9.934683614261912,-10.05501308664278,-10.175683807155528
CAMTA1,-8.250203578029863,-8.205807172468186,-8.161221879647552
VAMP3,-10.02826661454731,-9.898927662352419,-10.120788922165717
