gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000241860,-13.137012358292457,-13.194426963332495,-12.80067954393499
ENSG00000291215,-12.742936401019728,-12.10781725708971,-12.688390608343555
LINC01409,-12.195827872860473,-12.05246075941476,-12.235621413370017
ENSG00000290784,-12.98206904616414,-12.896812466357268,-13.112828859449946
LINC00115,-12.445770983335303,-12.386751134550943,-12.58629808068192
LINC01128,-10.503480847100976,-10.556494030852354,-10.61722861457828
SAMD11,-11.989606580637783,-12.050010769689568,-11.899180783165495
NOC2L,-10.29262934828415,-10.46376061361741,-10.473731819952157
HES4,-10.606494052125312,-10.690776704210888,-11.596248556461184
ISG15,-11.321220978687803,-11.276849691022424,-10.967598429718727
AGRN,-11.728646424793945,-11.573841006954067,-12.14552229333756
C1orf159,-10.826021786270912,-11.083995745725288,-11.190818195150042
SDF4,-9.96816626458088,-10.108871342544862,-10.141867882909704
B3GALT6,-11.130319251946167,-11.20619071658972,-11.325665387117931
UBE2J2,-10.29765704541147,-10.352189651136996,-10.49109054490402
ACAP3,-12.001061403971807,-11.86698580310117,-12.017225880068601
PUSL1,-11.849985484540637,-12.026838108457069,-12.030247364204754
INTS11,-11.039571865225545,-11.187247515632851,-11.060279161484635
CPTP,-12.225836309384832,-12.398901342118869,-12.251102083505142
DVL1,-12.234107396798011,-12.580800397813498,-12.507212354512085
MXRA8,-11.63063080708867,-11.153060884282144,-11.70102122839079
AURKAIP1,-9.25908279085119,-9.374778690650944,-9.369426689277665
CCNL2,-9.22542005928989,-9.195432696684179,-9.511108638622924
MRPL20-AS1,-12.25411027248276,-11.891383714179936,-11.939959964166547
MRPL20,-8.97471942817506,-9.072974334593125,-9.065301757959645
VWA1,-12.271123326340863,-12.560079368590701,-12.640057323538976
ATAD3B,-12.051084726014928,-12.080938771536488,-12.189568339119813
ATAD3A,-11.161775359437218,-11.436916701568158,-11.573699246205038
TMEM240,-12.42941207071223,-12.427891787452406,-12.680118924191362
SSU72,-9.536588713805221,-9.452002064311959,-9.642622981200589
FNDC10,-11.790528982173559,-11.941404257366285,-12.432144241945439
ENSG00000272106,-11.45604266095007,-11.522973023630172,-11.5098275863718
MIB2,-11.218199787964638,-11.346270659837613,-11.335607173789143
MMP23B,-11.781092825336227,-12.031206903673487,-12.953189314898532
CDK11B,-10.320981304884603,-10.501567834648906,-10.531884056481086
SLC35E2B,-10.52098847053478,-10.419050295911418,-10.573620366659801
CDK11A,-10.682362661166515,-10.793839702802327,-10.911300106288522
ENSG00000290854,-11.461244901861743,-11.360044120713185,-11.743393220376651
