gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.717675850814379,-12.117985247169923,-12.879537391935449
LINC01409,-12.2917936141114,-11.839849471782454,-12.25269476607539
LINC00115,-12.274989319116735,-12.333019166612122,-12.353920382582789
LINC01128,-10.430708211489591,-10.625379768058892,-10.658158439963405
SAMD11,-11.965837928053569,-12.166332865261749,-11.723935523034154
NOC2L,-10.260281899785777,-10.48350116152668,-10.562632390943026
HES4,-10.684604097457987,-10.749200356224637,-11.41028358015275
ISG15,-11.303475748351344,-11.216311702123898,-11.085256696406603
AGRN,-11.542441054562556,-11.565408871410863,-12.192233125302895
C1orf159,-10.869322891347856,-11.016740064112572,-11.204424787147085
SDF4,-9.992404664055774,-10.14071115362566,-10.14930362567264
B3GALT6,-11.05889241122472,-11.168005827932747,-11.307446758370565
UBE2J2,-10.29660258802111,-10.463505840057508,-10.450154812168956
ACAP3,-11.711502801716286,-11.93064715409666,-12.065049898168407
PUSL1,-11.906897454173524,-11.909245756196063,-12.12480911252835
INTS11,-10.974128313139564,-11.238198223761602,-11.132149024648884
CPTP,-12.240833250269231,-12.19660698481261,-12.309343481556317
DVL1,-12.64033918010839,-12.732384862302421,-12.522352435253335
MXRA8,-11.507692498822154,-11.318908779568588,-11.685009602385138
AURKAIP1,-9.321369206792784,-9.421933295843406,-9.340533259747616
CCNL2,-9.19785309087916,-9.26611113119766,-9.535200484133032
MRPL20-AS1,-12.082142532249316,-12.041101552516384,-12.005694852773695
MRPL20,-8.945887493913576,-9.122647325275373,-9.091594141685668
VWA1,-12.41216197736289,-12.518267181097482,-12.812249266512772
ATAD3B,-12.205973489026272,-12.120626975571136,-12.027135875143435
ATAD3A,-11.444006579380936,-11.49435699688486,-11.567942091049565
TMEM240,-12.616211419702433,-12.527723773898174,-12.784000238529966
SSU72,-9.491319139334554,-9.515007531949802,-9.61485773814827
FNDC10,-11.914516886033763,-11.957370280009426,-12.436609745187694
ENSG00000272106,-11.296661444786778,-11.436973748843336,-11.56167422590104
MIB2,-11.216548423037914,-11.323365726630463,-11.301499521132152
MMP23B,-11.834207738234078,-11.911537739234513,-13.086257703756846
CDK11B,-10.380398087768388,-10.613281499932588,-10.478583600751104
SLC35E2B,-10.507631057109332,-10.362104111733126,-10.558138213164643
CDK11A,-10.62624002753284,-10.831736718235906,-10.84602835459102
ENSG00000290854,-11.391254975064836,-11.375374859431641,-11.638814992644182
NADK,-11.322319215238265,-11.341519149548844,-11.337414982585875
GNB1,-8.760159492518966,-8.847815882048709,-8.925040242684592
PRKCZ,-10.901663892853614,-11.045117717137583,-11.047281658225842
FAAP20,-9.840541029689396,-9.98064023698255,-9.8907064709884
SKI,-10.577470884611833,-10.502831544029451,-10.714558605923582
MORN1,-11.655049278666194,-11.625501386012289,-11.761988485122497
RER1,-10.223100801693722,-10.278589465530908,-10.371053901734708
PEX10,-11.461857499560013,-11.693119267133227,-11.630985825251669
PANK4,-12.403119592283065,-12.303388984575198,-12.116601053548305
PRXL2B,-12.130361561404657,-12.232786230001729,-12.144750203325817
PRDM16-DT,-11.532962084014825,-12.093498993613368,-11.60826259240713
PRDM16,-9.383326883708804,-9.608580400047092,-9.328736704860349
MEGF6,-12.383072695144858,-12.567483048106597,-12.705990043395717
TPRG1L,-11.110318101628419,-11.069341758618307,-11.300304654714886
WRAP73,-11.666918700165207,-11.751549700679917,-11.751126139356195
SMIM1,-11.843141096561984,-11.821918403955136,-11.598605591855755
LRRC47,-10.449167830309497,-10.547496969143722,-10.460838671724865
CEP104,-10.5957567042649,-10.474734653220732,-10.659960723886565
DFFB,-12.21088644599932,-12.081363892203127,-12.394301464737005
C1orf174,-11.270226775315143,-11.303165905262173,-11.366427554435374
NPHP4,-11.340138419956844,-11.277478371815215,-11.024435980310535
KCNAB2,-12.744671103100368,-12.865786100576234,-12.018568573636895
RPL22,-7.127758387244942,-7.305661252808871,-7.295384882371624
RNF207,-9.897467198709995,-9.519994875096813,-9.745297973457083
ICMT,-10.373655618207414,-10.578986883035691,-10.652062331647384
GPR153,-12.562066579895497,-12.490618109931116,-12.4591959962417
ACOT7,-11.591164346399994,-11.78278359535006,-11.689094364391522
PLEKHG5,-12.223693534972764,-12.27949558010735,-12.463815180246955
NOL9,-10.220992910024808,-10.278425049539592,-10.404334781419779
ZBTB48,-11.846036703349782,-11.855649937546763,-12.106734094693385
KLHL21,-10.420764041110914,-10.419288885940372,-10.863492802379996
PHF13,-10.29692777982371,-10.256625455714106,-10.654920990301719
THAP3,-11.386568337654277,-11.472167704673177,-11.508459740610808
DNAJC11,-9.98127638229399,-9.986743105724527,-10.072846411078855
CAMTA1,-8.262137029848681,-8.212666098871548,-8.16285544635155
VAMP3,-9.892295646568941,-9.847654501196947,-10.135346156482502
PER3,-11.330266718785966,-11.106035493127964,-11.17470352192271
PARK7,-8.470872561650221,-8.633961547980944,-8.55803220235251
ERRFI1,-11.029035614885183,-11.10908923830848,-11.143393828267465
RERE,-7.464726124089953,-7.53627963228267,-7.627671888931386
ENO1,-7.156254658418357,-7.511364114681189,-6.824170247862404
GPR157,-11.575351786407685,-11.554004125591959,-11.787234428416028
MIR34AHG,-12.343910648317213,-12.726466381022721,-12.670504441462677
H6PD,-10.938899102494272,-11.040971199888638,-11.427405474432025
SLC25A33,-10.740247158053677,-10.729951768058754,-10.796154632540885
TMEM201,-12.366584753971244,-12.52876645535632,-12.512050988951458
PIK3CD,-12.880247066426294,-12.75840259422795,-12.827862467923122
PIK3CD-AS2,-12.141090654010831,-12.7217860476674,-12.163242966871417
CLSTN1,-10.031687915403543,-9.90622707586738,-10.303518249593152
CTNNBIP1,-10.043998114289927,-10.030500744250523,-10.139000686636928
