gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.757814199690944,-12.140791767141822,-12.72858880669049
LINC01409,-12.037267442611896,-12.062304811408415,-12.148785775774027
LINC00115,-12.344269120415012,-12.405653322829364,-12.432801230698878
LINC01128,-10.489508749767166,-10.518647654841056,-10.60521405921837
SAMD11,-11.982812166764965,-12.22550429046668,-11.91293008010854
NOC2L,-10.312828258548931,-10.462389054423735,-10.511876049517138
HES4,-10.714427008168546,-10.687957752467819,-11.657224592224544
ISG15,-11.30286471534005,-11.200202208242535,-11.090924076957915
AGRN,-11.723930629177154,-11.681230597159084,-12.081378376217769
C1orf159,-10.900198097651002,-11.006388570056243,-11.128956038482364
SDF4,-10.011635519703097,-10.130575906039617,-10.122751080385013
B3GALT6,-11.086604592656466,-11.200657280588704,-11.329667906224426
UBE2J2,-10.337305134326758,-10.439120736988206,-10.409414134358974
ACAP3,-11.921789456859853,-12.085560399758638,-12.119037697722623
PUSL1,-11.991586500844914,-12.15951489734074,-12.157794273909134
INTS11,-10.981248067939966,-11.257685958819865,-11.11734542593692
CPTP,-12.346010686729304,-12.357363707027154,-12.47735941509774
DVL1,-12.324774275131714,-12.678349146737768,-12.436062870926534
MXRA8,-11.535188259161622,-11.180924830848733,-11.651887191264994
AURKAIP1,-9.284253712216445,-9.379538128699778,-9.40711805246574
CCNL2,-9.204221143367532,-9.262690702376103,-9.484537670955474
MRPL20-AS1,-11.994942178382074,-11.980803571030918,-11.94911207526072
MRPL20,-8.938437984219707,-9.088548313356506,-9.088074019124207
VWA1,-12.366219285407437,-12.409474242185986,-12.917251304129747
ATAD3B,-12.085114970815303,-12.040626504446118,-12.252248282376462
ATAD3A,-11.324706187688921,-11.352171342443615,-11.614654260505038
TMEM240,-12.616687838089398,-12.603271336076688,-12.683799495077047
SSU72,-9.500356956848718,-9.476013963755571,-9.591713969581797
FNDC10,-11.906393552930766,-11.766681764602696,-12.594143066084325
ENSG00000272106,-11.451844929710527,-11.500067780060402,-11.457574267726521
MIB2,-11.223794299586293,-11.390134574453967,-11.422499890820136
CDK11B,-10.377906070517867,-10.62659242749941,-10.605904991355915
SLC35E2B,-10.484235646828658,-10.419817178200113,-10.63648138150541
CDK11A,-10.673363015094667,-10.80596653175556,-10.887439609374976
ENSG00000290854,-11.528439418167014,-11.435577987802741,-11.639917543561316
NADK,-11.276960168849255,-11.302134605876653,-11.437040906989795
GNB1,-8.746853666773,-8.845782587470017,-8.914946991698189
PRKCZ,-10.970404423608722,-10.956914012499762,-11.104500037331068
FAAP20,-9.829192201131582,-10.043022667366866,-9.940946956674049
SKI,-10.583906479274086,-10.614370779076443,-10.729161670271893
MORN1,-11.68051250611507,-11.753023030893809,-11.885653153205077
RER1,-10.218236920337572,-10.255520525937648,-10.335781386553005
PEX10,-11.45252815292699,-11.586657761303794,-11.563317150616589
PANK4,-12.24416214750458,-12.22827274651392,-12.024088847678131
PRXL2B,-12.21249807958571,-12.330786045987942,-12.076261852755895
PRDM16-DT,-11.284248695958091,-11.928584485927706,-11.47725257690373
PRDM16,-9.268989407280563,-9.590987772862402,-9.413073222434056
MEGF6,-12.18490419969411,-12.518930932516923,-12.67338190940289
TPRG1L,-11.116803517652853,-11.099770842227887,-11.199927512680704
WRAP73,-11.699349060997468,-11.74226236016403,-11.705158561370785
SMIM1,-11.77632444904629,-11.753307811158043,-11.570080952847588
LRRC47,-10.351040139290491,-10.479441002795001,-10.42962638572627
CEP104,-10.594098879655036,-10.528226082724396,-10.537642592256653
DFFB,-12.091164772392222,-12.072766141757961,-12.22272461143124
C1orf174,-11.267014531471327,-11.379859749626258,-11.29169333795547
NPHP4,-11.142769141899645,-11.230409089328196,-11.120712606547873
KCNAB2,-12.44756999817623,-12.61400866556224,-11.989727322991282
RPL22,-7.105887519008657,-7.296537623540326,-7.31108762228086
RNF207,-9.934655609335277,-9.535911007971345,-9.789515052512373
ICMT,-10.406787613738135,-10.547987558175693,-10.627153340359245
GPR153,-12.778243452088974,-12.284742900785849,-12.251831897249584
ACOT7,-11.483475791652,-11.747060161445285,-11.774369076997596
PLEKHG5,-12.118661957145113,-12.140172842572625,-12.21576178031789
NOL9,-10.215947870459164,-10.308883990972658,-10.389918812851349
ZBTB48,-11.83392169640957,-11.951673778197394,-12.332052256076416
KLHL21,-10.423862931771291,-10.414283746779725,-10.850015656669541
PHF13,-10.304842021817963,-10.224827167840923,-10.586496614531153
THAP3,-11.427477136008712,-11.566117836409457,-11.471100563565013
DNAJC11,-10.01373675717334,-10.049740736622143,-10.143220435727589
CAMTA1,-8.279507915334888,-8.196935787117285,-8.147917450074178
VAMP3,-9.990307343767974,-9.873670127733702,-10.073425534506294
PER3,-11.322812663430781,-11.08746562548447,-11.071780755431487
PARK7,-8.448552922622886,-8.624980409418093,-8.575058150685493
ERRFI1,-11.029262531625061,-11.0321519715378,-11.0775824017614
RERE,-7.449992176034045,-7.488749028098124,-7.653625501923085
ENO1,-7.190484522608191,-7.517848661864185,-6.7897076536214875
GPR157,-11.88608451207288,-11.440308255638634,-11.785881734677469
MIR34AHG,-12.361535138182376,-12.564542668185121,-12.798451738123251
H6PD,-10.940572225189502,-10.908948334479781,-11.337447226846518
SLC25A33,-10.682886081063065,-10.605286921888862,-10.895600538442917
TMEM201,-12.233750037838487,-12.412270088161076,-12.343360675518815
PIK3CD,-12.826065685269986,-12.935816962730865,-12.904883828493666
PIK3CD-AS2,-12.165352547436147,-12.522572877494815,-12.076143700500603
CLSTN1,-10.091374771010676,-9.88514815030495,-10.303274532379612
CTNNBIP1,-10.04531424702324,-9.983408149418311,-10.064725898274768
LZIC,-9.47313506607743,-9.517865728610388,-9.457836341476906
NMNAT1,-10.959566752871535,-10.924312080971244,-10.901220317626208
UBE4B,-9.119336094652041,-9.067862312425024,-9.432600026475164
KIF1B,-8.485537433167941,-8.476394448481939,-8.751501830284687
PGD,-9.614169528293651,-9.735641003269647,-9.818382215144672
CENPS,-11.209611770686376,-11.387917277826395,-11.335078656064685
DFFA,-9.669412972384247,-9.872593920791967,-9.887496869474429
PEX14,-9.839986868864395,-9.867453806559121,-10.039190357065303
CASZ1,-9.003310585078706,-9.056363362736237,-9.19065850569872
TARDBP,-9.353385147451213,-9.429332599774133,-9.527602016438195
SRM,-9.90528373112806,-10.154819073407708,-10.149531629937147
EXOSC10,-9.753932407040814,-9.77741585509298,-9.869088121710558
MTOR,-9.909435701018557,-9.911708789665923,-9.942260451318083
UBIAD1,-11.198456336572507,-11.206709594794171,-11.281312640465034
FBXO2,-12.33850867635182,-12.192211407391557,-12.160374916745312
FBXO44,-11.731983356348884,-12.034446466572847,-11.524214656990718
MAD2L2,-10.946468745455592,-11.101360022851994,-10.597142327862025
FBXO6,-13.258363592414904,-13.215010549831257,-13.10293548792822
AGTRAP,-10.991763802789217,-11.037252412254885,-10.679676475251348
MTHFR,-10.519295939431608,-10.39341072031129,-10.686837384519809
CLCN6,-10.684893108304575,-10.769101194274844,-10.962496941827611
NPPA,-8.45301762332097,-8.435642183592325,-7.889658827784736
NPPB,-10.100805101444427,-9.971886484204983,-9.092462348165244
KIAA2013,-10.88856875461747,-11.021000336294104,-10.982279356917955
PLOD1,-10.561780460470912,-10.774581292765662,-10.56572905341436
MFN2,-10.14630624477364,-10.244302416123974,-10.456489113863407
MIIP,-12.406209070296855,-12.506825459381366,-12.442504291370424
VPS13D,-9.172424875609163,-9.380337659410536,-9.387392687294627
DHRS3,-10.459419580804678,-11.21342850766047,-11.378007960478506
PDPN,-12.511279881404333,-12.37318176662757,-11.758354863124861
PRDM2,-9.584280816805645,-9.590608831303935,-9.684293027235096
KAZN,-8.344968835268809,-8.237626997824824,-8.48881480212453
TMEM51-AS1,-11.530484215705927,-11.776455641653312,-11.015625959200003
TMEM51,-10.09744300185342,-10.501518207321238,-10.249211380506777
FHAD1,-11.824529958857408,-11.806936027232416,-11.587226571418636
EFHD2,-11.58774843442551,-11.794700829287287,-11.07519300981933
CASP9,-11.060792391629231,-11.248078530292585,-10.956586257164746
DNAJC16,-10.130775504051817,-10.078958066301881,-10.273412702428201
DDI2,-10.219555132345912,-10.138570678886776,-10.188745994518994
PLEKHM2,-9.889355967829918,-9.853555340114111,-10.074968502492947
FBLIM1,-9.978425738182231,-10.160220931338587,-10.187603096281451
UQCRHL,-12.007653774558326,-12.220134843475849,-12.007939715779376
SPEN-AS1,-11.125157858921042,-11.10859796385935,-10.98004622044032
SPEN,-9.146554446324146,-9.148228770778976,-9.353670825248896
ZBTB17,-11.686587872814123,-11.862543714692663,-11.918169134765911
HSPB7,-8.60817123892873,-8.795177881732155,-8.613959722800011
CLCNKB,-13.030541605234474,-13.018887835602346,-13.018146111773751
EPHA2,-12.228382533533638,-12.195918842848005,-12.652760292453056
FBXO42,-9.77830608706014,-10.00262900038228,-10.026286221555113
SZRD1,-10.091361823357568,-10.144392622926363,-10.255321313088729
NECAP2,-11.149655617976007,-11.27312676301698,-11.296980235689349
CROCCP3,-10.562095574877707,-10.403007095139097,-10.577467149297886
NBPF1,-10.356828604251435,-10.118011294237434,-10.265668295374063
CROCCP2,-10.870273473503023,-10.643653927387659,-11.142603258686572
CROCC,-11.198625980456145,-11.554832168769936,-10.851634554793725
ENSG00000238142,-12.393156761716325,-12.984985420643987,-11.889574003085201
MFAP2,-10.361848320677689,-10.371996953209266,-10.87037858512501
ATP13A2,-11.905766823257157,-12.017078565822997,-12.035992706107482
SDHB,-9.661452099748495,-9.833364905473681,-9.818976053863802
RCC2,-9.988457393027607,-10.126634810193861,-10.187821249447445
