gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.894052296213088,-12.350261430521899,-12.620306298204556
LINC01409,-11.999312187954166,-12.020626725990658,-12.062700350217128
LINC00115,-12.477143376069005,-12.394320369368211,-12.435853682571624
LINC01128,-10.480838036675557,-10.538051150546524,-10.66296779967389
SAMD11,-11.969462407377481,-12.110810716134488,-11.875481429229415
NOC2L,-10.299365828824008,-10.432153530177994,-10.520129954767999
HES4,-10.654436222006373,-10.783379662559243,-11.607691835632796
ISG15,-11.187806403760018,-11.310489072230485,-10.995211238383286
AGRN,-11.5040892141934,-11.611697849298581,-12.174634445767262
C1orf159,-10.89823282268079,-11.090528508986155,-11.145154682071379
SDF4,-9.989978201644583,-10.138853104913442,-10.151524270304963
B3GALT6,-11.06761705981412,-11.167405436014597,-11.28359027888175
UBE2J2,-10.347940601337916,-10.41953344554222,-10.426455198668442
ACAP3,-11.858583231652194,-11.944436155198817,-12.000101935588718
PUSL1,-11.9875768714046,-12.160147503233128,-12.280220200894005
INTS11,-10.983327778903394,-11.202837374886037,-11.157709457416404
CPTP,-12.300666515189942,-12.317029471515498,-12.275929792270107
DVL1,-12.490614567319087,-12.693195307251361,-12.519368459577104
MXRA8,-11.384048141989272,-11.267047759133352,-11.570187115461566
AURKAIP1,-9.302991524730517,-9.448682798922668,-9.412873056352208
CCNL2,-9.211790834099277,-9.240544419200427,-9.5120652275668
MRPL20-AS1,-12.003862677748025,-11.983933562944854,-11.99185561113225
MRPL20,-8.952623574163876,-9.101994451052342,-9.061206066432163
VWA1,-12.354600655927738,-12.591095437111445,-12.832240477391835
ATAD3B,-11.877640917394611,-12.04137998744287,-11.968315636941504
ATAD3A,-11.272941543070203,-11.469507804913494,-11.654569925034249
TMEM240,-12.636262003820887,-12.477147624743623,-12.692435435938515
SSU72,-9.501376061545928,-9.494970555160096,-9.582412145178127
FNDC10,-11.948326562284478,-11.86296037623254,-12.439213254364802
ENSG00000272106,-11.473119750839203,-11.587606408786174,-11.594573237813162
MIB2,-11.2511476470753,-11.36835521571953,-11.386237184327536
MMP23B,-11.750668800047723,-12.094127403962268,-13.16935985890584
CDK11B,-10.385283310233522,-10.591880987604739,-10.544668057985717
SLC35E2B,-10.49669250467216,-10.445166986579187,-10.61303471603051
CDK11A,-10.675785401563424,-10.842767123654644,-10.915527740769736
ENSG00000290854,-11.46819649756341,-11.369203369380587,-11.684158303418878
NADK,-11.27258345183741,-11.386487235630323,-11.369784372195882
GNB1,-8.731624487594924,-8.854728294262367,-8.925296832354382
PRKCZ,-10.918795897020523,-11.015524536842882,-11.049594008124242
FAAP20,-9.806182258735577,-10.055715940751432,-9.961226145344817
SKI,-10.55149583278209,-10.609236682272709,-10.777919336451944
MORN1,-11.72555317112413,-11.49156761220407,-11.841428788146512
RER1,-10.234414480985732,-10.264061829793715,-10.345303491680331
PEX10,-11.451472964703894,-11.62681167223029,-11.650219638355896
PANK4,-12.154945889325441,-12.320359894290558,-12.263875495690817
PRXL2B,-12.236523647093009,-12.08752448731496,-11.962946515013579
PRDM16-DT,-11.402480310256228,-11.980293749759642,-11.561910686426517
PRDM16,-9.306392344560328,-9.624825889349172,-9.373241509280652
MEGF6,-12.210314348999011,-12.66001278470961,-12.605057809428715
TPRG1L,-11.032243813386327,-11.186132303907716,-11.20242696699883
WRAP73,-11.579812504948945,-11.81087180867854,-11.709196082827853
SMIM1,-11.743028748620686,-11.669446683764047,-11.503226550992233
LRRC47,-10.294732098009126,-10.460755160015463,-10.420134597107463
CEP104,-10.536240996583373,-10.489434826022846,-10.53357313851549
DFFB,-12.150424872216142,-12.060639628831803,-12.225019174967388
C1orf174,-11.260904766494617,-11.30507469894662,-11.335960793610687
NPHP4,-11.218200382245165,-11.290919543964145,-11.141791588602205
KCNAB2,-12.59276860376684,-12.858901400548426,-12.269969300359355
RPL22,-7.128094268112537,-7.334401098020475,-7.304783374724221
RNF207,-9.889220618248928,-9.494320636690501,-9.828487961090163
ICMT,-10.371626786636257,-10.56406896568659,-10.662523016609189
GPR153,-12.691823279146101,-12.428312129527152,-12.359688560869783
ACOT7,-11.519091837129245,-11.780107069406666,-11.729327653659984
PLEKHG5,-12.077051204167656,-12.053666519985295,-12.279191474865634
NOL9,-10.193531380863263,-10.210393120006579,-10.347191211473543
ZBTB48,-11.949574944391141,-11.993354852231615,-12.21384233193721
KLHL21,-10.47695872960818,-10.445969678884547,-10.879089851941787
PHF13,-10.252198074183394,-10.253628113173253,-10.58740482824917
THAP3,-11.391569747392005,-11.650344134620571,-11.518852238896514
DNAJC11,-9.928274407702899,-10.083355651008734,-10.131604842932498
CAMTA1,-8.26302631743846,-8.184941371298008,-8.175970603557117
VAMP3,-9.934018738313645,-9.885514625501958,-10.058582976410758
PER3,-11.336713417278691,-11.052198154600259,-11.093998459966132
PARK7,-8.474234962371986,-8.64912703811241,-8.580992055693098
ERRFI1,-11.008507022715323,-11.207582246923993,-11.071354206624767
RERE,-7.444602354216846,-7.481404200383833,-7.64520399401998
ENO1,-7.131468728468728,-7.532199001192723,-6.821840734571331
GPR157,-11.736004975248159,-11.365725431027201,-11.84530389712182
MIR34AHG,-12.473685659110707,-12.31005230692763,-12.871761834064051
H6PD,-10.934233880904735,-10.878906990553892,-11.361231497218842
SPSB1,-12.878120606108526,-12.813994525776353,-13.212663258541674
SLC25A33,-10.730871798234629,-10.624093292036052,-10.718884867088832
TMEM201,-12.233271513654064,-12.541899762641373,-12.393056078656954
PIK3CD,-12.736900007929513,-12.933333266655843,-12.937914023933276
PIK3CD-AS2,-12.197829665571083,-12.652249467168666,-12.058298289589144
CLSTN1,-9.984611426115558,-9.891983319091134,-10.286801803683952
CTNNBIP1,-9.954905515425096,-9.979290546860405,-10.099545013317066
LZIC,-9.435059647377525,-9.473509843964182,-9.458669854379137
NMNAT1,-10.951666998613044,-10.893942910932203,-10.903912807266483
RBP7,-13.10316081726996,-12.959950989019534,-13.265165646637058
UBE4B,-9.120704230853017,-9.064663343132228,-9.456742140402799
KIF1B,-8.489570616868148,-8.47865005246804,-8.777983151540544
PGD,-9.55900323896765,-9.700914655370388,-9.838795366442778
CENPS,-11.06564153277477,-11.447229597437682,-11.40072328593368
DFFA,-9.711416496031307,-9.916788924149321,-9.881330533323442
PEX14,-9.937697402439074,-9.891922123435608,-10.11889127916913
CASZ1,-9.008369667117853,-9.087542511377421,-9.19005047076428
TARDBP,-9.340335167371371,-9.428706210889157,-9.513889826704476
SRM,-9.866963650891385,-10.18328566492484,-10.176774236869878
EXOSC10,-9.741871913471057,-9.78945739475423,-9.882600208890315
MTOR,-9.892643203937896,-9.86353523927337,-9.997524094590355
UBIAD1,-11.24053659592911,-11.237972421547703,-11.384120322970887
FBXO2,-12.452479735921766,-12.302981957653158,-12.174199216899408
FBXO44,-11.804686389531238,-11.871481195547153,-11.50337740820429
MAD2L2,-10.91788036340375,-11.208818668639866,-10.54443723903489
FBXO6,-13.280711609455771,-13.116687560719576,-13.021972215850083
AGTRAP,-10.9706348907778,-11.028336042180397,-10.724581153830359
MTHFR,-10.552421780301495,-10.505967727970376,-10.67140653886374
CLCN6,-10.724042334364261,-10.718575080853556,-10.970497606055075
NPPA,-8.501329813375387,-8.533847708807581,-7.91746411717108
NPPB,-9.624383664715387,-10.299019553624685,-9.404107795338154
KIAA2013,-10.839359452246311,-10.912149622072846,-11.041824843954675
PLOD1,-10.604696815189705,-10.831686527799434,-10.613846218532235
MFN2,-10.125732754956818,-10.25516008016171,-10.384837059147454
MIIP,-12.269820876054021,-12.39569984389956,-12.555316436460181
VPS13D,-9.231072043954088,-9.374549799551584,-9.404269642665408
DHRS3,-10.513175267082064,-11.059658095388505,-11.404160660977093
PDPN,-12.612037860407572,-12.62651951559146,-11.710355001584745
PRDM2,-9.618264217726418,-9.60302623032859,-9.640680164816295
KAZN,-8.34151417004901,-8.201785771773485,-8.51631606727388
TMEM51-AS1,-11.476039971243875,-11.571278955684448,-11.065882523040418
TMEM51,-10.096026324900539,-10.487123812473897,-10.206330959083939
FHAD1,-11.63516813636861,-11.890272186213384,-11.564586109507049
EFHD2,-11.731720434207249,-11.746914112250975,-11.233738265059065
CASP9,-11.169081524191244,-11.267727852686741,-10.979741660286257
DNAJC16,-10.177971597090204,-10.122641378030467,-10.28615324892096
DDI2,-10.1760412186255,-10.13740852351338,-10.188917422697653
PLEKHM2,-9.872603556762945,-9.866881974601563,-10.149626930846747
FBLIM1,-10.040391954757412,-10.076720299971054,-10.182119177415485
UQCRHL,-11.994562535702325,-12.10239348092388,-12.042768786629297
SPEN-AS1,-11.122129904409489,-11.085207734579464,-11.062983097313035
SPEN,-9.151259240395648,-9.139592654922657,-9.34404591990607
ZBTB17,-11.715343495892352,-11.764503248237911,-11.983421010509407
HSPB7,-8.633041937529805,-8.812780313670052,-8.65539952808152
CLCNKA,-13.176556141436581,-13.145265014140927,-13.032270526160431
CLCNKB,-12.897236420118459,-12.977722234127407,-12.860302649260685
EPHA2,-12.087219804322602,-12.065513651114461,-12.511137490377303
FBXO42,-9.82022513393861,-10.028132389478083,-10.055870215812437
SZRD1,-10.129773633217583,-10.182191152531818,-10.277213075834272
NECAP2,-11.064704287254788,-11.316092382163555,-11.337133446618544
CROCCP3,-10.517774962699242,-10.467325622377455,-10.58619509714208
NBPF1,-10.35317236964716,-10.123788926319516,-10.270437210231249
CROCCP2,-10.83822971455902,-10.540690487762575,-11.101428305307072
CROCC,-11.30969983474703,-11.539143036246463,-10.822611364463086
ENSG00000238142,-12.147441132443756,-12.87089370977891,-11.749653923483205
MFAP2,-10.354103238941285,-10.374798797287708,-10.786701899682928
ATP13A2,-11.78605467082712,-11.868088776663699,-12.034760277612051
SDHB,-9.721181687464941,-9.868274332682827,-9.84501404596132
RCC2,-9.942871476242304,-10.143314114473466,-10.193436301686718
ARHGEF10L,-11.012976662665672,-11.088627181311324,-11.144485374851712
ALDH4A1,-11.216665813687436,-11.014344025983279,-11.093846397523565
IFFO2,-12.837394201453023,-12.590886448814173,-12.694806864834673
UBR4,-8.798166200596436,-8.946178847944681,-8.979951570944712
EMC1-AS1,-11.247702883736274,-11.225842250480994,-11.127651557564013
EMC1,-10.984557121029436,-11.083717112266942,-11.204063749267734
MRTO4,-10.228373403255285,-10.56503002749982,-10.436549378454036
AKR7A2,-10.066644466935987,-10.265139186630675,-10.176966654450036
SLC66A1,-11.927632339132227,-12.022967708007428,-12.217945855365764
CAPZB,-8.562731471161307,-8.650519735967256,-8.711856490117594
MICOS10,-8.55911990167898,-8.765403642882992,-8.646877483727462
OTUD3,-11.208527563818453,-11.217240897051694,-11.170173296599446
CAMK2N1,-12.415777645985617,-12.570297604564464,-12.541514670855447
MUL1,-11.491043203893742,-11.546202773022026,-11.36487125531515
PINK1,-10.440941970625692,-10.613513626283773,-10.525559351906917
PINK1-AS,-12.645094500423221,-12.621244114778456,-12.900092841619417
DDOST,-9.28192115387806,-9.437608149660294,-9.647463848127309
HP1BP3,-8.743276653675169,-8.817111188597224,-8.931123564186953
EIF4G3,-7.882364044790337,-7.933377330185431,-8.031735187742946
ECE1,-10.051231273975601,-10.171411182153106,-10.4412039788158
NBPF3,-11.296610192906911,-11.859183481940892,-11.83948755504596
USP48,-9.183465113574357,-9.247149303907866,-9.31039762998793
HSPG2,-9.924211519925077,-10.09854079817678,-10.174354257904607
LINC00339,-11.668147039821235,-11.991385114276564,-11.620034726368452
CDC42,-8.351502053449144,-8.418814110753596,-8.419070410756666
ZBTB40,-10.375006409728169,-10.365335902031687,-10.630338301200897
EPHB2,-9.975472984812594,-9.768109415441323,-10.20332711745794
KDM1A,-8.612765448419143,-8.778270067251864,-8.728525791760191
ENSG00000240553,-12.385459310913674,-12.533367906775846,-12.3791680937765
LUZP1,-9.298611317185054,-9.32575502369834,-9.408815810135323
LINC01355,-11.565542853493577,-11.653980807617534,-11.831093575344617
HNRNPR,-7.981836833884707,-8.140392158497207,-8.230209784279413
ZNF436,-10.876760383465394,-11.157148156804945,-11.234299551366844
