gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000290385,-12.619685580032066,-13.252906323022268,-13.023514545494276
ENSG00000291215,-13.134274550702374,-12.206293886920932,-12.725031376625834
LINC01409,-12.084840214782412,-12.010819776121558,-12.155086012436326
ENSG00000290784,-12.972874455959738,-12.807085057430637,-13.171381947527298
LINC00115,-12.269929462031888,-12.404616686915551,-12.43065556915616
LINC01128,-10.423242649148863,-10.552333780262664,-10.616480909114195
SAMD11,-11.924461522736229,-12.25628423644441,-11.837130793862693
NOC2L,-10.301399825831211,-10.469326197252737,-10.403355626567127
HES4,-10.585612755697136,-10.687870112827426,-11.570419929009958
ISG15,-11.256708027383441,-11.25417640808618,-11.106268900459153
AGRN,-11.691904632578698,-11.558726363226318,-12.128437004556888
C1orf159,-10.877211874551667,-11.009862331605861,-11.122431869707825
SDF4,-9.98429530863795,-10.168231689819589,-10.177667113909697
B3GALT6,-11.01312878744818,-11.185903827819308,-11.351302004095208
UBE2J2,-10.29943491170589,-10.417846789306894,-10.476027801046243
ACAP3,-11.888658210553498,-11.937907388562365,-12.11028492879639
PUSL1,-11.99491603924411,-12.116572848747689,-12.141492164198903
INTS11,-10.957762427914634,-11.126121800300346,-11.112902384994268
CPTP,-12.1845763872923,-12.298610091328646,-12.239817164119486
DVL1,-12.312637717951972,-12.711884318549023,-12.517109920550086
MXRA8,-11.475156358365508,-11.130368842140784,-11.562919573084509
AURKAIP1,-9.28627023968103,-9.404683784044174,-9.353929469086074
CCNL2,-9.200455465342252,-9.16114777142362,-9.514572038051819
MRPL20-AS1,-12.042668374212248,-11.857273208614535,-12.04144380592089
MRPL20,-8.928267950087994,-9.045808016080597,-9.069113690266498
VWA1,-12.338344875947966,-12.528482172519139,-12.861730296427494
ATAD3B,-11.994264330822494,-11.958824742800148,-12.04376523001347
ATAD3A,-11.336300388787588,-11.405078495410514,-11.516784361777685
TMEM240,-12.51597994129889,-12.631645814925381,-12.624889552720148
SSU72,-9.470672635715419,-9.48007835551387,-9.5650674757765
FNDC10,-12.058235086286048,-11.917492297459736,-12.347924549938574
ENSG00000272106,-11.42176389916447,-11.526675884099522,-11.52034359240091
