gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-13.081776378997533,-11.942405053941952,-12.88605308327685
LINC01409,-12.26965029543824,-11.973807607796786,-12.138222800118148
ENSG00000290784,-13.060570799317096,-12.873714790229318,-12.936549753373004
LINC00115,-12.739117561805479,-12.336782318974597,-12.387774664997348
LINC01128,-10.386287147189487,-10.58273217508112,-10.626953867457393
SAMD11,-11.834162278641681,-12.356887405048665,-11.809202586394893
NOC2L,-10.255822799292979,-10.501223703524985,-10.462860722036405
HES4,-10.739621395883011,-10.729558245812829,-11.553006049256886
ISG15,-11.333529603710826,-11.36451007208015,-11.073458267345877
AGRN,-11.597050939321885,-11.435449281543837,-12.132970622244411
C1orf159,-11.034109701428148,-10.988656623402075,-11.050271541405882
SDF4,-10.043899406067238,-10.13668913959179,-10.238690573185126
B3GALT6,-11.191342901669797,-11.14046585288746,-11.424806005336837
UBE2J2,-10.298450456939829,-10.454089630412321,-10.417294602080533
ACAP3,-11.929891630035238,-11.965342303921439,-12.021790875399105
PUSL1,-12.181761755138597,-12.524501402676076,-12.45393207523201
INTS11,-10.983113203819709,-11.058710991456827,-11.13700743084722
CPTP,-12.110521901535842,-12.492322852796066,-12.41580419542428
DVL1,-12.976621928709106,-12.629530024344167,-12.334960870968226
MXRA8,-11.353752521204225,-11.127266289493216,-11.79341057346096
AURKAIP1,-9.27755045921213,-9.449005488052487,-9.427287607838656
CCNL2,-9.183609876902638,-9.134951905711395,-9.523182010176896
MRPL20-AS1,-11.978958821921339,-11.832937495318902,-11.929765495410503
MRPL20,-8.966143236470174,-9.069786796620704,-9.120217063721062
VWA1,-12.026292075958498,-12.409633771905511,-13.055817024439111
ATAD3B,-12.307360675750662,-12.031533214946158,-11.959500216734751
ATAD3A,-11.491138627726636,-11.384046509114281,-11.632017169363827
SSU72,-9.54529201842423,-9.505931378534234,-9.609532041171397
FNDC10,-11.859820072225368,-12.006521976603254,-12.332407059656616
ENSG00000272106,-11.458281790611458,-11.438726897567749,-11.634261694237859
MIB2,-11.242854512556836,-11.390127687083014,-11.515600875895288
MMP23B,-11.634513014699937,-11.853228324026338,-12.798414121003708
CDK11B,-10.381402443255057,-10.551567332565792,-10.498519053485731
SLC35E2B,-10.51815643561431,-10.3269016087033,-10.618207249325039
CDK11A,-10.605072477968555,-10.748066670489953,-10.905786579384822
ENSG00000290854,-11.635018103770227,-11.527950803801911,-11.427185145355255
NADK,-11.366930331029883,-11.225775345182601,-11.41944152119695
GNB1,-8.774833258498504,-8.802928391552818,-8.949641077218638
PRKCZ,-10.987046295636137,-11.098697580399499,-11.008741972470506
FAAP20,-9.802266146361546,-9.983350005667301,-9.962584356727815
SKI,-10.548760649312555,-10.5514278674665,-10.745142855423463
MORN1,-11.482846549387494,-11.531430941116886,-11.749756301668967
RER1,-10.282202109894211,-10.284311052224563,-10.363477554636972
PEX10,-11.545075522991691,-11.637015196944652,-11.551713107570494
PANK4,-12.111453492612545,-12.53139703046497,-12.518937566672312
PRXL2B,-12.191344291996753,-12.068245066340038,-12.042736791356916
PRDM16-DT,-11.273697655440833,-12.05672662783834,-11.557356481358553
PRDM16,-9.320674181299642,-9.550546092173738,-9.531411533693516
MEGF6,-12.4925326056355,-12.540017181468132,-12.435363098948573
TPRG1L,-11.111690059277937,-11.24951471772171,-11.142993968498113
WRAP73,-11.442934914591614,-11.898685280976826,-11.756803780470864
SMIM1,-11.67027232973798,-11.781936577828935,-11.696199025925972
LRRC47,-10.296453917856306,-10.53701793089666,-10.385800285470957
CEP104,-10.401412814974055,-10.466990453422978,-10.581755575745941
DFFB,-12.223461713622626,-12.164087672722022,-12.16406894795926
C1orf174,-11.300631509209284,-11.354623205910594,-11.475691127251373
NPHP4,-11.357584615606143,-11.249229029574263,-11.183216640619479
KCNAB2,-12.522269911078503,-12.343772602823535,-12.334010331744526
RPL22,-7.080775939281629,-7.275792767763907,-7.269451713617394
RNF207,-9.811541120273317,-9.531783939778757,-9.845282201416076
ICMT,-10.447014560530327,-10.506236639017033,-10.734806400222725
GPR153,-12.411020027185588,-12.241913250055692,-12.219477128349608
ACOT7,-11.52858481201414,-11.965144323741072,-11.830164048806326
PLEKHG5,-12.022375905176366,-12.008553424246896,-12.28466946336306
NOL9,-10.254840950641098,-10.246644004564354,-10.336401610265986
ZBTB48,-11.699543965080894,-12.005887382621241,-12.171447986287014
KLHL21,-10.485779846584483,-10.391143511898166,-10.92557666725141
PHF13,-10.235202713030672,-10.092000018954941,-10.754427668636632
THAP3,-11.529499911373453,-11.377032621831553,-11.783904601853086
DNAJC11,-9.893842343869705,-10.108182793069492,-10.0331305416086
CAMTA1,-8.320914509471928,-8.149173465685415,-8.21049139875755
VAMP3,-9.994085168859632,-9.796884633818514,-10.03213649498999
PER3,-11.449936362025813,-11.14402519935478,-11.0410578225974
PARK7,-8.468799027553253,-8.62049092874237,-8.623539800045165
ERRFI1,-11.181503210970634,-10.99981577259994,-11.022561467078777
RERE,-7.502097356124523,-7.440143757191592,-7.6903752066664435
ENO1,-7.135574708018019,-7.563750519406622,-6.740018945210922
GPR157,-11.744566890218541,-11.528401035465823,-11.8849280890114
MIR34AHG,-12.104348090154998,-12.314344618523078,-12.856699799520323
H6PD,-10.977489350473435,-10.85320340219296,-11.469665556373089
SPSB1,-12.971297501781054,-12.408799822915553,-12.783776648877875
SLC25A33,-10.57805347434096,-10.634112249136459,-10.828216979276355
TMEM201,-12.357221486762908,-12.443630015701594,-12.335185749348367
PIK3CD,-13.137560450476391,-12.765711681200406,-12.802431896164718
PIK3CD-AS2,-12.349586102737286,-12.562487040600478,-12.023910907400555
CLSTN1,-10.09000789590961,-9.869003831549216,-10.34988801255593
CTNNBIP1,-9.987870492908616,-9.941445833023879,-10.067519837875002
LZIC,-9.465979549229822,-9.49029263407846,-9.477558141292402
NMNAT1,-10.990633697588686,-11.114659906467002,-10.968707057131198
UBE4B,-9.155615471718946,-9.027556259453046,-9.555443298698544
KIF1B,-8.459360322382814,-8.490726966246536,-8.766555724238776
PGD,-9.521227529968925,-9.710578919189814,-9.819278617535803
CENPS,-11.06425079505984,-11.330741390830642,-11.352375710643557
DFFA,-9.715542184690268,-9.908785173183839,-9.844326616446923
PEX14,-9.858275966455762,-9.827970328680012,-10.038665211088414
CASZ1,-9.006146131588343,-9.05921054054119,-9.166693455162065
TARDBP,-9.407917825058673,-9.49108125627154,-9.544622490932229
SRM,-9.918919371871683,-10.168831322524184,-10.158437901057239
EXOSC10,-9.773733585481953,-9.774661403462005,-9.894180588611563
MTOR,-10.051394031353752,-9.88028016435415,-10.028670520172671
UBIAD1,-11.192754923318985,-11.20650968712248,-11.467923733640196
FBXO2,-12.147506052086005,-12.040008967535165,-11.963121419714001
FBXO44,-11.70458211152479,-11.867988077698833,-11.699186078318697
MAD2L2,-10.921257771415666,-11.07133651363228,-10.600955004429565
FBXO6,-13.015916492675013,-12.82181202998987,-13.143171647350638
