gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.641143671197401,-12.144630791418615,-12.978485946709705
LINC01409,-12.179419192299171,-11.951570696753231,-12.193002541086493
ENSG00000290784,-12.78684309404341,-13.048112552222,-12.993214439128703
LINC00115,-12.16829790644707,-12.53683848268242,-12.546048194284213
LINC01128,-10.488512610615274,-10.585990543892247,-10.75144215238303
SAMD11,-11.844259642565772,-11.990388864044814,-11.773805819550537
NOC2L,-10.277467191640575,-10.44703102597796,-10.498237896304218
HES4,-10.523609752076597,-10.80462741627928,-11.37636782533151
ISG15,-11.189861088023578,-11.306250215124404,-11.2167648213048
AGRN,-11.687995068373114,-11.521561598803107,-12.177901320953067
C1orf159,-10.89977316427659,-11.183454506208951,-11.216674351959366
SDF4,-9.929346389589924,-10.17552330065556,-10.115284914493133
B3GALT6,-11.030310076955912,-11.164945751728544,-11.344820355137102
UBE2J2,-10.309759596486158,-10.503699630183311,-10.525078287238633
ACAP3,-12.062049434434787,-11.971255692819353,-12.104781195041022
PUSL1,-11.866926096629566,-11.845868040895152,-12.118339522523875
INTS11,-10.814562149637057,-11.293091063797716,-11.122535944827845
CPTP,-12.249668060852027,-12.586929070348399,-12.208610320334406
DVL1,-12.212047673298235,-12.693195528838597,-12.495700983354011
MXRA8,-11.508467715175355,-11.5490641735373,-11.546351268424605
AURKAIP1,-9.233988703386343,-9.453664747432558,-9.336174102534489
CCNL2,-9.304500648057852,-9.207879684953445,-9.594639542483845
MRPL20-AS1,-11.962737567466958,-11.714868026198966,-11.939799502729702
MRPL20,-8.88665136248907,-9.064582352299615,-9.060536287564624
VWA1,-12.32171858561435,-12.788131466950002,-12.893159007253466
ATAD3B,-12.136349695704459,-11.997410053792015,-12.113881929260977
ATAD3A,-11.171246245941122,-11.521824715907348,-11.836843729203082
TMEM240,-12.759030135022844,-12.80348586019813,-13.027311224477494
SSU72,-9.44501152837245,-9.523074087990238,-9.482606889249237
FNDC10,-11.751200381262786,-12.024167963618044,-12.615232381707674
ENSG00000272106,-11.474616066450446,-11.522503508529477,-11.428214334361495
MIB2,-11.233617642993842,-11.191701848369327,-11.478034601822436
CDK11B,-10.392245210892753,-10.527007089355061,-10.633318031780504
SLC35E2B,-10.595191941763646,-10.365994660296028,-10.565546935178121
CDK11A,-10.672279571211403,-10.706009895003557,-10.833640438268976
ENSG00000290854,-11.27719193309454,-11.469441698814821,-11.639254278177107
NADK,-11.267747832968029,-11.45398631356292,-11.345486788994481
GNB1,-8.730395781636345,-8.876532170839342,-8.852662016114165
PRKCZ,-10.96295961506613,-10.925710046048035,-10.865674165115887
FAAP20,-9.84062500026224,-10.07539457565137,-9.961899502032818
SKI,-10.63798790611857,-10.580803400262575,-10.79542536217772
MORN1,-11.705592927295326,-11.648963919262098,-11.749046873576285
RER1,-10.264864871561127,-10.286577172393814,-10.33677500982737
PEX10,-11.4784446409876,-11.773227727293758,-11.525039047190583
PANK4,-12.11065081897523,-12.412599768601593,-11.983050362003054
PRXL2B,-12.00178835044925,-12.033446014405357,-12.156146339474198
PRDM16-DT,-11.314850907507532,-11.967616109289985,-11.718473961338455
PRDM16,-9.409548108113597,-9.511467259123835,-9.35377488563902
MEGF6,-12.567318465786022,-12.446696052681077,-12.41248666433609
TPRG1L,-11.09077746925136,-11.441654910570618,-11.1256876964212
WRAP73,-11.793473108170438,-11.513943865992724,-11.692815896400502
SMIM1,-11.72850630537003,-11.83879884287479,-11.42701087984205
LRRC47,-10.26476462433376,-10.44547327404626,-10.310575036814257
CEP104,-10.520208674208018,-10.472913357001094,-10.576898556186459
DFFB,-11.915189998459782,-12.306006624816833,-12.026610805849492
C1orf174,-11.220974184358848,-11.388892588040076,-11.180244495313666
NPHP4,-11.606571886134011,-11.59027719693568,-11.09499419186765
KCNAB2,-12.74495852639452,-12.376740608409785,-12.120936599391856
RPL22,-7.119818475708124,-7.339529936739774,-7.2375175101528875
RNF207,-10.021065494418702,-9.476875805114807,-9.812580838242246
ICMT,-10.337298461445295,-10.438444607477528,-10.642188600253158
GPR153,-13.174083168075102,-12.32431272718159,-12.374230059542935
ACOT7,-11.638095683140245,-11.828497814288257,-11.510283189852766
