gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.634601551002023,-12.281896574512215,-13.087048334973957
LINC01409,-11.993182308443467,-11.832928060382034,-12.056545540305615
LINC00115,-12.470038373570494,-12.611582744210304,-12.335478349744205
LINC01128,-10.42169750512256,-10.516171833015644,-10.66062410959862
SAMD11,-11.74957044180587,-11.942517931891034,-11.818160464922594
NOC2L,-10.334221793471645,-10.473369221675183,-10.414056943861505
HES4,-10.813604817306619,-10.599221926882475,-11.834400697438499
ISG15,-11.18741071487958,-11.224983609716908,-11.279610073414137
AGRN,-11.518674956674605,-11.504045189212421,-12.19308362018742
C1orf159,-11.03496035705665,-10.960146335837472,-11.134803145792608
SDF4,-9.99291674833091,-10.088591379105187,-10.167374990075079
B3GALT6,-11.10994911762313,-11.165562803221901,-11.273579475508026
UBE2J2,-10.385818488552214,-10.42873305183003,-10.441622892780861
ACAP3,-11.724916799454185,-11.862696833663401,-12.006222465672547
PUSL1,-12.032335829367472,-12.024806720490309,-12.169801694844919
INTS11,-11.023761953725087,-11.208376850873819,-11.183326622113414
CPTP,-12.149644749613469,-12.479021572930867,-12.338999082051085
DVL1,-12.678636048635932,-12.53828427843115,-12.38648060166011
MXRA8,-11.471883611518747,-11.182195430905331,-11.569635496979698
AURKAIP1,-9.353473938117375,-9.435658578616316,-9.379232433351836
CCNL2,-9.21216765873635,-9.182305729743641,-9.588188541449938
MRPL20-AS1,-11.82850438655621,-11.752060732134535,-11.870101314787222
MRPL20,-8.977668507213103,-9.126589622464286,-9.099451594797646
ATAD3B,-12.128651193476228,-12.072518433504184,-12.201109857630062
ATAD3A,-11.688200365228003,-11.411991923503253,-11.628051543515937
TMEM240,-12.41492135651016,-12.61887290207913,-12.86328899109608
SSU72,-9.508334272863507,-9.496977233219075,-9.653735695803748
FNDC10,-11.951801265890314,-12.155685938876564,-12.378696208481768
ENSG00000272106,-11.553416207064197,-11.46168078123954,-11.474497921061097
MIB2,-11.245781968404199,-11.413919447859925,-11.414049136773405
MMP23B,-11.65876215629263,-11.982539910800474,-13.005711866321315
CDK11B,-10.451429140932445,-10.531266233935618,-10.565546906791578
SLC35E2B,-10.516391886393144,-10.614025458679725,-10.61297918812349
CDK11A,-10.613240405326918,-10.773458394138038,-10.969921759496195
ENSG00000290854,-11.302480320574073,-11.370155211366844,-11.735096298850106
NADK,-11.468149276244084,-11.270428164828315,-11.311877963052556
GNB1,-8.755680306113359,-8.776572405982316,-8.977926582969236
PRKCZ,-10.903897396141595,-11.029848103011362,-11.043504802540731
FAAP20,-9.785719418712134,-9.999280471399224,-10.01268341720496
SKI,-10.409588800597867,-10.555687895217343,-10.802962037115673
MORN1,-11.614666961256026,-11.540897149054718,-11.868256733203467
RER1,-10.274850924548156,-10.262784050617684,-10.35790966618968
PEX10,-11.609647602119985,-11.825973706152775,-11.621597175582185
PANK4,-12.301623596067465,-12.172918093179486,-11.994895411758485
PRXL2B,-12.12722684334111,-12.157146395188995,-12.2091038372184
PRDM16-DT,-11.59633590965718,-11.872886362295665,-11.45397607758312
PRDM16,-9.31886450382187,-9.61878570344863,-9.54155613611161
MEGF6,-12.28591124720165,-12.497260504848832,-12.778029006100262
TPRG1L,-11.215977733728213,-11.283246196259892,-11.130115743640447
WRAP73,-11.596271578358285,-11.66248441046163,-11.797905717477263
SMIM1,-11.716463522235628,-11.785472753986205,-11.512254855704128
LRRC47,-10.284303169436242,-10.385326396630052,-10.346304291582294
CEP104,-10.622528063726627,-10.518367922129773,-10.496615724582094
DFFB,-12.06095653587246,-11.891248064225021,-12.204413967264514
C1orf174,-11.324243490716592,-11.163400832303205,-11.450687770535897
NPHP4,-11.34097846718611,-11.410478202748394,-11.029258846621376
KCNAB2,-12.591090046579271,-12.719647110362772,-11.956353817148665
RPL22,-7.151465910524058,-7.291983708567828,-7.301109215337798
RNF207,-9.889893274844159,-9.600416921229119,-9.806719803919252
ICMT,-10.468838788305055,-10.555768138540587,-10.685588374703427
GPR153,-12.770761040149301,-12.192013263132601,-12.634436053044423
ACOT7,-11.455439572711246,-11.567090891075889,-11.771878511235306
PLEKHG5,-12.267105865094079,-11.88224390712301,-12.493989316997377
NOL9,-10.067481246097623,-10.208238749231239,-10.48700515921847
ZBTB48,-11.774069453766222,-12.036771904916344,-11.830737411854226
KLHL21,-10.47473290201319,-10.453111854201317,-10.797812969999628
PHF13,-10.255693826426036,-10.16481732867434,-10.548050369770685
THAP3,-11.54311356781828,-11.5601753582566,-11.524695824747031
DNAJC11,-10.045136992188588,-10.008904062296645,-10.17803000901492
CAMTA1,-8.27253650026258,-8.171860913670638,-8.24743332766847
VAMP3,-10.012476423142855,-9.880163636616091,-10.131577960931324
PER3,-11.195845565368447,-11.085895804475975,-10.926216217629818
PARK7,-8.493310898674537,-8.637923021442019,-8.5899203693839
ERRFI1,-11.034637584094726,-10.998702489155262,-11.128411406324977
RERE,-7.405506556066526,-7.476345459119696,-7.6999811183234455
ENO1,-7.153021074018084,-7.474188101894528,-6.773319996259204
GPR157,-12.050901091614465,-11.271432493710773,-11.954411041748685
MIR34AHG,-12.317530941583477,-12.394776865151972,-12.673620307411042
H6PD,-10.89921618367076,-10.943458532750194,-11.440370782506783
SLC25A33,-10.635175025693766,-10.61622836898446,-10.785217790982724
TMEM201,-12.271605439550546,-12.268675993143964,-12.243878137944085
PIK3CD,-13.137507421003823,-12.6578101458344,-12.719208223974322
PIK3CD-AS2,-11.957677398912265,-12.432626489934549,-12.360141993208932
CLSTN1,-10.044911352432177,-9.862825117117543,-10.286547627650329
CTNNBIP1,-10.011818844254353,-9.953059636384745,-10.143308958728701
LZIC,-9.525918421954653,-9.522564897576354,-9.4983650926226
NMNAT1,-10.885099219595721,-11.047223125224624,-10.871557087955908
UBE4B,-9.07223896714385,-9.103416149304248,-9.552978745022122
KIF1B,-8.51664751238494,-8.444919052456227,-8.837363820910937
PGD,-9.623431824095572,-9.739671137435062,-9.786960032460161
CENPS,-11.229374645829509,-11.250012077418297,-11.492093956718552
DFFA,-9.777974321944384,-9.903485850885328,-9.846172818522628
PEX14,-9.841184894530596,-9.779196817235139,-10.097685029844405
CASZ1,-9.05132314588199,-9.061944916897453,-9.273485558724337
TARDBP,-9.38963129000752,-9.428224841909099,-9.565295154043334
SRM,-9.994984258289968,-10.187269328946915,-10.137052548650583
EXOSC10,-9.701954922519787,-9.796576216214552,-9.963006698021161
MTOR,-9.896081008457374,-9.818565007587882,-10.022385808090425
UBIAD1,-11.119688446408459,-11.031308997103395,-11.33970377830287
FBXO2,-12.2004393550317,-12.15707122715617,-11.721709646013652
