gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.900342444578293,-12.344992561124755,-12.532522790907624
LINC01409,-12.057764205406391,-11.976165070050264,-12.101772053455067
ENSG00000290784,-12.898723433122742,-13.088516021621386,-13.177472826011915
LINC00115,-12.481586600981974,-12.331870620671983,-12.591873989066334
LINC01128,-10.432164340075325,-10.622290446661784,-10.602225088464742
SAMD11,-11.979900424226663,-11.985615811736732,-11.88856355831021
NOC2L,-10.372026260834986,-10.569429652670825,-10.438575807152322
HES4,-10.589581259105382,-10.79076971712291,-11.727780981834426
ISG15,-11.316157382659261,-11.242582059395218,-10.80531064007085
AGRN,-11.702750978598957,-11.61968333439423,-12.162144058969352
C1orf159,-10.916784523431952,-11.037142738962599,-11.294061091545784
SDF4,-9.990160004717506,-10.13233694853629,-10.195677143848885
B3GALT6,-11.1520101617123,-11.160302135999887,-11.207921857912224
UBE2J2,-10.289262063534018,-10.477770061941165,-10.409974166538284
ACAP3,-11.884300083452992,-12.021328030883966,-12.080213332699714
PUSL1,-11.823199547036806,-12.042273558786599,-12.110404044411728
INTS11,-10.915785145561523,-11.26087219352935,-11.174925196650673
CPTP,-12.136131064680034,-12.344017942780644,-12.347569833833134
DVL1,-12.297711569902987,-12.770816826722436,-12.666475771779012
MXRA8,-11.464207386702617,-11.17081812475009,-11.573258512843267
AURKAIP1,-9.306195562393762,-9.458381019207206,-9.3597749807556
CCNL2,-9.248387717628274,-9.254796874766383,-9.531653363585384
MRPL20-AS1,-11.994523712199157,-11.760842555967008,-12.14511826815103
MRPL20,-8.975017106709497,-9.107226244893445,-9.115060309736506
VWA1,-12.31220119659862,-12.55654440913987,-13.11115858589804
ATAD3B,-11.948957103672292,-12.322599463854381,-12.00888799825385
ATAD3A,-11.30662423476505,-11.396553180834688,-11.561956788078623
TMEM240,-12.799613375204006,-12.60155731722228,-12.620195169524699
SSU72,-9.4579906090355,-9.520516504463018,-9.62353080623421
FNDC10,-11.85085382262648,-12.076687379764142,-12.639774153816795
ENSG00000272106,-11.379169938087847,-11.497219112770996,-11.55089048222401
MIB2,-11.093092824576061,-11.324547884911366,-11.325021756547008
MMP23B,-11.794072602567024,-11.800216097396504,-12.963816872222385
CDK11B,-10.395136635913024,-10.56399758726603,-10.524021256753626
SLC35E2B,-10.467577242491046,-10.460493076924916,-10.64996500844007
CDK11A,-10.697159135554168,-10.804455736779076,-10.8627126549723
ENSG00000290854,-11.362202291522843,-11.286435798068517,-11.724368869886503
NADK,-11.25053987184676,-11.42033086980395,-11.384907735256602
GNB1,-8.695877613781102,-8.849970366786241,-8.927318304524517
PRKCZ,-10.885560210930283,-10.945554425414972,-11.04257112841451
FAAP20,-9.861561341216575,-10.086491938719218,-9.961238873131961
SKI,-10.546119273772817,-10.62774272844413,-10.687502593935312
MORN1,-11.639807079218015,-11.513519170375801,-11.831168236614316
RER1,-10.238921728430068,-10.212674525724802,-10.288454147460001
PEX10,-11.486764941448683,-11.636398554593404,-11.554795135067048
PANK4,-12.33701687982034,-12.339046549051675,-12.227340162822678
PRXL2B,-12.429213509160004,-12.183681334778374,-11.985617491413795
PRDM16-DT,-11.478526154639605,-11.91280140546907,-11.508986038182519
PRDM16,-9.354951796939162,-9.582101922264231,-9.443603832576244
MEGF6,-12.071496045129258,-12.628828982248692,-12.88873121227547
TPRG1L,-11.147861267594928,-11.153384705271108,-11.226545903207525
WRAP73,-11.756259655446827,-11.880807855422,-11.733356033069938
SMIM1,-11.674437457733557,-11.753825204384102,-11.591584353945926
LRRC47,-10.389226157660387,-10.485112432278747,-10.454694430829493
CEP104,-10.572648419310418,-10.547413011115887,-10.524138193148806
DFFB,-12.204471527444362,-12.241489139040898,-12.223988861530815
C1orf174,-11.25109499188782,-11.333701129487212,-11.235934114953166
NPHP4,-11.221118336510271,-11.349575736577144,-11.147231559037655
KCNAB2,-12.665028385644483,-12.72204676812658,-12.053912457594647
RPL22,-7.1356326958650085,-7.340492805662979,-7.297187869187232
RNF207,-9.97836890897024,-9.530174187065432,-9.778293105815354
ICMT,-10.475972277783384,-10.54380859679542,-10.765641286085526
