gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.774037509324346,-12.193517886299004,-12.64001838655225
LINC01409,-11.926024251296859,-12.026172016763777,-12.120413033841231
ENSG00000290784,-13.051605159287147,-12.853529350373355,-12.977395183670744
LINC00115,-12.435234233964282,-12.519072540362735,-12.462491048263653
LINC01128,-10.482720060940284,-10.617104467574384,-10.650300982178662
SAMD11,-11.994962970531194,-12.115138321984311,-11.844868072956766
NOC2L,-10.28866046336967,-10.48239042181744,-10.408005265888644
HES4,-10.675382279543303,-10.640479110801966,-11.524117609050089
ISG15,-11.105787295809392,-11.20338507948136,-11.16726942131581
AGRN,-11.576329946014722,-11.622288079240047,-12.246720790846586
C1orf159,-10.957395803718121,-10.926607875416487,-11.201223537841527
SDF4,-9.99286422909801,-10.158880682428272,-10.117631314489365
B3GALT6,-11.084747354808192,-11.14286582091665,-11.370009548199072
UBE2J2,-10.348071200789192,-10.449250145751478,-10.370289182295274
ACAP3,-12.049182932494803,-11.987396120984757,-12.226166128512359
PUSL1,-12.110827345859926,-12.024949066053164,-12.361574721079796
INTS11,-10.909808120839232,-11.185351655780499,-11.10599143457511
CPTP,-12.164074553830174,-12.3429225263131,-12.136892609737382
DVL1,-12.317556969674415,-12.652278683992085,-12.458656973568857
MXRA8,-11.486317593551462,-11.069274317582,-11.706848910908581
AURKAIP1,-9.337867850428196,-9.422422986718326,-9.350453960526599
CCNL2,-9.238940643426687,-9.180691278938596,-9.47245561698438
MRPL20-AS1,-11.969396544067507,-11.592456413155999,-12.05934073143901
MRPL20,-9.003718016890577,-9.10170343261243,-9.086106395860577
VWA1,-12.071827800179964,-12.457016924765025,-12.825901108020513
ATAD3B,-11.959836067876628,-12.067504397009602,-11.995754799497362
ATAD3A,-11.324649538306312,-11.397344743856461,-11.462174770148522
TMEM240,-12.4905034260874,-12.69063567156003,-12.682863436551413
SSU72,-9.550941807584127,-9.485217173137045,-9.538068799399477
FNDC10,-11.949055055569328,-11.79079991431586,-12.600740009970128
ENSG00000272106,-11.477299224512185,-11.557620684978248,-11.493558166437808
MIB2,-11.145467588042143,-11.278167393900585,-11.360475034356972
MMP23B,-11.817875127178,-12.125444336175745,-13.172992232794641
CDK11B,-10.426429143513968,-10.564774301604013,-10.4262281371031
SLC35E2B,-10.533775257333492,-10.476357282093483,-10.617626939608526
CDK11A,-10.758526903544098,-10.754345105320546,-10.87186766203382
ENSG00000290854,-11.56778837260361,-11.445106800898687,-11.7552515268592
NADK,-11.3439121450454,-11.302536766443108,-11.36936554004415
GNB1,-8.700677604731089,-8.79925068627047,-8.90295628625985
PRKCZ,-10.996695507594168,-11.11648715169213,-11.089329696697423
FAAP20,-9.815358850403879,-10.007923990236755,-9.921744397199388
SKI,-10.644605323188232,-10.51681562098564,-10.71078749870548
MORN1,-11.56016494388469,-11.725545020519057,-11.756350256925968
RER1,-10.280931718911159,-10.262702352261039,-10.33914699995074
PEX10,-11.501756694311746,-11.553389766734194,-11.609803665349572
PANK4,-12.202965450505369,-12.270286309479378,-12.139370806869424
PRXL2B,-12.176243740304265,-12.202983523615778,-12.043094032153727
PRDM16-DT,-11.47361124270474,-12.015129265089936,-11.662700904237681
PRDM16,-9.309398878939211,-9.606784397224764,-9.387940945281374
MEGF6,-12.337762864976064,-12.341134489320618,-12.637494792965208
TPRG1L,-11.050156371755751,-11.153038517153576,-11.166542136602464
WRAP73,-11.613854212432532,-11.637112972712615,-11.723689405130049
SMIM1,-11.617838268128947,-11.78046132840737,-11.634002587983282
LRRC47,-10.360784826673992,-10.476067213759189,-10.464874928265967
CEP104,-10.490117102021314,-10.531610338981462,-10.53231582654603
DFFB,-12.08313107943957,-12.080454581179934,-12.213140056255225
C1orf174,-11.296304533963632,-11.245139195183393,-11.421322064828999
NPHP4,-11.302647481862687,-11.322626927228523,-11.057505149490911
KCNAB2,-12.338963557544266,-12.676360978879545,-12.09802466231106
RPL22,-7.151829286224525,-7.314438125791113,-7.264847851832241
RNF207,-9.90471137965305,-9.584777803804402,-9.799401616581616
ICMT,-10.423273884366484,-10.476422363304852,-10.727906359691676
GPR153,-12.556110260663248,-12.115283415655922,-12.21871690159911
ACOT7,-11.46772893359043,-11.789285386240381,-11.670619548171922
PLEKHG5,-12.264558781711214,-11.93357644820536,-12.18429964377246
NOL9,-10.189833666353406,-10.290427505624642,-10.32951117827955
ZBTB48,-11.964739355376437,-12.056087778285733,-12.28326620912881
KLHL21,-10.456100202135465,-10.438129968349957,-10.827750208120854
PHF13,-10.244633973845826,-10.190402029036635,-10.583784500644917
THAP3,-11.436917916025337,-11.679566414823382,-11.355018765245653
DNAJC11,-10.000886922398244,-10.058639472743522,-10.095638485025862
CAMTA1-DT,-13.125400728311574,-12.832972846088136,-13.094989022165931
CAMTA1,-8.284182662351363,-8.157617879509532,-8.147101277600603
VAMP3,-9.973419927358522,-9.894701406040134,-10.06661765789798
PER3,-11.385096082726607,-11.088037194056918,-11.080354442126454
PARK7,-8.499500545251454,-8.62130045516118,-8.518543334650825
ERRFI1,-11.055847205798477,-11.01381389324699,-11.086136993504697
RERE,-7.453162233898167,-7.472416780287358,-7.650272594096882
ENO1,-7.1445017281165,-7.542298396376213,-6.78464470434433
GPR157,-11.757813655475369,-11.645086145203075,-11.853926370737465
MIR34AHG,-12.295070072504673,-12.45234051572072,-12.67351114517064
H6PD,-10.90006083969271,-10.980717176339732,-11.2538907524161
SLC25A33,-10.710014922455537,-10.62072943271959,-10.810159247434472
TMEM201,-12.34578672167681,-12.559017131256569,-12.26659309088332
PIK3CD,-12.963344327600987,-12.916771215502166,-12.997628108705634
PIK3CD-AS2,-12.187731784327339,-12.674821131029686,-12.027495837212427
CLSTN1,-10.056830563264434,-9.898092815074682,-10.31238984576448
CTNNBIP1,-10.002964825851503,-9.942369752843007,-10.123792850759866
LZIC,-9.500918012729851,-9.498140382774858,-9.463865129521716
NMNAT1,-10.939711279723687,-10.907109655197917,-10.89844049281388
RBP7,-13.046969794158315,-13.005069741970528,-13.020544065576543
UBE4B,-9.086041290584962,-9.07850125221537,-9.447010653548768
KIF1B,-8.508304149841724,-8.505887255270949,-8.765742447319083
PGD,-9.555676141588824,-9.731286110304909,-9.81818141218399
CENPS,-11.189921088903706,-11.393808074447062,-11.193371865609263
DFFA,-9.750136382427137,-9.925008808715704,-9.853070676859248
PEX14,-9.870725339321933,-9.891770413124982,-10.078739973740603
CASZ1,-8.98175810394006,-9.073120014667023,-9.213427988810233
TARDBP,-9.453174697464261,-9.424974198628998,-9.496929543427461
SRM,-10.015741577115154,-10.193622835105863,-10.099621549185677
EXOSC10,-9.74635903556725,-9.790940811862983,-9.86508515704258
MTOR,-9.849412404631693,-9.887416024591314,-9.916055199448516
UBIAD1,-11.204611828334606,-11.140792774588112,-11.241443293733608
FBXO2,-12.267377583011545,-12.225914938989357,-11.963937849414894
FBXO44,-11.867047538767816,-11.752911309516753,-11.508155529065924
MAD2L2,-10.837141269556152,-11.074295065421238,-10.59382791898419
AGTRAP,-11.069038412808803,-11.064728352553256,-10.676433793770283
