gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000241860,-13.09742333727466,-13.25619098457393,-13.167707435622413
ENSG00000291215,-13.122809539964729,-12.336563918685435,-12.6764248416081
LINC01409,-12.01067591501033,-11.918534450988076,-12.032509598207339
LINC00115,-12.385398210959687,-12.390613145146972,-12.589315141183429
LINC01128,-10.510984975640342,-10.615279120058077,-10.684114575589033
SAMD11,-11.835162549877014,-12.171511537196977,-11.800929294729903
NOC2L,-10.37186295830098,-10.450420442002567,-10.44795448501711
HES4,-10.614511999415901,-10.64051166657035,-11.588647091127882
ISG15,-11.280795350167576,-11.083199495893457,-10.990227873471172
AGRN,-11.723273149378375,-11.601796500030408,-12.01707962546481
C1orf159,-10.765144589525342,-10.939580646444579,-11.033417242941349
SDF4,-9.980819810599707,-10.068801987634972,-10.106793006280274
B3GALT6,-11.056694805862985,-11.153762228272484,-11.225962485194898
UBE2J2,-10.356512352906812,-10.433474266803538,-10.536177452569444
ACAP3,-11.88147336593908,-11.920247817067473,-12.280857914643853
PUSL1,-11.962958035512264,-12.062223702907644,-12.053726821753072
INTS11,-11.062251743484362,-11.25215466243323,-11.090150904393328
CPTP,-12.382751223644183,-12.29314261298775,-12.222738488719537
DVL1,-12.187323461989147,-12.684573621493652,-12.480424831944498
MXRA8,-11.468980077175244,-11.241613193198065,-11.692915639015693
AURKAIP1,-9.302499226403695,-9.400308237694103,-9.386400308045634
CCNL2,-9.205941062332235,-9.208634627116158,-9.536331930950098
MRPL20-AS1,-11.93827568691199,-11.862170325184252,-11.906367358052062
MRPL20,-8.980936614821315,-9.089413530721027,-9.08605815538577
VWA1,-12.352500403489504,-12.498765696947153,-13.072107546931015
ATAD3B,-12.031795119800819,-11.941527574230683,-12.05599365755052
ATAD3A,-11.330223467699842,-11.412442482112652,-11.596904814987214
TMEM240,-12.533851352033306,-12.724248028631093,-12.71117710036705
SSU72,-9.516551221266559,-9.498647435398038,-9.561952761229461
FNDC10,-12.173500286729482,-11.892128120258494,-12.451349055415356
ENSG00000272106,-11.460784383497453,-11.638975760780372,-11.659514467588156
MIB2,-11.163352140762688,-11.369544129032706,-11.273077056258709
MMP23B,-11.966456768324239,-12.090057343647464,-12.913373458911693
CDK11B,-10.441549880068392,-10.543908853244758,-10.534186241397931
SLC35E2B,-10.446417786923295,-10.469804121045927,-10.573799711849349
CDK11A,-10.666786206826892,-10.84630524309227,-10.822203593835857
ENSG00000290854,-11.421016823304337,-11.388791363130277,-11.57175315410078
NADK,-11.347255801072205,-11.270601204260778,-11.507602584354988
GNB1,-8.749703646969982,-8.827408812266338,-8.921538378328249
PRKCZ,-10.823605460411782,-10.995852833955738,-11.179078438442838
FAAP20,-9.804845740856377,-10.038499258171246,-9.859830373006732
SKI,-10.525094778203664,-10.578791836576178,-10.664962115541549
MORN1,-11.533440837653263,-11.57108594658481,-11.884800864448817
RER1,-10.235051201228538,-10.295166951433785,-10.354550349777353
PEX10,-11.552972500899495,-11.575514046405091,-11.452093332512144
PANK4,-12.332864036675607,-12.136743534181283,-12.188093332812443
PRXL2B,-12.300624658863002,-12.397503788862439,-12.211390287361745
PRDM16-DT,-11.342233404320472,-12.182227415746231,-11.35500500989368
PRDM16,-9.282840944785773,-9.592272265977021,-9.389834525922986
MEGF6,-12.236453108707664,-12.57117648228629,-12.666467310620495
TPRG1L,-11.217918670954836,-11.153517102146598,-11.225637414053312
WRAP73,-11.733167155956947,-11.72433127141163,-11.777279587165449
SMIM1,-11.719095605753587,-11.835922093871332,-11.606730553175824
LRRC47,-10.322742473218772,-10.414554477335924,-10.400652515089048
