gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.929835209024015,-12.192434527901025,-12.523865729727126
LINC01409,-12.159392239943125,-11.979184294623007,-12.079676380736696
LINC00115,-12.34647892218555,-12.497114012066264,-12.553150261744142
LINC01128,-10.464014264896333,-10.612776382500126,-10.682863157838094
SAMD11,-11.726343068401054,-12.089985088176295,-11.698999529365137
NOC2L,-10.286440537478056,-10.419873861194413,-10.424404189683791
HES4,-10.727235128642983,-10.70903454708196,-11.53899006439743
ISG15,-11.329630403777308,-11.172103241462597,-10.95787985687326
AGRN,-11.766043055483827,-11.631510585212428,-12.05982676322905
C1orf159,-10.839017531453917,-10.968835703573175,-11.067628347572024
SDF4,-10.007711992292839,-10.074005465531119,-10.174975515880922
B3GALT6,-11.124599052253586,-11.183230219304336,-11.286787733241734
UBE2J2,-10.345585223253334,-10.437879283981342,-10.436658171955152
ACAP3,-11.847910883587957,-11.927171413013767,-12.022938413667752
PUSL1,-12.009895175720644,-11.969216029282535,-12.157342683224407
INTS11,-10.943425613978537,-11.259266870156576,-11.184833124192474
CPTP,-12.309591235939548,-12.32884731287627,-12.248226884144273
DVL1,-12.539541945296012,-12.555127826766263,-12.73538831062377
MXRA8,-11.29400966164671,-11.163721907015502,-11.622165941672211
AURKAIP1,-9.379216245542816,-9.392381034979623,-9.409921509711754
CCNL2,-9.180745681050368,-9.189575207180125,-9.560563729229692
MRPL20-AS1,-11.9659081661854,-11.878604140013135,-12.041149763729626
MRPL20,-8.986509693592268,-9.093799601043969,-9.089265862420628
VWA1,-12.336307405765329,-12.431938286018376,-13.032147214451296
ATAD3B,-11.976224478007001,-12.082453442759988,-12.017533579147255
ATAD3A,-11.267203818549644,-11.372889445339014,-11.659058065674587
TMEM240,-12.666138663766077,-12.737554559049926,-12.793521340684247
SSU72,-9.502846443659989,-9.52222317276319,-9.546775760008869
FNDC10,-12.139491116438093,-11.873144515336838,-12.434549970199066
ENSG00000272106,-11.413731759176537,-11.48532780887839,-11.639647129674513
MIB2,-11.287619828094806,-11.320343810628842,-11.321737622536839
MMP23B,-11.806776166932568,-12.01850939033203,-13.057887036770001
CDK11B,-10.4082140174016,-10.638201430515796,-10.511572021959978
SLC35E2B,-10.504730569323321,-10.500313601019318,-10.537601148466193
CDK11A,-10.637722897203117,-10.922559124043502,-10.927419562661871
ENSG00000290854,-11.338833172277328,-11.319607012185108,-11.635780092265048
NADK,-11.290509829631448,-11.238075732886333,-11.246612232880032
GNB1,-8.740734909250849,-8.823818590812952,-8.88484383029671
PRKCZ,-10.939616954884446,-11.011601926518718,-10.977426759085859
FAAP20,-9.782393307881788,-9.968372451257903,-9.89399179033619
SKI,-10.555338735503383,-10.619998313623594,-10.707971600567403
MORN1,-11.713117293304514,-11.676536982346539,-11.876474596057914
RER1,-10.208901516293379,-10.288546817401246,-10.330740185915744
PEX10,-11.435858423154784,-11.714490387397202,-11.55180442806573
PANK4,-12.335517848862079,-12.280804962214814,-12.0987754614609
PRXL2B,-12.039743566356568,-12.242778051538755,-12.045343772873045
PRDM16-DT,-11.324186269515206,-11.893613782730656,-11.431878349162492
PRDM16,-9.312921821653099,-9.615726353012915,-9.472959312350637
MEGF6,-12.358255213790706,-12.517930992631664,-12.684878289228624
TPRG1L,-11.024066409424652,-11.184055323070158,-11.178791159384863
WRAP73,-11.7842482169125,-11.867319279291458,-11.600852296688144
SMIM1,-11.710734690968662,-11.783680994199884,-11.448211552285535
LRRC47,-10.388114971852922,-10.48177574943983,-10.502982935505614
CEP104,-10.510222467129255,-10.470881015830143,-10.580005464660514
DFFB,-12.115389189405773,-12.101271429127435,-12.208270635100813
C1orf174,-11.311930526793496,-11.314214627186072,-11.356729010433783
NPHP4,-11.284544299667905,-11.315769385201794,-11.039437663406586
KCNAB2,-12.79812790470761,-12.604692278768612,-12.111902499016148
RPL22,-7.144932116251757,-7.29587400355084,-7.296866083818915
RNF207,-9.874404870532016,-9.519531642801466,-9.821635592020554
ICMT,-10.484162833011728,-10.504230097562699,-10.666257782200272
GPR153,-12.649694430815115,-12.293428490090795,-12.481519403080087
ACOT7,-11.571394260567109,-11.787081521620362,-11.764104177003475
PLEKHG5,-12.06270419599411,-12.039865111597662,-12.25378842155016
NOL9,-10.19730039895764,-10.303250513628422,-10.425243705039566
ZBTB48,-11.943583808693042,-11.88439074886895,-12.19461784842248
KLHL21,-10.485170658318117,-10.352589088665717,-10.857473585593235
PHF13,-10.359507962074893,-10.218457612630678,-10.579340420954638
THAP3,-11.466177524317011,-11.520584690568898,-11.64076830257729
DNAJC11,-10.005956678003763,-10.11359326617212,-10.103839546686565
CAMTA1,-8.283521010491143,-8.157994766180819,-8.151225832989034
VAMP3,-9.999450304599737,-9.879580236436356,-10.046934879720226
PER3,-11.425383808509805,-11.096817401969686,-11.112461341722494
