gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.829859717874005,-12.138381710059223,-12.68753830068584
LINC01409,-12.004754315624412,-11.860274977414111,-12.201775274003772
LINC00115,-12.286075000135316,-12.543605538660863,-12.351277108146295
LINC01128,-10.496514095578386,-10.470493723871153,-10.605522476302731
SAMD11,-11.940237751593791,-12.072727712996903,-11.743188769324298
NOC2L,-10.350364353983167,-10.45335597943788,-10.447472094316408
HES4,-10.571903224030125,-10.730493106976578,-11.702281546214518
ISG15,-11.265532176621148,-11.23969367821181,-11.134191703960084
AGRN,-11.666593433388984,-11.66987234233435,-12.050905132015366
C1orf159,-10.940272400503543,-10.98302313574812,-11.057941745667717
SDF4,-10.043229580517297,-10.195212455165647,-10.194642524253789
B3GALT6,-11.100796707218601,-11.136864934149244,-11.257130835829388
UBE2J2,-10.420555059255827,-10.516890017473797,-10.5098155736749
ACAP3,-11.94053251802653,-12.026413252493336,-12.086506382960776
PUSL1,-12.009398760406206,-11.931408314398052,-12.196205607989437
INTS11,-10.986584460201948,-11.259906654222362,-11.089536595305907
CPTP,-12.278358511120326,-12.343542619545795,-12.152880714066601
DVL1,-12.458041485426765,-12.782393054833175,-12.473198350180773
MXRA8,-11.426803153385364,-11.305118804118027,-11.653265175634017
AURKAIP1,-9.33608127968363,-9.324173439294803,-9.339832426082555
CCNL2,-9.228141080844573,-9.258244581240197,-9.57198306194378
MRPL20-AS1,-11.9951103823342,-12.119161305894707,-11.982447346907772
MRPL20,-8.973811780304702,-9.07945066639277,-9.088643071814719
VWA1,-12.177061266421896,-12.40237666593651,-12.760680080890179
ATAD3B,-12.054750071052016,-12.108083029889027,-11.966275354183757
ATAD3A,-11.288208116328386,-11.29463556519122,-11.621055153657181
TMEM240,-12.823183613659147,-12.583655621571939,-12.776664707196524
SSU72,-9.51440461407966,-9.473870529058583,-9.61128962909235
FNDC10,-12.055195140907289,-11.857781633763551,-12.289910619344614
ENSG00000272106,-11.48427435560594,-11.634676857395668,-11.506119777086532
MIB2,-11.30162759133906,-11.277246988229317,-11.416366638943412
MMP23B,-11.838464662575158,-11.953731807860818,-12.789900586817183
CDK11B,-10.33701065929378,-10.59470745049047,-10.56860891733731
SLC35E2B,-10.488308010405953,-10.403135399180334,-10.688746809011091
CDK11A,-10.703892491794944,-10.885720769556949,-10.916667380508873
ENSG00000290854,-11.347668726073174,-11.478514875149441,-11.621303067356449
NADK,-11.473755087574393,-11.435497675578528,-11.438529787272701
GNB1,-8.759278466192383,-8.838937516530601,-8.894050037728528
PRKCZ,-10.851899432107833,-11.073463814695646,-11.083380342279511
FAAP20,-9.794237184808836,-9.986351176993756,-9.911679522058646
SKI,-10.55752184009108,-10.56363380258871,-10.726078810994569
MORN1,-11.626684230480956,-11.564564109746826,-11.755931781823584
RER1,-10.208202190534974,-10.23398062276764,-10.305096294505038
PEX10,-11.624898972849738,-11.647568978757246,-11.549167903496272
PANK4,-12.272461602198286,-12.314908296160315,-12.183799377490079
PRXL2B,-12.231991332890658,-12.02008728179185,-12.0808673883259
PRDM16-DT,-11.313980051402845,-11.703206765677097,-11.481959555730745
PRDM16,-9.332198592465812,-9.492524918615356,-9.401671610048336
MEGF6,-12.250798295072647,-12.69551315942492,-12.752144704918516
