gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.980561460023381,-12.102410724362382,-12.540166695587782
LINC01409,-12.014430350915056,-12.0988087786535,-12.001046327865497
ENSG00000290784,-13.04224519601489,-12.859566908046714,-13.088895770878606
LINC00115,-12.401116565672885,-12.459730386518675,-12.43187878728678
LINC01128,-10.474743823653874,-10.68529181616837,-10.726207931823613
SAMD11,-11.962293258273235,-12.149114603760898,-11.817471792263904
NOC2L,-10.315382339897996,-10.499368569546364,-10.430556448084106
HES4,-10.617316445924475,-10.781894580659268,-11.712190301574019
ISG15,-11.267919993379703,-11.29578530031127,-11.027369237191271
AGRN,-11.616038226100814,-11.682317927374513,-12.03499118769732
C1orf159,-10.911062282303577,-11.0556040352111,-11.112345319728519
SDF4,-9.92458334641954,-10.082929593936699,-10.250207039639042
B3GALT6,-11.200803841561125,-11.209265029201909,-11.358540701526373
UBE2J2,-10.28894560738391,-10.468274521493136,-10.472165229537083
ACAP3,-11.958312209120153,-12.006556853004064,-12.230215017811908
PUSL1,-12.16372756664379,-11.965105200328187,-12.275386085360168
INTS11,-10.958564605714532,-11.122819005571042,-11.155667117203489
CPTP,-12.349201425098732,-12.172478004073373,-12.24044729582278
DVL1,-12.345532929142761,-12.71960333892981,-12.420017814397239
MXRA8,-11.45279486146098,-11.30269706127964,-11.607652428584482
AURKAIP1,-9.302189631220307,-9.393722917485777,-9.353686817682508
CCNL2,-9.227127228403294,-9.184293540094945,-9.561249043971094
MRPL20-AS1,-11.93258206773622,-11.773158991702157,-12.07567899145577
MRPL20,-8.995813129187546,-9.027376883310032,-9.158909837710702
VWA1,-12.333922916333114,-12.509596235546283,-12.921720408403825
ATAD3B,-12.143600828878402,-12.079006566233621,-12.121162206856868
ATAD3A,-11.28360662664928,-11.441386935756814,-11.602446887314281
TMEM240,-12.447846533202325,-12.43418831909315,-12.656596035569626
SSU72,-9.458173396107709,-9.496604781437378,-9.556428653547025
FNDC10,-11.849447540686798,-11.934219016371777,-12.39935265541616
ENSG00000272106,-11.462328260745855,-11.521229654836663,-11.546508366915162
MIB2,-11.32080104093336,-11.339895073055533,-11.392915865347321
CDK11B,-10.425372330943985,-10.588996046813996,-10.634917360733501
SLC35E2B,-10.472181045075649,-10.421629232388414,-10.599521713813486
CDK11A,-10.733730747573379,-10.786699863644776,-10.847656431691295
ENSG00000290854,-11.666521739138217,-11.413234302611368,-11.633506867347055
NADK,-11.30080684113045,-11.267697976332405,-11.40521253257296
GNB1,-8.74473979662722,-8.811942298729232,-8.938698450690458
PRKCZ,-10.874633465705164,-10.963025947987838,-11.050665907766904
FAAP20,-9.8061111842385,-10.001627635320292,-9.90393532954002
SKI,-10.608401213204179,-10.592461298314515,-10.683102872510323
MORN1,-11.66807814336234,-11.57970824194582,-11.905470524248335
RER1,-10.177365246079333,-10.23705544472765,-10.30029295410496
PEX10,-11.439767501066505,-11.62839210165482,-11.528353840987695
PANK4,-12.357512240082087,-12.207606645490966,-12.104581278820053
PRXL2B,-12.13235342781237,-12.339762655873397,-11.977480073173341
PRDM16-DT,-11.315698640159438,-11.992464301141798,-11.407234580485158
PRDM16,-9.286372441484266,-9.576318236458429,-9.455243101577958
MEGF6,-12.215340590391087,-12.516830597511913,-12.483731287711269
TPRG1L,-11.084406424084445,-11.127720689575186,-11.189391482144845
WRAP73,-11.580624101454887,-11.77538880930437,-11.611077852885915
SMIM1,-11.650348415454985,-11.729957483706578,-11.420588572611202
LRRC47,-10.37881500313288,-10.458341466088969,-10.352164092923898
CEP104,-10.493507918425289,-10.412558208656261,-10.561694257435791
DFFB,-12.086822694082137,-12.192172831080995,-12.100312735246455
C1orf174,-11.450075518491051,-11.217015812639488,-11.279236742356792
NPHP4,-11.135143258477589,-11.324573436200172,-11.053015336991944
KCNAB2,-12.310877444445289,-12.71765453522758,-12.146169799128769
RPL22,-7.155617673603871,-7.320366886660905,-7.263434535156847
RNF207,-9.882838985390357,-9.48434890694729,-9.79053591019529
ICMT,-10.468612247086426,-10.479317537785223,-10.629397315961414
GPR153,-12.676798543756176,-12.161030752559853,-12.24389946748076
ACOT7,-11.643470703603555,-11.762661234737786,-11.670188901121259
PLEKHG5,-12.01197927158839,-11.919321912597518,-12.399099820103656
NOL9,-10.213977441172382,-10.252853192286619,-10.402492133669117
ZBTB48,-11.946089363420972,-12.032783345421986,-12.276461214176335
KLHL21,-10.541090532427383,-10.39553290791849,-10.857202453213198
PHF13,-10.23158251983755,-10.163685173829071,-10.70429975200244
THAP3,-11.361311953126913,-11.624889364682092,-11.47576075874517
DNAJC11,-9.996636318171724,-10.028052039917677,-10.102221753114758
CAMTA1-DT,-13.027061600585801,-12.77381713550219,-13.17652252451606
CAMTA1,-8.270850468750245,-8.157606176725118,-8.169239058161754
VAMP3,-9.982682511811678,-9.901864244312168,-10.058092782523985
PER3,-11.470920326303537,-11.131385800233678,-11.092181784784682
PARK7,-8.499393571414565,-8.61546949261214,-8.560212355984849
ERRFI1,-11.04357246356386,-11.12599786652992,-11.078564916383488
RERE,-7.4799765950250485,-7.481673128885783,-7.651440315415661
ENO1,-7.196301601995336,-7.523292139123413,-6.73049457452371
GPR157,-11.735667624015056,-11.446516106510181,-11.763132263052487
MIR34AHG,-12.356273050111772,-12.362880238123326,-12.944524707776804
H6PD,-10.973418093735567,-10.78977162803496,-11.310048956912649
SLC25A33,-10.831198360623535,-10.602379127999379,-10.747703960761083
TMEM201,-12.179615399271617,-12.279442319416011,-12.442412100637815
PIK3CD,-13.006420361538659,-13.008715203946194,-12.963187140889712
PIK3CD-AS2,-12.162763652988012,-12.72369280660593,-12.03291347010195
CLSTN1,-9.946080573277756,-9.903753773406232,-10.262184119035357
CTNNBIP1,-10.009588167596814,-9.908913582006827,-10.118358281219654
LZIC,-9.462858549170337,-9.49724466368987,-9.422840018392849
NMNAT1,-10.911591555341609,-10.917447369241742,-10.916476527769108
UBE4B,-9.17459859373887,-9.033206049153517,-9.50039102060618
KIF1B,-8.487278059421211,-8.448001204549653,-8.775622435308609
PGD,-9.578431743836921,-9.675429923479477,-9.815627297233545
CENPS,-11.12578316978799,-11.220799914587275,-11.322451683459327
DFFA,-9.757308685619867,-9.922176659100002,-9.954891066422881
PEX14,-9.858897264071965,-9.90748941365528,-10.00681865067566
CASZ1,-9.046772793214775,-9.001015576565386,-9.218861700611345
TARDBP,-9.391143139806614,-9.37826224199327,-9.485358844874188
SRM,-10.000428128654626,-10.176638731825777,-10.240541594915097
EXOSC10,-9.707258601870594,-9.830938798609806,-9.890872230839104
MTOR,-9.926844124711632,-9.912035087624364,-10.038718755014537
UBIAD1,-11.092354866464612,-11.073113815205526,-11.32033299206967
FBXO2,-12.299424185249633,-12.372884021744689,-12.257406178303038
FBXO44,-11.74680282482448,-11.888594982869698,-11.667555402545526
MAD2L2,-10.963521250106135,-11.172306998432548,-10.596915238610707
FBXO6,-13.025594562176238,-13.055358548618166,-12.818207881244
AGTRAP,-11.031679550257952,-10.975340098071229,-10.736684398055747
MTHFR,-10.529397076041878,-10.39324289528302,-10.773928470667753
CLCN6,-10.807075730669162,-10.678702453686297,-10.976798992680179
NPPA,-8.178395779515437,-8.315365104586235,-8.232060354439882
NPPB,-9.895148092215734,-10.036141347119438,-10.611137563734628
KIAA2013,-10.80393569215625,-10.851004782023228,-10.923579598098142
PLOD1,-10.624681457091603,-10.742053106542148,-10.46871809437388
MFN2,-10.18352561375515,-10.258001985551743,-10.479820810959435
MIIP,-12.309216490328973,-12.509498336269408,-12.661828376772625
VPS13D,-9.19046081972969,-9.344168815586922,-9.412705401949834
DHRS3,-10.642858049228124,-11.029520387165324,-11.378335876018648
PDPN,-12.52395427909878,-12.696456031014076,-11.462158184601352
PRDM2,-9.57298560644566,-9.586480756713346,-9.667831881897845
KAZN,-8.327478532662957,-8.23408825371936,-8.510865522555404
TMEM51-AS1,-11.526907288144569,-11.66132428890259,-11.031655267962382
TMEM51,-10.2423177626887,-10.42472590654095,-10.186798899548993
FHAD1,-11.65177106950147,-11.85295965605101,-11.476429645897017
EFHD2,-11.655736625360792,-11.710520753228419,-11.07039493777122
CASP9,-11.125417759822176,-11.185804620287625,-10.941701189429454
DNAJC16,-10.125629542212286,-10.025343929047692,-10.408632074682737
DDI2,-10.173810981476306,-10.18289336535213,-10.25271857639301
PLEKHM2,-9.88462340304547,-9.82409177331021,-10.075728113347818
FBLIM1,-9.984657664141388,-10.049846010039815,-10.181449994623692
UQCRHL,-11.873808124932149,-12.080727318426073,-12.00558625544642
SPEN-AS1,-11.079926687112629,-10.956881864173024,-11.04300372408325
SPEN,-9.148174648303387,-9.117246005058078,-9.34118771304451
ZBTB17,-11.754980858338737,-11.698963553563715,-11.941316758044794
HSPB7,-8.695418751311935,-8.784237168043504,-8.60075006496713
CLCNKA,-13.30875326446693,-13.020192449307471,-13.076204885391675
CLCNKB,-12.783678240234087,-12.972236339976245,-12.797865352098702
EPHA2,-12.217957366008568,-11.797786644902075,-12.869403731200585
FBXO42,-9.837406316823268,-9.981016854333612,-9.969009795687889
SZRD1,-10.069463488716828,-10.201647022604764,-10.263879757238358
NECAP2,-11.121406214971612,-11.161051416742058,-11.223262525373256
CROCCP3,-10.507157705041699,-10.419246833470769,-10.581625840155915
NBPF1,-10.316775250285684,-10.08167271255912,-10.340549461753266
CROCCP2,-10.886472858675939,-10.509877870075236,-11.031719582981744
CROCC,-11.117545102042078,-11.71517040206879,-10.828420319675729
ENSG00000238142,-12.053785953586663,-13.110450176648593,-11.650542858206125
MFAP2,-10.388027857810757,-10.378610383745617,-10.85175618074438
ATP13A2,-12.119042579138553,-12.104779027656589,-11.92534683196368
SDHB,-9.673766262903204,-9.828532828775856,-9.799805476628755
RCC2,-10.009299596242977,-10.171027341665768,-10.15600025427216
ARHGEF10L,-11.066260286895686,-10.975928349081421,-11.16434045249995
ALDH4A1,-11.073673488913373,-10.986587005443896,-10.996128521166519
IFFO2,-13.038317963117697,-12.863240713008866,-12.533215898026555
UBR4,-8.877486865084062,-8.882735219126543,-9.077456585775716
EMC1-AS1,-11.235017760764995,-11.190965991725847,-11.201991680695839
EMC1,-11.008902512249495,-10.96341812084901,-11.254133780590783
MRTO4,-10.323992640936519,-10.506543050658413,-10.507227029606234
AKR7A2,-10.06411461491575,-10.237449246765603,-10.18985552597954
SLC66A1,-11.915661236528438,-12.011589265522424,-12.1651484815751
CAPZB,-8.573276157314837,-8.604305299199707,-8.723739328526044
MICOS10,-8.584851158280834,-8.72752898265494,-8.627091970547108
OTUD3,-11.092026981105363,-11.235302309045203,-11.157224564894022
CAMK2N1,-12.493164004709534,-12.292204199714998,-12.601430731812208
MUL1,-11.374573851663582,-11.535587407096516,-11.330926721539
PINK1,-10.466120568152704,-10.554474646438948,-10.53815221725514
PINK1-AS,-12.684126326076388,-12.47399902243686,-12.974131860238211
DDOST,-9.321653014158704,-9.400563941742632,-9.549066186212478
HP1BP3,-8.716012103382473,-8.845042425612961,-8.836782742987785
EIF4G3,-7.914388620802869,-7.9059070303845225,-8.045218196380324
ECE1,-10.062351730432175,-10.076593189137888,-10.420874115566438
NBPF3,-11.33788269528328,-11.83469878624744,-11.744294924140021
USP48,-9.129796668943126,-9.192627029944717,-9.304233699935164
HSPG2,-9.927803134344556,-9.99519675919248,-10.132059614025305
