gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.890717555178139,-12.252487239695162,-12.726903304790914
LINC01409,-12.044976922063286,-11.995716273595963,-12.118509427512155
ENSG00000290784,-13.005629523777001,-12.878871504286769,-13.200048981223535
LINC00115,-12.338905358913461,-12.421573482992706,-12.501044317736511
LINC01128,-10.466966268833852,-10.562055258924625,-10.648722528933957
SAMD11,-11.9322257401447,-12.122435330851841,-11.864226876667347
NOC2L,-10.278971688811497,-10.461586899921398,-10.47219508086914
HES4,-10.63515901624345,-10.696485119632335,-11.57350065657024
ISG15,-11.283141139394111,-11.21262072290403,-11.061127858518034
AGRN,-11.643188698786473,-11.591787506956196,-12.129651733776043
C1orf159,-10.895261501380066,-11.064104215340818,-11.140527488724281
SDF4,-9.988303373765222,-10.121265828681409,-10.156937895807102
B3GALT6,-11.10373130951945,-11.19425975142417,-11.272424083087868
UBE2J2,-10.315792838298862,-10.445190561981164,-10.433410005867676
ACAP3,-11.906531616735043,-11.946756973011459,-12.125139632259279
PUSL1,-11.974812529114823,-12.048369249315476,-12.145165786181202
INTS11,-10.981044876411604,-11.21903206341756,-11.149693167569817
CPTP,-12.32912486946828,-12.359344677490023,-12.281637838204093
DVL1,-12.391244660035444,-12.684589288264396,-12.5228638733434
MXRA8,-11.480357097730975,-11.196630667006398,-11.652102780152385
AURKAIP1,-9.30942959794736,-9.41381183039056,-9.380069432814825
CCNL2,-9.226746187682288,-9.211113701669971,-9.527147898580145
MRPL20-AS1,-11.975469741318742,-11.909605641482786,-12.069294678486363
MRPL20,-8.974594862719005,-9.082832214361412,-9.087624144691379
VWA1,-12.299203966147735,-12.510619792454566,-12.922788908282591
ATAD3B,-12.000488535594213,-12.038701576688279,-12.069711752357168
ATAD3A,-11.306478656757955,-11.434093149544148,-11.570629006767236
TMEM240,-12.60545179652362,-12.542925953757283,-12.705305087448497
SSU72,-9.483227216879984,-9.492643437199693,-9.582169137768295
FNDC10,-11.99430380433554,-11.931542322991026,-12.443686409868251
ENSG00000272106,-11.42966224646825,-11.523937019337172,-11.546531663609438
MIB2,-11.246794343890508,-11.354705929747091,-11.355828697828885
