gene,tx,de_coef,de_se,de_pval,dv_coef,dv_se,dv_pval,de_pval_adj,dv_pval_adj
SCYL3,species,-0.37053102058471604,0.04666894010225038,1.9538913171408033e-15,-0.07060648467862612,0.09659660239760055,0.4876398220205503,6.76923793772557e-15,0.8349516377042515
C1orf112,species,-0.04921862028529171,0.03349690494411494,0.12901052530071638,-0.14819828213077646,0.07322345087525534,0.049493906374837776,0.157434534759451,0.31273140842154135
NIPAL3,species,0.0998924145752733,0.05552356046351668,0.06796302704782536,0.00482569041235332,0.11723594198023318,0.9438736464279079,0.08661067896050956,0.9896412672986624
AK2,species,-0.0976836584830278,0.034856957403970996,0.005361768274688476,0.09753674691104884,0.09274516423407911,0.29228872829412733,0.007897848467630026,0.6962291997776103
KDM1A,species,0.05596367945906141,0.01851319046753887,0.0021807498072595613,0.048089925539191294,0.06831040006454125,0.483031393180315,0.003363630987081028,0.8341540669508416
ST7L,species,0.018575352800019106,0.028342570501163872,0.5000679682313401,-0.15288961538537843,0.08311151561693646,0.06359570024258009,0.5450366115027678,0.353637636975717
DNAJC11,species,0.07163790648480171,0.02619481252346933,0.006610536661405091,0.039222391114387155,0.07991017024657315,0.628006240944865,0.009628923393671288,0.8992453995225104
E2F2,species,0.08221904063633334,0.05269712177489097,0.12029224848477549,-0.07980840980019768,0.0986800418097138,0.444197648743662,0.14759808148717804,0.812276678284685
CSDE1,species,-0.011181821550481304,0.012897680435425959,0.3951928733455919,0.08271801474043729,0.059246297468620784,0.14047973594767582,0.44057414155518504,0.5153513977167072
PAX7,species,0.2457326555196046,0.04776479970154081,2.6461746888038495e-07,-0.16212621521307022,0.08341726691821823,0.04389269876625835,5.761867481526319e-07,0.29165250093924966
SCMH1,species,0.17365388972229598,0.016019115029422857,2.1710578469854264e-27,-0.028963965849891277,0.04833460625689224,0.5131347050114188,1.1999639922747036e-26,0.8483999949257424
ELOA,species,-0.08497208015612569,0.031369228314292195,0.006083008073095895,-0.10524901196458421,0.08127514951210268,0.185296104542016,0.008896824097969304,0.5834039371626268
CLCN6,species,0.17437544069911856,0.030639110524484536,1.0752401212804506e-08,0.017856660686569187,0.08066781825691492,0.7955093248563833,2.5723228487775382e-08,0.9566938848788472
ATP1A2,species,-0.34722024467254275,0.03735625233438779,1.52757797722376e-20,-0.030969253585036157,0.08340917852605999,0.7654700908979045,6.624846732808067e-20,0.9475547703288314
PLEKHO1,species,-0.1155769869625454,0.03258163562407976,0.00039499147140686724,0.0591051554981102,0.0836564885611056,0.4123535556008032,0.0006597752055358434,0.7901012016805827
KPNA6,species,0.008417628257481595,0.0286324212905351,0.7794243011430003,0.06407178706855622,0.08143249740550476,0.42089478626337007,0.8084519890619551,0.7950211528957218
SARS1,species,-0.15166560060530765,0.04781477867251577,0.0013096702006185588,-0.05671535554320445,0.10958453118944247,0.5880180425204838,0.0020734024905579847,0.8828943932861709
LRRC7,species,1.4202503586164774,0.07586805126081508,3.192823032833883e-78,0.4235583140771021,0.11698838058737587,0.0002505021338218478,5.1918078881733575e-77,0.006927618869847861
ADSS2,species,0.24593420938883,0.037907556341820504,6.718265766351847e-11,-0.05173815919128478,0.0797449500340659,0.5095214911850721,1.8372304780267202e-10,0.8471172294173489
ZZZ3,species,0.09476542400277628,0.018860210306727788,4.5498030434009676e-07,-0.009648901501456211,0.06295216572683322,0.9538806190192057,9.760762934408958e-07,0.9905414310967142
FBXO42,species,0.12146644626563799,0.024963801034909056,1.0340138495449585e-06,0.1524267169189078,0.07736712738639982,0.04851696734131468,2.1610284125402087e-06,0.30879437722745984
TRIT1,species,0.21207912608277352,0.03279302297441196,7.946323753708021e-11,-0.027750755279906874,0.0937821190329679,0.8349100826958733,2.1640231193350485e-10,0.968247278788187
TPR,species,0.15387779474008553,0.014228144841847522,3.518293255452832e-27,0.04746689347331568,0.060080609686996994,0.45825567053856875,1.9296560913635854e-26,0.8206166599276556
VPS13D,species,0.10098092211730535,0.02038683998098034,7.257574829544829e-07,-0.06333559843919832,0.07190489620352153,0.415610174226114,1.5343470447172299e-06,0.792108780427513
H6PD,species,-0.05982038161131912,0.0514714902690994,0.2383879343558995,-0.0769333872165296,0.10073060527755946,0.3852278118398902,0.2782432510672068,0.7703664112454867
PER3,species,-1.315389652942241,0.026811860054774848,0.0,0.11058646996598967,0.06457118401868851,0.07102620335343106,0.0,0.37514445268180735
SIKE1,species,0.060410630712419866,0.04683439915181475,0.1862305130918956,-0.21625476694246054,0.1010498531831631,0.03964157400887626,0.22117865565155723,0.27517885027611394
THRAP3,species,-0.06893505383058866,0.014878819711260946,3.194711519261685e-06,-0.015665246740793417,0.05238989256022046,0.680642544795016,6.43200827282268e-06,0.9235204314045782
ARID4B,species,0.11789318775910884,0.013942126502123764,2.3446109955476815e-17,-0.17797888350856603,0.06589674155596768,0.007106808277219474,8.904533249048109e-17,0.09302812034880292
SDCCAG8,species,0.15424557169422914,0.0212921621361647,3.398165217364889e-13,0.015277387583690814,0.056361560668190855,0.8005838973519205,1.0532434734484546e-12,0.9579198552410091
HHAT,species,0.23334488016382982,0.024617561499081238,2.1394177054678886e-21,0.03876653944267252,0.0566968044614432,0.47480139941353683,9.623703699166551e-21,0.8299840582739122
KIF1B,species,0.01225397195282693,0.012428281425155365,0.3421092218243532,-0.10158648183928029,0.051791047715824934,0.05524502253311704,0.38694208355536724,0.3329964750384507
SZRD1,species,-0.21264158480095133,0.05284348445100805,5.638915263370864e-05,0.1028535304480704,0.11282740525915,0.36622204964240135,0.00010247117186144093,0.7567240141782215
SOAT1,species,0.17642837288958155,0.04085908649194801,1.7153387697872524e-05,-0.04702760052378405,0.0915771625085864,0.5858561770342499,3.273941846393458e-05,0.8822798431103221
CROCC,species,-0.1782315797214088,0.017423702540443526,1.2079739840317507e-24,0.02269818844402323,0.07152314609117057,0.7439221576840839,6.050655402159037e-24,0.9403154016534446
ATP2B4,species,-0.37746791888100795,0.020807178130785357,1.3003534929115985e-73,0.07928741053237943,0.05720620052639083,0.19310747979908627,1.9831022006461542e-72,0.5910624108893311
NDC1,species,-0.2930393200521091,0.02496496818707397,7.212803993769223e-32,-0.03128705700037543,0.06204053145742676,0.6186587028350146,4.546497798319702e-31,0.8943642092394533
TARBP1,species,0.8978891240365531,0.02648803706821357,1.1791289345993398e-251,-0.1662687938665036,0.06725500563504837,0.011524587234016635,9.260878652343214e-250,0.1274846593464319
PTPRU,species,0.29793517926695257,0.04524364742658903,4.81343440991133e-11,-0.14053687179516586,0.10486976972614619,0.15753606313293916,1.3288124378011805e-10,0.5419571790828315
SNRNP40,species,-0.01761563876795514,0.0280244728301775,0.5331764744310236,-0.002219996721974839,0.07528650626445346,0.918654691781311,0.5775159329997599,0.9856713045424066
COL11A1,species,0.08941052921181353,0.014078961656229697,2.0474206947633866e-10,0.12796909682064736,0.03904368318855745,0.0009963537614374252,5.456546364666317e-10,0.02149824846793829
DDX20,species,0.13456836850108456,0.04664981610611281,0.003869480580681868,-0.05944689373612442,0.09047427568315407,0.5383007115300784,0.005798683549069908,0.8602772080105127
GNAI3,species,0.10884764501250892,0.027056574426520607,6.777993990625865e-05,-0.12549820167390904,0.08706208053820001,0.13052193377266635,0.00012254688030012784,0.4944774419945117
WDR3,species,-0.07168093369645132,0.03319409230749436,0.028634316666398596,0.04430585688091254,0.08073182161164316,0.5984108970809621,0.03851582858330101,0.8866446462499767
PKN2,species,-0.01099323801879981,0.015223964512028414,0.4678225842889575,-0.025492636905999042,0.06980021144651029,0.7032213678104996,0.5128808733955154,0.9315244656809453
SPEN,species,0.01498849602046817,0.016180763146962426,0.34332220717853323,-0.010707521576857134,0.06592666160553795,0.8869591211114454,0.38820221928882814,0.9802018144435808
PACC1,species,-0.12342044598228734,0.0379883684064333,0.0013010062303200074,-0.11243662848827551,0.08948462697205128,0.2148653112048683,0.002060516824547961,0.621566170977177
YBX1,species,-0.9408007360875268,0.02796260539542421,5.1615895678258126e-248,0.0938776713535802,0.07145926934119248,0.18223016404661224,3.8979927370869166e-246,0.5782155094183987
KDM4A,species,0.1139292675667824,0.029499500853033017,0.00012159719164790255,-0.01932814198547097,0.07755890345342573,0.7057717498621227,0.00021393914498266724,0.9315244656809453
NFYC,species,-0.1873571504190462,0.030690673682412167,1.2519608677263181e-09,0.09130712068174551,0.0860498659113012,0.26718775975232206,3.171903437136291e-09,0.6747564839532918
ASPM,species,-0.037286712204372706,0.027219761402167243,0.1674999531552614,-0.06775396069510044,0.05578085049953985,0.22179651601214712,0.20081584980635367,0.6272453419336552
LRRC40,species,-0.012373600907103082,0.030311155990469726,0.6993764075923053,0.02398949815787272,0.08707217118484467,0.7532170811808908,0.7356237183915851,0.943026417516862
EVI5,species,-0.16971092268281399,0.01613919175692902,7.152311504396011e-26,-0.08051648005635985,0.061955908088903715,0.20557089087403363,3.739963685454479e-25,0.6072033760528996
DNTTIP2,species,-0.3289715998654201,0.039194383264861396,7.852170551343175e-17,0.10410518408474137,0.08985893045867091,0.2405324823538567,2.9131293108289703e-16,0.648298598629784
RRP15,species,0.11303541639544823,0.03238597001868947,0.00045751074096043234,-0.007707675065460925,0.08908103431776557,0.958354142249892,0.0007603236054810062,0.9907317500975241
PRKCZ,species,-0.0049035517032960056,0.031812551349158565,0.8998011652810463,-0.1230326685539045,0.07813006999436398,0.09753791861074201,0.9143535194872994,0.43354486034897055
IARS2,species,0.09911510326809927,0.024099441082882644,3.3887074270956406e-05,0.012256740989497677,0.07369948044092947,0.8244859137329434,6.281545464340136e-05,0.9651261372045835
NUP133,species,-0.2529387109759688,0.022701125661112213,5.772388277627256e-29,-0.04815244536633538,0.07159035124621478,0.5574109396748931,3.3409239154373225e-28,0.8718252381294246
NUCKS1,species,0.21397331356287325,0.0146519586697727,1.8916268062257412e-48,-0.056112894772591446,0.04564190552577182,0.21323256234104743,1.8008287195269057e-47,0.619123306701141
