gene,tx,de_coef,de_se,de_pval,dv_coef,dv_se,dv_pval,de_pval_adj,dv_pval_adj
SCYL3,species,-0.3399522658140802,0.04710785051228087,3.9329030026232885e-13,0.09919363416292451,0.10382366129989273,0.35096436666284675,1.2191999308132194e-12,0.733638999929826
C1orf112,species,-0.08617623097126638,0.03429246026689494,0.013374423933149825,-0.13350602607195067,0.0812371607077289,0.09446629710634356,0.01881198115274284,0.4321480239634073
NIPAL3,species,0.03897709007375603,0.055459054050536014,0.46494596687885154,0.05842268965845968,0.11889766166108427,0.5584432717945882,0.5109389404835131,0.8474981773771197
AK2,species,-0.16505149768181335,0.03468597696990563,1.9448211294492683e-06,0.16996857788998418,0.08938497279036979,0.07124037877701225,3.95366306849938e-06,0.375565272090408
KDM1A,species,0.04918437243439384,0.01889643933078223,0.009079057134511074,-0.06247867864351863,0.0676720916432416,0.35256895072617644,0.013029651437506012,0.7353321623415143
ST7L,species,0.05002957825824197,0.028592005222552487,0.0771079633375733,-0.06654433591574703,0.084847278777028,0.44929531755396784,0.09784141020168054,0.8028652462728827
DNAJC11,species,0.04631162581269883,0.025931370062789682,0.0748188238737369,-0.014280982069099706,0.08090290759732711,0.870611244036096,0.09513684105734736,0.9598930554886541
E2F2,species,0.026782921757866174,0.05308765952229711,0.6371386453981851,0.12017160862937538,0.09670832362868259,0.2425806767023026,0.6766524571236243,0.6362853305396903
CSDE1,species,0.01733011327688662,0.01326759442195326,0.19182277536779535,0.04929530168600349,0.05839863402491585,0.41679207553615705,0.2281568133469243,0.7825261409012648
PAX7,species,0.23130628291511593,0.04771175025921429,9.224053824547678e-07,-0.11270313090400108,0.07519501382104768,0.14381861978550525,1.918436864118999e-06,0.5177641088580354
SCMH1,species,0.1809657864814943,0.01661822465961348,1.632505759773584e-27,0.01260417735800856,0.04944418658311009,0.8563519187150523,9.016720192890296e-27,0.9548106228996879
ELOA,species,-0.17454780991503469,0.031620851812153926,3.312233177991413e-08,-0.10091960121536686,0.08275932106407184,0.22385833133847655,7.708559292280907e-08,0.6158434876330545
CLCN6,species,0.2517018235959565,0.030084600304391067,5.131429307108464e-17,0.07574446971123866,0.08253690023941197,0.29343699977632165,1.9146431996028393e-16,0.6902686299128884
ATP1A2,species,-0.3282427874348093,0.036214925026902864,1.9284063913600854e-19,-0.012365415144074559,0.08479909099576449,0.9864012640190545,7.985475885658475e-19,0.9949152882258925
PLEKHO1,species,-0.11410710095040731,0.033071803499730774,0.0006108460736098296,0.001269514221487617,0.0841104329273433,0.9788808406854648,0.0010090281708765572,0.9917622648395846
KPNA6,species,0.03947265713632449,0.028166274352821295,0.15621823356886677,0.07171593540037036,0.0828723884590966,0.3683560901782995,0.18818522937605553,0.7473002329664657
SARS1,species,-0.1441030657876866,0.04897349523059636,0.003380147301910043,0.08931084560192604,0.11721603397910088,0.4299411951018887,0.0051139072702315715,0.7931144845327558
LRRC7,species,1.4242505690954064,0.0797530440312979,1.5524949636562171e-71,0.23973491730605676,0.197150789782116,0.2434195076252043,2.297399622633153e-70,0.6372293719307335
ADSS2,species,0.2768915911623167,0.03819517087776601,5.069498814323308e-13,0.07063271270180362,0.08653807315544944,0.3909281859175771,1.5628961949975513e-12,0.7634586061134356
ZZZ3,species,0.10947199874543795,0.019283739718845814,1.6777060032401768e-08,0.03942507035712035,0.06114105623301268,0.5087709107840831,3.971701836224783e-08,0.8317266111853017
FBXO42,species,0.0909611386413277,0.02544925742109412,0.0003673170841643063,0.23982556492335236,0.07701311727740387,0.001775464513138699,0.0006206091967041478,0.031292063318082736
TRIT1,species,0.19190074157611983,0.03178378373843865,1.3142837543088935e-09,-0.04797369057967688,0.08876594449888288,0.6231856923187564,3.330509688221212e-09,0.8762361751265698
TPR,species,0.16030357678585513,0.013959759285336952,1.7973991753418854e-30,-0.07886761250463736,0.05989750153364525,0.16349121224982782,1.0843847486312622e-29,0.5454111346981708
VPS13D,species,0.09194527738181146,0.020732817912021525,8.401047788074263e-06,0.07026885531731585,0.06654723180849517,0.2667684297392756,1.6273010077023076e-05,0.6659377518153416
H6PD,species,-0.08737247793295079,0.05254999930154331,0.10152683174563064,-0.16601432611632247,0.11720673292079131,0.19183258472549158,0.125893271364582,0.5775854312553815
PER3,species,-1.345832511686793,0.028446064215050238,0.0,0.27850927949515963,0.06129239502327236,6.805546544943287e-06,0.0,0.00028391436995739465
SIKE1,species,0.10047440096469468,0.046836338549794944,0.03447105596564626,0.043213363909799254,0.11054934584406165,0.7213128104157369,0.04599463966290636,0.9131971544940476
THRAP3,species,-0.06337277113371713,0.01469055604998499,1.4508824899307587e-05,-0.04764875512205594,0.054008891834279614,0.3059771551116235,2.7552715178031332e-05,0.6977355744263447
ARID4B,species,0.13644706904100967,0.013797946173267328,3.686259180648409e-23,-0.11903525024709538,0.06418211646275103,0.05797675486769423,1.7618117461197727e-22,0.3393370809159148
SDCCAG8,species,0.16678761215569132,0.02075161923742757,1.0879527341780623e-15,-0.020714871462713346,0.05756001435957903,0.685770511537951,3.812695841893898e-15,0.896985642587372
