gene,tx,de_coef,de_se,de_pval,dv_coef,dv_se,dv_pval,de_pval_adj,dv_pval_adj
SCYL3,species,-0.32822763858172155,0.053992285989183555,1.3250810668827514e-09,0.09143047474276339,0.12515317401396034,0.4280935141132129,3.801477991144949e-09,0.8110894458987727
C1orf112,species,-0.034563688955167204,0.03876388094719653,0.38947637054041684,-0.08401727974267419,0.08425275250280094,0.3638247098967572,0.4405515502704426,0.7670730306565103
NIPAL3,species,0.06656342654790967,0.06487256092794942,0.31549993026934686,-0.02145519465311005,0.13938305130080156,0.8091543383486464,0.3652077230076152,0.9511407164195959
AK2,species,-0.16165783616428794,0.037697409707639906,1.79322647865469e-05,-0.023613693316486675,0.10021356057476041,0.7477189882456406,3.661248639422193e-05,0.9330978999570758
KDM1A,species,0.04135336232706051,0.020908617457181675,0.05064528135958016,-0.05057373081215642,0.07956118684860529,0.4938375459398392,0.06868464824384965,0.8470177950157645
ST7L,species,0.07632651250571029,0.0327946723373891,0.01765830818301521,-0.0003497090772018557,0.08821142084171722,0.9342395691062162,0.02558739494715544,0.9863494952706979
DNAJC11,species,0.01644984053474923,0.029401756864421008,0.5610342624204361,0.010733338705969101,0.09110207232635847,0.9746115885946761,0.6093496523751013,0.9955397069406055
E2F2,species,0.07228372426271021,0.0574436519569046,0.20447529153295446,0.10083148272370718,0.10563039243831433,0.35049380510674705,0.2461876223345272,0.7607707056687762
CSDE1,species,-0.001266465627384782,0.014589285073442877,0.9132567067078723,0.05375097671479799,0.06405340964626081,0.41438577275643435,0.9291538746344578,0.8047223924434441
PAX7,species,0.224711847007375,0.05417597368518507,3.3567017005907586e-05,0.029519392741451374,0.07950666511080233,0.7043476532674865,6.691190562236402e-05,0.9261568345422051
SCMH1,species,0.1367934874766186,0.017910879316575177,3.315058721940745e-14,-0.04893416308318153,0.053848870978072595,0.36386771794331607,1.2677509721796834e-13,0.7670730306565103
ELOA,species,-0.09554055301954203,0.03532585819076834,0.0060705013220689425,-0.1348047930180303,0.09296984848646861,0.14369449644678517,0.009394223741245596,0.5321112511447855
CLCN6,species,0.20241345782005962,0.0349382235552963,8.999090570034316e-09,0.004654019708543984,0.11298416958629286,0.9670642023949756,2.4211912519583914e-08,0.9928840191324086
ATP1A2,species,-0.26678200258576507,0.04095987148979058,1.0917448676063623e-10,0.1263329099527766,0.09388131707556378,0.15883728556451265,3.3743274676768075e-10,0.554126334316821
PLEKHO1,species,-0.11053376915575856,0.036256716191987,0.0025155409662588582,-0.0032692789800842165,0.08984178416905983,0.947414743698324,0.004101960617892854,0.9893536363527031
KPNA6,species,-0.006181431069748119,0.03213281165621534,0.7979794849697041,0.11211768480779796,0.09295750546383318,0.28968349350523376,0.8281138632943847,0.7074527973598349
SARS1,species,-0.1262837626506905,0.05433229077486954,0.019705005885588364,0.008043965265812164,0.12157430756164904,0.8851899487040983,0.02839028809711701,0.9718109929579879
LRRC7,species,1.4556053398698758,0.08282042888857659,2.4933286549324285e-69,0.31507169380345856,0.1409421214283492,0.026066667184284867,4.489137936880639e-68,0.23628485613125486
ADSS2,species,0.3084097923119123,0.04227623545782495,4.19388045982142e-13,-0.07677929360040726,0.09568071446592115,0.4053776961716382,1.4957409727377668e-12,0.8005054041999062
ZZZ3,species,0.08468293569273753,0.021091427909580105,6.628436793080643e-05,-0.040482804589803044,0.07247441572284068,0.6011570746360735,0.00012808763129387515,0.8861777166477937
FBXO42,species,0.11991056270615957,0.02816309617638611,1.7569421906131848e-05,0.15408298475100463,0.08059694108159796,0.05443377351683043,3.592786223729102e-05,0.337549734112285
