gene,tx,de_coef,de_se,de_pval,dv_coef,dv_se,dv_pval,de_pval_adj,dv_pval_adj
SCYL3,species,-0.3950430010074266,0.06652544747464652,2.5718290634979054e-09,-0.3054089211706814,0.13660510252805172,0.02778186528702653,9.428436014825343e-09,0.2954603258069389
C1orf112,species,-0.06687189690255156,0.047521647667422416,0.15803835199327215,-0.11662992543233677,0.0986537294575757,0.23138251931783543,0.20620977047826677,0.6959537032562619
NIPAL3,species,0.1681263210931886,0.07758642143224163,0.029011769374725938,-0.14514722949385556,0.1883175852970952,0.47372785587521504,0.04472742886685718,0.8450758402368383
AK2,species,-0.07400209881038046,0.04858898995735979,0.13429047709363479,0.17848016179582626,0.131318003348648,0.1687151201799849,0.17822024372839645,0.6208399586717004
KDM1A,species,0.016883914626234682,0.026238998838484573,0.5104020366759816,0.031597420712324416,0.09011927906679643,0.7337779587517926,0.5742938793376893,0.9374391548962714
ST7L,species,0.03124552476321751,0.04097685555018488,0.4423013609785028,-0.18047084989806073,0.11654337586228582,0.11863326383860341,0.5068359747586996,0.5567949233335171
DNAJC11,species,0.0569155891717366,0.036728012968404986,0.11808626767449101,-0.03777044068792304,0.10326802180517504,0.6939889632196339,0.15897632532337008,0.9249252667429843
E2F2,species,0.1374984382778758,0.073656866744577,0.05989272494409137,0.1516980554835812,0.12322279808716484,0.2170599103107304,0.08621472508940094,0.6844358161170493
CSDE1,species,0.01440392819849092,0.018386965084715212,0.4461602434637802,0.0843689777302465,0.08537646844691968,0.36952149464282424,0.5109590865384438,0.7902172939168725
PAX7,species,0.2736024224781139,0.0671601516328444,4.7900764068802896e-05,-0.056923883642091146,0.11396147546886996,0.5941235637254041,0.00011439554807168712,0.8907307751491426
SCMH1,species,0.1886996832217546,0.023465678047802044,9.294935932894567e-16,-0.029964649074440214,0.07448440217685007,0.7154413558032625,5.352954286702984e-15,0.9325638391243694
ELOA,species,-0.08545526558730153,0.0456147589748355,0.061960242424108164,-0.3153656115000483,0.1205277632859389,0.00913689902347427,0.08888931217338285,0.16202491978731068
CLCN6,species,0.12980203102425597,0.04346644544734588,0.00268614814467036,-0.0794729551683625,0.10664617899351148,0.43858549888123133,0.005002145202643451,0.8304778531560048
ATP1A2,species,-0.39792708949568206,0.051960974449318055,2.2939256692029185e-14,-0.18108309764153768,0.1310795130553834,0.161195466399834,1.2180085410115126e-13,0.6172882824676161
PLEKHO1,species,-0.07172803534930518,0.04568092434661539,0.11734743928449028,-0.08892765932766815,0.11755928927008398,0.44805592850940706,0.1581174538614122,0.8333621077772391
KPNA6,species,-0.02134855958124677,0.039490470813542324,0.5942506103757289,0.17772772950012874,0.11438770366405669,0.11656920103123222,0.6545441658410572,0.5534036327576003
SARS1,species,-0.1550695854824355,0.06820230441549624,0.023711528851845916,-0.10027457911880215,0.1462272471250104,0.4751609867802167,0.03723721962347592,0.8456281047134414
LRRC7,species,1.314937739283839,0.10426836744457593,3.561350085722692e-36,0.3365683975797854,0.1406761792769029,0.01786328173819006,5.121809536127424e-35,0.2314254582874937
ADSS2,species,0.22722946693929805,0.05474236797416698,3.778702342664644e-05,0.09186958411392694,0.122878640288,0.45214726337623207,9.152493498703795e-05,0.8335820514712293
ZZZ3,species,0.07883757570640378,0.026999268896811424,0.0032602203877653835,0.00772285272425777,0.08915378013835903,0.9831191708095793,0.005983050198853916,0.9986958309828602
FBXO42,species,0.08963761368818296,0.03569329497812511,0.01126356671905034,0.183975919549423,0.0974703880059383,0.06095977341567399,0.018892325260842408,0.4127236085184767
TRIT1,species,0.19257942190200109,0.04508411876554258,1.9713887052169442e-05,0.10758446535573644,0.12080785636644537,0.37146655472751855,4.9620246215447684e-05,0.791828897458333
TPR,species,0.1622934712009028,0.019649339918035223,1.440353528176575e-16,0.005949824464677418,0.08169693183111103,0.976797995274445,8.717753632315054e-16,0.9974560627112298
VPS13D,species,0.09237149107168652,0.0291162287896276,0.0014016202885121028,0.015008035318390685,0.09484766349385396,0.9377986867711141,0.002720628980029188,0.9906288553789747
H6PD,species,-0.017796754312392943,0.07679639220065056,0.8115215837021927,0.1292447636626732,0.16428868999067595,0.4769721777276077,0.8493679795756047,0.8475720025153132
PER3,species,-1.3577149388065517,0.041315307772428936,2.8080667716918375e-236,0.20784553771102607,0.12321999812935319,0.08665735154864271,5.792007199084374e-234,0.49122193403222014
SIKE1,species,0.005709674029657294,0.0675038678785415,0.9563973439795028,-0.044767639106670594,0.14981065134238794,0.706756644178859,0.9661351181996833,0.9295040565097968
THRAP3,species,-0.09148106060731685,0.021061186199313773,1.3791303449538521e-05,-0.04439419253150254,0.07675345824826371,0.5478078681147927,3.541816397034172e-05,0.8770485752810412
ARID4B,species,0.12044878948537226,0.019389801153331214,4.693267911699825e-10,-0.21725915691325717,0.08834479462680142,0.01514104386774346,1.842054776760302e-09,0.21027743194411744
SDCCAG8,species,0.10915718589597428,0.029518585308525226,0.00021725841074572756,0.09980752430836892,0.07981744588869227,0.20830047107305594,0.00047288848192863445,0.6768901709247978
HHAT,species,0.21256809511356978,0.0339973947527698,4.156163014420706e-10,-0.04688675000959336,0.07965255610231425,0.5702266368619908,1.640282261179733e-09,0.8842714109214604
KIF1B,species,0.026064113691187597,0.017508571632684218,0.14423969521676794,-0.0673602983583214,0.07107367647187661,0.321521806235348,0.1897852494727257,0.7667289567558033
SZRD1,species,-0.10966460179056921,0.07872553735799505,0.14902453129085244,-0.11259604409029325,0.14449667113959494,0.4355669157515247,0.19542484126781018,0.8304778531560048
SOAT1,species,0.1716422095102274,0.05688233043018167,0.0024129523940341984,0.191050071290604,0.11388376478972721,0.09720410602227766,0.004528908252978939,0.5132956580166973
