gene,tx,de_coef,de_se,de_pval,dv_coef,dv_se,dv_pval,de_pval_adj,dv_pval_adj
SCYL3,species,-0.32866831986026057,0.038058026673440076,5.0061203767852436e-18,-0.08303705839182679,0.0729289622363757,0.28181896902736153,1.456090210961361e-17,0.6372850435898656
C1orf112,species,-0.04692618082491081,0.027195078870997036,0.07828189613489184,-0.21288431311494904,0.05719981309743704,0.0001780202831737714,0.09410585128631799,0.0034729416037523344
NIPAL3,species,0.047435292720870395,0.043849545424324676,0.2583687188500817,0.049963553174763795,0.08529395238609362,0.5442893690131094,0.2898950859996207,0.8197706933297062
AK2,species,-0.1882171440685777,0.026832909248742157,2.466507921984652e-12,0.013550936980664466,0.0763058829172042,0.8391893641487875,5.7989489481588925e-12,0.9485992752902146
KDM1A,species,0.05409421686975104,0.014646073811836897,0.00022188427927535544,0.02542266687352553,0.05210992733438548,0.6697482048889754,0.0003361183436729951,0.8831043688284976
ST7L,species,0.034153777997015695,0.023187371481768523,0.13245297784443577,-0.11981306552282012,0.06187982526575185,0.05148071731751627,0.1546629009079094,0.2565195109922627
DNAJC11,species,0.0786890104604421,0.02045250999311841,0.00011488978318122527,-0.05663641312801075,0.06211720035388585,0.3683472177608644,0.0001772495045861054,0.7065426407216225
E2F2,species,0.004311000208964715,0.04204886359895091,0.9374756708405605,-0.05627627956649259,0.0829907691108346,0.48566863865710946,0.9446851735642767,0.7855669230030817
CSDE1,species,-0.006664619301963551,0.010292064236300599,0.5272598405787661,0.03645860813059204,0.0463875269030863,0.36735745610372345,0.5596485576657565,0.7058075073038792
PAX7,species,0.19459459808198562,0.037131173352565605,1.5274326037766848e-07,-0.17138799286238102,0.05734023398673853,0.003060225176617518,2.850385741963517e-07,0.035329648074253935
SCMH1,species,0.17376771460349522,0.01277870057335442,7.066825705107269e-42,0.011646092393876142,0.038483748463062524,0.7457082182475168,3.7924493988773616e-41,0.9174895167233141
ELOA,species,-0.11284361172910132,0.02545400612821311,8.549922045005552e-06,0.003936630309806142,0.06733254475940591,0.9499953968451145,1.4314200834291663e-05,0.985858475448296
CLCN6,species,0.21468287339986045,0.024868673322897147,6.437684803186512e-18,-0.08502467972231043,0.07065575371971067,0.23089232661411102,1.8662639352010458e-17,0.5821922616549522
ATP1A2,species,-0.36989126516792376,0.028909290489040795,3.769364050536444e-37,-0.027564241378910243,0.062092192889780774,0.6795458402839042,1.8544893720474044e-36,0.8883587290176347
PLEKHO1,species,-0.10951470997183223,0.02558655473406865,1.7504922555232278e-05,0.0026942626531259862,0.06765862807445419,0.9737292257268868,2.8665632395175208e-05,0.9909730965569384
KPNA6,species,-0.0056445102220261415,0.02213844194695866,0.8038547298134552,0.06825887351430322,0.06297030472706083,0.30088738127247067,0.8216206299783391,0.6500006648924126
SARS1,species,-0.19792593635458253,0.037439650266909236,1.137523298144171e-07,-0.03714366737741961,0.08472305620040801,0.731112646647265,2.1431124299088121e-07,0.909782783782969
LRRC7,species,1.3576801332051456,0.06231743968544538,2.2816400610199153e-105,0.1110649259060392,0.13082594309402826,0.3992112065819198,3.050723496554179e-104,0.7268218975305327
ADSS2,species,0.26936662239965237,0.03044412455666416,1.3698739963444235e-18,-0.035680734591911956,0.07100176114891826,0.570985455559563,4.064131833682965e-18,0.8367702666766206
ZZZ3,species,0.07269277634019358,0.014994368111300898,1.3465003037632253e-06,-0.08375128856963883,0.049457244957343195,0.08299358608633707,2.3767279084367125e-06,0.34037327793989675
FBXO42,species,0.0973318563994886,0.02007431932314397,1.2929374606508329e-06,0.17881921463749342,0.05797474969379906,0.002115549526182213,2.28428636306446e-06,0.025907243574524234
TRIT1,species,0.2016449344991592,0.025094889274652917,6.772871558968945e-16,-0.007732217413472231,0.06960260061300444,0.9653013657993097,1.830468071385832e-15,0.9895943849151353
TPR,species,0.1724879978966471,0.011119030334186179,3.3479839934184045e-54,-0.01540529911200241,0.047584065222315536,0.6472325563826671,2.243976995418201e-53,0.8744401341669209
VPS13D,species,0.10074770919305774,0.016406875364583927,7.887610432198429e-10,-0.05217087888733437,0.05264084892587827,0.3429860517693877,1.6448910667889669e-09,0.687370976041531
H6PD,species,-0.01105563675490105,0.040713702477485306,0.7829359733371373,0.012091785242958513,0.08591131433799361,0.9484497179682828,0.8022211159098883,0.9856634913841277
PER3,species,-1.3344562533690045,0.022031975208564876,0.0,0.16897674992252767,0.04705088603932743,0.00024103043786000866,0.0,0.004427526407606047
SIKE1,species,0.07767530776969184,0.0379233918260277,0.03945572518994056,0.025800490448746206,0.07805620396793388,0.6842434726691695,0.04911350719495135,0.8910286767049459
THRAP3,species,-0.08145577208771913,0.011662041150436715,3.5622869020845408e-12,-0.024249135963373414,0.042755875904877665,0.5366544573058817,8.313060143718806e-12,0.8165758863872218
ARID4B,species,0.131893097309376,0.010825810884956193,3.733006482674676e-34,-0.06478599348045729,0.04988344930017049,0.1873378996361978,1.7264057039287236e-33,0.5237951591396002
SDCCAG8,species,0.15182695331371268,0.016728797793707954,1.239652400032333e-19,-0.015698401372831825,0.04692034139877726,0.7266990659893554,3.8220184976683143e-19,0.9076680154665364
HHAT,species,0.21757398296566446,0.018529710604983665,5.78413487927525e-32,0.0163380174303033,0.04609500944643861,0.6617564420943254,2.5277859044392447e-31,0.8802236537724432
KIF1B,species,0.018478119824303967,0.009822195144209138,0.06902589681441076,-0.11847080386138883,0.04040310679733822,0.003552133347978735,0.08347435562406787,0.03900589829900323
SZRD1,species,-0.22411365172370296,0.04156869489862034,8.135354579848953e-08,-0.09497283000909111,0.0825923223892079,0.2968122089953131,1.5423235521285863e-07,0.6473058494094733
SOAT1,species,0.18853685007458362,0.03205822440709986,4.481906899632108e-09,0.030268167751035125,0.06900195854700698,0.7014567239285638,9.014262482708529e-09,0.8989574016257674
CROCC,species,-0.20267047810522257,0.014060458805344487,2.6799612038094916e-47,-0.005732043890786327,0.05485566670322159,0.9062182789822021,1.588978505607106e-46,0.9697965237898247
ATP2B4,species,-0.39900354746423566,0.016472458301019625,2.644859934152928e-129,-0.03749546878043761,0.04709487179925466,0.5123390212635857,4.471804043507596e-128,0.8052797651288106
NDC1,species,-0.29226674035629147,0.01943881792217513,2.757188469789027e-51,-0.0755453241585416,0.04970837890665113,0.11705618302609097,1.7566463330211774e-50,0.41548339094859016
TARBP1,species,0.9421229709332373,0.021429035728484366,0.0,-0.13598932948724407,0.052509475404887304,0.008060383181777337,0.0,0.07298354475668559
PTPRU,species,0.25907570570620764,0.035675860340362686,5.651561787980224e-13,-0.0038367215324281007,0.08266990316672215,0.8958054940314562,1.3612922419454817e-12,0.9662998025229859
SNRNP40,species,-0.0009723006048684428,0.021850332333736185,0.9718876700403167,-0.008515383263783345,0.061743008458709926,0.8251699518335565,0.975361355866348,0.9438782241537542
COL11A1,species,0.08621367444245442,0.011190097361287746,8.640891109513362e-15,0.09331208214890571,0.03063073549622379,0.002081895630289171,2.2442909118927667e-14,0.025774715131925342
DDX20,species,0.1469928418210342,0.036575540284239955,4.698686068400382e-05,0.0347800727408884,0.08149942430563185,0.5726668237361314,7.477949366348948e-05,0.8370259838895912
GNAI3,species,0.13369585568287493,0.021550212394693763,5.619742127242437e-10,-0.10341870893703328,0.06254020248782352,0.09821322067825755,1.1804010848084435e-09,0.3735618485594876
WDR3,species,-0.092124685712291,0.026353580398855887,0.0006124619757964492,0.07730228226320011,0.06552296733636795,0.22117721620934278,0.0008986890731078169,0.5695231006498156
PKN2,species,-0.0024913555866897907,0.012001262771432236,0.8120520536535325,-0.01124595636326005,0.04867970670539476,0.7759260547096926,0.8291367851719574,0.9292202044368016
SPEN,species,-0.008044395652019767,0.012908589733898733,0.543780007377169,0.05512493426448542,0.05467867132213618,0.24100057266933123,0.5757842987204449,0.5930314837072989
PACC1,species,-0.08394237176333968,0.030399174944575218,0.006005223084756437,-0.14284473860371324,0.0670815995313735,0.03275148830210006,0.00809766406512024,0.19345770175139798
