gene,tx,de_coef,de_se,de_pval,dv_coef,dv_se,dv_pval,de_pval_adj,dv_pval_adj
SCYL3,species,-0.33102169623177424,0.047453168326020354,2.6663826724818963e-12,-0.18189369964535262,0.11077720658355338,0.11078544534330745,7.961593331917775e-12,0.464032458335605
C1orf112,species,-0.08100977290360793,0.034464301212352444,0.01943719408147527,-0.04842741681618677,0.06835311447594518,0.481074270381162,0.02681416643951671,0.8309777994919805
NIPAL3,species,0.024499341796701952,0.054178370786957544,0.6445093416264027,-0.025677820158605473,0.10943790245939997,0.783758563932517,0.6830940954800462,0.944056811972393
AK2,species,-0.16216667935006898,0.033709992325031767,1.4789791668803823e-06,-0.009290844225958201,0.08653686720056324,0.932485174299498,3.035351278129178e-06,0.9871679037412961
KDM1A,species,0.0529815502575346,0.018740705641083273,0.004801537659408166,-0.05814550647683615,0.06676926173932504,0.35114213320310356,0.007122401928970812,0.7464783893725888
ST7L,species,0.040920487062252445,0.028648434657761256,0.16226699076115358,0.04854425082521434,0.07997929459143063,0.5958846450954722,0.19500877516937162,0.8836537822121928
DNAJC11,species,0.06229621881139241,0.0256078644717431,0.015323304605740516,-0.07471032344310241,0.07726653727985423,0.3112763694543649,0.021394802657071665,0.7143510362785366
E2F2,species,0.020583607826160047,0.05056196370530215,0.6635114758600069,-0.005313452319147854,0.10141715229053863,0.990591929245284,0.7008596844392532,0.9975867368083204
CSDE1,species,0.00810138421613883,0.013151743330354524,0.5746973650571319,0.05982610627601554,0.05958318440073618,0.3103225768557254,0.6176087315396824,0.7134145055264683
PAX7,species,0.25015860529106515,0.04659540215025922,7.73754883918657e-08,-0.05121024269490061,0.069379739098611,0.46783016807336675,1.74205892923592e-07,0.82427220089117
SCMH1,species,0.15345410306739224,0.016008901264156588,6.843348176279883e-22,-0.0631510676053091,0.05062227720159745,0.21433720028317577,3.1028452655918727e-21,0.6199898942850773
ELOA,species,-0.12999370220237325,0.03091947904451673,2.767537789772156e-05,0.004903608993176773,0.08494815741986743,0.9340857988646944,5.166246173958304e-05,0.9871679037412961
