gene,tx,de_coef,de_se,de_pval,dv_coef,dv_se,dv_pval,de_pval_adj,dv_pval_adj
SCYL3,species,-0.30619062876977654,0.10591426957176722,0.004009699430821205,0.06453366167364133,0.2001320081388364,0.7708655194177255,0.010490726833568035,0.9692638391472105
C1orf112,species,-0.10925103070683637,0.08100387523175726,0.17577999011196493,0.1561443743299888,0.16982502792352888,0.3773255116450228,0.2621104031148647,0.8797063507874661
NIPAL3,species,0.14964578327496975,0.12388413434384478,0.22839569201445942,0.06753823483425515,0.2533542279823408,0.7191470996581173,0.32482481038999095,0.9647958626621844
AK2,species,-0.15970382662459745,0.07686808461299036,0.036768914613475465,0.18958679772768533,0.2132840182388716,0.3660950992417647,0.07102053082162896,0.8746468238139947
KDM1A,species,0.02447507948831933,0.041352430487889495,0.5788384752963237,0.004620029074863196,0.14099380708718587,0.9948818412372824,0.6765897852497649,0.998849558371763
ST7L,species,0.04648088792841066,0.06540811518178123,0.4861478175813616,0.04197485465577644,0.193347920323516,0.7731409173691655,0.593168648618008,0.9692638391472105
DNAJC11,species,0.05594777327850042,0.05770886969513539,0.32321030191641487,-0.11326470002909249,0.18750435489733785,0.5704170556827252,0.4313218702600856,0.9363362700329666
E2F2,species,-0.035433311488806865,0.12126876442477286,0.7993332822385191,-0.12974743038387984,0.2047149651690006,0.5642884259987047,0.8574865615228588,0.9346230067040956
CSDE1,species,-0.035790676005002506,0.02874996621191685,0.20994838564409196,-0.05488392470831164,0.13379900576056464,0.6951649015911664,0.30288843156887185,0.9593078017670014
PAX7,species,0.24532277007075262,0.10482415012335501,0.019466153007407075,-0.2500830003122223,0.16889833807080817,0.1335556269899213,0.04131667185032219,0.718725631407922
SCMH1,species,0.11437910443095445,0.036077894320490245,0.00138753214395846,0.020238366005543316,0.11124013868928054,0.8460160190271523,0.00405973931300463,0.9812144460495759
ELOA,species,-0.2936949365053276,0.07059195200884584,3.3854753637794686e-05,-0.03650771644521021,0.18090743105586643,0.8715939422066556,0.00014065651232289498,0.9853293363255746
CLCN6,species,0.21598438071064685,0.06897482425363326,0.0018973468893893526,-0.08948587869577744,0.17980303012977095,0.6641147583994726,0.0054056747869405,0.9504655080936938
ATP1A2,species,-0.5013499687554154,0.08308719998965912,2.018245702261866e-09,-0.2878731253227416,0.1593579253897291,0.07052546439016608,1.5570177851112026e-08,0.593918646777099
PLEKHO1,species,-0.09719358352130186,0.07120654498466777,0.17948626106568139,-0.11460080633801835,0.1878629516337577,0.5615724115933061,0.26661948873375785,0.9337680238279323
KPNA6,species,0.06625025248588277,0.0638503616645022,0.3164962844123973,-0.26974184752996555,0.1746764842523731,0.11242670615723613,0.42389432712980857,0.6810966733479072
SARS1,species,-0.08837628377168731,0.10733603941067756,0.4137055435010333,0.20028509039323575,0.2426839130844814,0.3667287899532553,0.5242595788001582,0.8746468238139947
ADSS2,species,0.15586364940165812,0.08489668264734654,0.06791034566289848,0.22066998824468848,0.16901187265759168,0.19645932875800187,0.11867606246769938,0.7745519429952054
ZZZ3,species,0.03637644184391027,0.04160514501981376,0.3674000079349393,0.09064624416510231,0.14934025368367956,0.5681841870079389,0.47774227321323637,0.9363362700329666
FBXO42,species,0.12723192066830682,0.05771277442558129,0.027663233333927895,0.3078101105550723,0.17959494867711479,0.09926706411338715,0.056021810962593024,0.6579916081816121
TRIT1,species,0.21915842771512595,0.07732952593175196,0.004226537343812429,0.3358170716233958,0.19786059058923663,0.0981323956090146,0.010980847520576507,0.6552111363796972
TPR,species,0.15469478534990302,0.030895714043519155,5.603014185230365e-07,0.09619328952677286,0.13706642751026554,0.46287417151617505,3.105500415430872e-06,0.9060275220708708
VPS13D,species,0.11656798635628399,0.046132658539227774,0.01205527170084945,0.021174143518436408,0.15595674842826374,0.8884611723667537,0.02737923520550377,0.9871308193049022
H6PD,species,-0.1827552460126666,0.11847749349190173,0.12338540137550408,-0.07952646704399469,0.32604127579169806,0.7594471360926419,0.19594735048761724,0.9692145007637144
PER3,species,-1.3203153659929925,0.06259271096823586,4.594823213294857e-98,-0.14929153462991288,0.13534749024969503,0.27242435637806056,9.207318823563925e-96,0.8200145259078616
SIKE1,species,0.1805743162391777,0.10689671377387212,0.09662210802666331,-0.08127057744169597,0.19459572017501076,0.5840759260280552,0.15918345903027933,0.9369690624970382
THRAP3,species,-0.0611891892683338,0.032206624078918486,0.053793473643990494,-0.09146646402569182,0.11516015194826894,0.3930198844022636,0.09792592511711756,0.8877749389769157
ARID4B,species,0.16522551550437636,0.030776345045378052,9.57852176822312e-08,-0.1286756127931978,0.15725556251053646,0.41080518841850083,5.9456828926659e-07,0.8950765131709707
SDCCAG8,species,0.23015477372721585,0.046823531754938086,9.170559990475747e-07,-0.09273068957779006,0.12461076022878638,0.4896545091919916,4.970036499692646e-06,0.913463554732351
HHAT,species,0.19401022122956388,0.053179085013791955,0.00027392144414311,0.05377104319924372,0.11978424540699817,0.6701995316216456,0.0009438695264455046,0.9519759458840507
KIF1B,species,0.028115855507128737,0.026809567732460085,0.28490971035132284,-0.18121760035693243,0.11359664945384373,0.09207999857945282,0.38994209919362316,0.642884776044018
SZRD1,species,-0.22843223595191775,0.11447167136506928,0.0467370628285166,0.3314327834346837,0.2141955724794675,0.12519725684402053,0.08733862888686207,0.7049110678933864
SOAT1,species,0.17976004829647751,0.09099018818752624,0.050269418301601754,0.10028029328869441,0.16970952313017207,0.5832984966642287,0.09269832563167006,0.9369690624970382
CROCC,species,-0.2172292164420608,0.04067109066297912,9.147120458656151e-08,-0.1582868771630501,0.16461466059234145,0.37047273498591604,5.695995727840465e-07,0.8773896639136983
ATP2B4,species,-0.4137041754824165,0.0462885826396776,3.633371793844895e-19,0.07613539012712914,0.13881998509643906,0.5349023137943587,6.744608211139633e-18,0.9291534968443906
NDC1,species,-0.2532928539550925,0.053452561826778495,1.9762111399733744e-06,-0.20515003844938468,0.13332293330882103,0.1202151584237425,1.021434527704492e-05,0.6989012838915643
TARBP1,species,0.8820727364119313,0.05913793165484623,3.7815435713227744e-50,-0.4101371279322891,0.19496409170925305,0.027020964309942108,2.787996510366744e-48,0.4214946827987976
PTPRU,species,0.08581227153419554,0.10430681779467729,0.3892811223139285,-0.13437273090472454,0.21275028082224814,0.5687680111138245,0.4999559524869928,0.9363362700329666
SNRNP40,species,-0.11270699451407874,0.06215522179842536,0.06160195276283319,-0.2676898950029723,0.16676531436579733,0.11142615024149137,0.10953794330865561,0.6795176937801689
COL11A1,species,0.07171106701350587,0.031912931001745616,0.025546606886673942,0.07911567902543025,0.09113995966562745,0.40602658204481934,0.05229092006793003,0.8928243496567989
DDX20,species,0.12965883670100398,0.11395989867817423,0.2507319822620506,-0.45666247923779685,0.20485788232743146,0.026975732829123817,0.35003044683421325,0.4214946827987976
GNAI3,species,0.24855700046508114,0.061170066058278044,5.024664448636863e-05,-0.023415586003963734,0.16795265505491946,0.9267593152544924,0.0002017870126726469,0.9940771426534638
WDR3,species,-0.058580582631242974,0.0801952651796269,0.4648950305539584,0.1299845005378153,0.220758286385075,0.5894884030648171,0.5726012078454192,0.9370103756509328
PKN2,species,-0.007518866226025556,0.034028961800218735,0.7914537714817798,0.40490599679347933,0.15308614383974953,0.008565505582107317,0.8518401355364424,0.23954743225694167
SPEN,species,0.010967933498747898,0.03573393491751809,0.7650966156991277,-0.04466280426065133,0.15609212498575037,0.7375214792322791,0.8295269217104165,0.9670044610136528
PACC1,species,-0.15321662006543316,0.08496271101985983,0.06547165567853108,0.0036290473604315902,0.15751494253521614,0.9497584444133644,0.11534167490581763,0.9940771426534638
