gene,tx,de_coef,de_se,de_pval,dv_coef,dv_se,dv_pval,de_pval_adj,dv_pval_adj
SCYL3,species,-0.33949938328114093,0.03736150146917651,1.2178183168892952e-19,0.11101769108088155,0.08320890258531646,0.1627636948847372,3.7251471790695554e-19,0.4924967026863278
C1orf112,species,-0.07705823988060415,0.027333738009838234,0.004709619549502889,-0.07817422869106701,0.06196225216600809,0.1920289673488894,0.006380879810982502,0.532837108534136
NIPAL3,species,0.006717919119850214,0.043310650407442114,0.855865992441996,-0.04941309799733128,0.09409021693612128,0.6783514219758688,0.8711889694732616,0.884845429230701
AK2,species,-0.16904284862441213,0.027094638533277822,3.9920436092382013e-10,0.1176408931857803,0.06873036892449572,0.08484775946228768,8.469868620357742e-10,0.3427989293208595
KDM1A,species,0.055401104112087436,0.014661063899424499,0.00015504590935817717,-0.08514224553650576,0.05181550228440317,0.09611418276696838,0.00023741026635914483,0.3691198619626206
ST7L,species,0.05344777145628462,0.022948435768885247,0.019201712409977076,-0.0462571162784792,0.06666268698291034,0.5786160117088748,0.02473024221416286,0.8479252853712216
DNAJC11,species,0.07002024014411663,0.020903243444096345,0.0007898307899126182,-0.04203867312231714,0.06054582062781549,0.4756806116310379,0.0011465332798620542,0.7860877632284606
E2F2,species,0.02787954300096156,0.041274143377713464,0.5063543601715104,0.12423922250099005,0.07511116922770411,0.09066956806633722,0.5409662731353037,0.35694602661740177
CSDE1,species,0.017588892288655386,0.010184325276859012,0.08458267572818638,0.03731561142209726,0.04589625173912659,0.4399908148636861,0.10108692669662611,0.7634161728041754
PAX7,species,0.2455516422148699,0.038024124919727065,9.655405716946444e-11,-0.03656082557355506,0.057897278395457705,0.5255749065535829,2.1002581994777323e-10,0.8159609778000853
SCMH1,species,0.1699664957845813,0.01282349808598589,8.767590575793595e-40,0.0016247823667644426,0.03980154596076972,0.9723217100653305,4.573837477239132e-39,0.9921064152283546
ELOA,species,-0.15902612413458467,0.024981730738165953,3.042518005987587e-10,-0.13764887345471158,0.06688745016937368,0.04702965003305491,6.492139318732284e-10,0.2448537718376568
CLCN6,species,0.24608656247079014,0.024165491011495607,2.2772061079923447e-24,-0.011704544698545325,0.0649439096005665,0.8908530570815197,8.132434739785133e-24,0.967289383595572
ATP1A2,species,-0.34638933891851376,0.02913262595693566,2.1748136336994572e-32,-0.08646010052414134,0.06525690442017382,0.22592682675868248,9.516780686004428e-32,0.5732929763093864
PLEKHO1,species,-0.13195805403388766,0.02628757707778337,6.856558810558704e-07,-0.003753174229731343,0.06658433028393047,0.942341287900893,1.226551765336151e-06,0.9829748156649426
KPNA6,species,0.036211279987355675,0.022484825416407617,0.1018268726526856,-0.012899895956356607,0.06675342378858107,0.8670895181203745,0.12053917363201135,0.9614513155366297
SARS1,species,-0.13452001592374785,0.03768647006479137,0.0003471836805978729,0.04888156145574445,0.09066866107611828,0.5877576921852413,0.0005182654410142524,0.8520966099196976
