gene,tx,de_coef,de_se,de_pval,dv_coef,dv_se,dv_pval,de_pval_adj,dv_pval_adj
SCYL3,species,-0.3836263559395261,0.030393510031814574,2.1176216824219853e-36,-0.12138165404363707,0.07040075608432435,0.07194193473629584,7.604274935461397e-36,0.27045348383879253
C1orf112,species,-0.07027212250862636,0.021903647794245144,0.001343955708490159,-0.08249154437596766,0.04904514079061896,0.095808329436327,0.0017900423803368672,0.31898751565607175
NIPAL3,species,0.040560775333705196,0.036229949703377916,0.26565154674889885,-0.029467482821991058,0.07621139727159798,0.7304631434611998,0.290942877447184,0.8886877173337562
AK2,species,-0.16483299338018975,0.02194290936413298,4.8568371917619064e-14,0.09158187151271283,0.06041763926487427,0.14063774222579625,1.017062095300461e-13,0.3966226635563823
KDM1A,species,0.06275997200284411,0.011950446349866105,9.941036533348681e-08,-0.06397540336087913,0.043570926602725504,0.17011091731329195,1.6440059785838894e-07,0.441546573283956
ST7L,species,0.05354552403665277,0.01886007241302731,0.004243367332598426,-0.024006999808898928,0.05282070429300146,0.606996516176348,0.005464700398660193,0.8263697763506954
DNAJC11,species,0.06348579868893438,0.016484604524019775,0.00016913139950524222,0.019512954083781238,0.05066997939522449,0.8258243421095111,0.0002377644311885289,0.9282549150149397
E2F2,species,0.03786107948051377,0.033336466265221035,0.2498603716875618,-0.02058221917598869,0.06238093115258753,0.8178367521439238,0.27460525113290996,0.9254995479756315
CSDE1,species,-0.005498086655010999,0.008380900857378363,0.4892817865135447,-0.009434711481176779,0.03803747074455444,0.8473303083036923,0.5167747004485711,0.9378045122330061
PAX7,species,0.23045468632899788,0.030482658418290107,3.2046157699151514e-14,-0.09109569485922392,0.05066999994850489,0.06686766017164292,6.755746204513911e-14,0.25728658470548404
SCMH1,species,0.1604841553264214,0.01042695286896811,1.2670588117662426e-53,0.023025522946691773,0.03206629027591706,0.46599527246405004,6.171903957871895e-53,0.7335854249148549
ELOA,species,-0.140723412106973,0.02049353503025366,7.0570161834632305e-12,-0.1437337050411779,0.05432620176642052,0.012097494416132747,1.3785921470281105e-11,0.0785537302707066
CLCN6,species,0.19378958838566276,0.01983008444659059,1.6714653197459842e-22,0.06272938873587432,0.050553310834922344,0.20680715990084653,4.483681467136974e-22,0.49298660659616234
ATP1A2,species,-0.3487481058551878,0.02355767621984677,1.1103433401723772e-49,-0.052313819874558805,0.056887585997105465,0.3543384022992548,5.083897216628419e-49,0.648808395913597
PLEKHO1,species,-0.08623710768709916,0.02120440786890899,3.801232963116312e-05,0.0009175896158192189,0.05400581409113588,0.9775414909738895,5.544140967366783e-05,0.9907821845435824
KPNA6,species,-0.005241437872274069,0.01862779299001011,0.7288661415356857,0.0725700481050952,0.053649578496604525,0.17727054393513136,0.7490416926421439,0.4519190991882956
SARS1,species,-0.18681959697960396,0.030581131095783212,1.0603270892817424e-09,-0.014962613350384258,0.06792774553817169,0.7989713803154248,1.9094636581450035e-09,0.916329626694656
LRRC7,species,1.428146297197325,0.05097348029152521,8.280071784977456e-172,0.25036523585572446,0.1089404364617553,0.03258599183601281,1.2656911286880909e-170,0.15941976205202532
ADSS2,species,0.24684939715748144,0.02491149718432947,5.904404136608043e-23,-0.004568963674833473,0.05520862453442629,0.8706730860919992,1.6013428823379146e-22,0.9478326857741721
ZZZ3,species,0.07753052557227241,0.01216680069905611,1.818006830886601e-10,-0.01673199347362699,0.041131595244590494,0.7451161890703006,3.3712720486844526e-10,0.8936748300731421
FBXO42,species,0.07744137749887268,0.01617185706252465,1.99057038906807e-06,0.16291955826531143,0.04986093212572095,0.0012181086245312677,3.0921137894242436e-06,0.012898489842240122
TRIT1,species,0.20978171042612506,0.021198485506681363,3.8021216164811396e-23,-0.007498244393837085,0.05844986171720593,0.861585274199147,1.0390702448936457e-22,0.9447976970527142
TPR,species,0.1672036059255862,0.009159703928337683,4.385772782604807e-74,-0.012552494019745274,0.03719648706176692,0.6662279099056718,2.7589284830204937e-73,0.8577015710517555
VPS13D,species,0.10389683466004088,0.013454289125529985,1.6425858236032005e-14,-0.02942523287998471,0.04322398190620075,0.4878169775742078,3.5022515104614234e-14,0.7490133727515276
H6PD,species,-0.05856658039822979,0.03422594205355556,0.08931289743083423,-0.10620164377057655,0.07439067756321043,0.1523411650897854,0.10293845314860856,0.41402439782443584
PER3,species,-1.3596425134793142,0.018290118829917056,0.0,0.20252125242884444,0.04378166671207938,2.8758226060114863e-06,0.0,6.123397890361044e-05
SIKE1,species,0.014099328099739865,0.03053771984483032,0.6572004100042828,-0.027522472286603816,0.06540075070656258,0.717681427170715,0.680498632235589,0.884660020909995
THRAP3,species,-0.06952473201288402,0.00949036892554746,1.8657670955234357e-13,0.006641786295216787,0.03459567818802513,0.8282337087202225,3.836384600522588e-13,0.9297660022024272
ARID4B,species,0.13510136936265787,0.009193640273047693,1.750336316072147e-48,-0.04072734588053674,0.04015591471723175,0.26877512719929453,7.854021950530475e-48,0.5687493063304221
SDCCAG8,species,0.16484898247412713,0.01337688277878506,2.3839101888459536e-34,0.05404809988405986,0.03650364076820506,0.16580486853932883,8.218684665977472e-34,0.43409825128740637
HHAT,species,0.23654763176371024,0.015674382307693583,2.0846777438876347e-51,0.016266309972163603,0.03743931263490783,0.6495978299487919,9.813848432429686e-51,0.8488092715628901
KIF1B,species,0.014747003277647698,0.007936488790705333,0.06158221489873239,-0.06350953392983912,0.0319270348646419,0.04758887442091182,0.07206605041098309,0.20561828380770622
SZRD1,species,-0.1431842987771647,0.03496224632356791,4.572527120225867e-05,-0.17828566367734242,0.06843518135545347,0.011229681381835124,6.632147975561129e-05,0.07462159016804161
SOAT1,species,0.138523355593271,0.02560071137140957,7.500469365692285e-08,0.1194620509137695,0.05510736908355426,0.02920460246110227,1.246693205124694e-07,0.14780142825242268
CROCC,species,-0.201542745263009,0.01163959986668244,1.938278022258425e-67,0.011082411127101515,0.04340808822075541,0.7990039802068332,1.114864598893444e-66,0.916329626694656
ATP2B4,species,-0.3835458540725305,0.01371230995461619,2.0117167177099005e-172,-0.00377688131134503,0.037066950595972446,0.9513197587416359,3.093162084353559e-171,0.9806959480552403
NDC1,species,-0.30047971090529924,0.016136533362213934,1.7241369461324322e-77,-0.1144230280902083,0.04000757421233572,0.0038842467252382033,1.12887866548021e-76,0.03250109320574714
TARBP1,species,0.9427393457210902,0.017242670867630126,0.0,-0.12217985854872125,0.04914962976657849,0.010831713465040797,0.0,0.07292611199213843
PTPRU,species,0.23684607488179843,0.029624685199870146,2.625177219178506e-15,-0.026835611724591084,0.06817298089413017,0.6731184124746887,5.7406115811537774e-15,0.8612101232394772
SNRNP40,species,-0.01349465390144269,0.01784055007708094,0.43425960678293696,0.00203886934623308,0.05041464982331064,0.9538997137186157,0.46220234766913243,0.9813908070486203
COL11A1,species,0.08215853928642439,0.009026249583323254,9.723466260327533e-20,0.05861258876906303,0.024353447028511683,0.015024526937419135,2.4069714684118914e-19,0.09260154525101325
DDX20,species,0.2012378925839652,0.030734799601155983,6.367337226315503e-11,-0.05396044424095523,0.06004790902296484,0.3811526162228758,1.2005799996918864e-10,0.6659751319167219
GNAI3,species,0.11887891056234409,0.017574895214092404,9.66540583952257e-12,-0.05874363638154271,0.05334386441513462,0.29094199387814057,1.8774065186929255e-11,0.5902223717791248
WDR3,species,-0.05503539253180719,0.02182768187899849,0.012219354923602401,-0.043069699370907585,0.0559778945751201,0.45505034748140466,0.01519827000708312,0.7253663177442475
PKN2,species,-0.009896779529177382,0.00982290994950539,0.31460670780694966,0.08485526527181768,0.042867745684316914,0.06338653634671418,0.34127639144542365,0.24888956325643843
SPEN,species,-0.00015097353012307813,0.010692442741519974,0.9758733279441669,0.03772137927359185,0.044256436167182736,0.3384142729777971,0.9781141392597678,0.6356941868773509
PACC1,species,-0.1348880815641914,0.02485887393740388,6.081894221447597e-08,-0.10542728770578276,0.054655294894217395,0.05913962387603278,1.0151995516871419e-07,0.23939207871921153
YBX1,species,-0.9439720842962194,0.01847092331108433,0.0,0.15100039721524383,0.055153666308868365,0.008245507209017398,0.0,0.058895409219317914
