gene,tx,de_coef,de_se,de_pval,dv_coef,dv_se,dv_pval,de_pval_adj,dv_pval_adj
SCYL3,species,-0.3365544377772406,0.023590134568960218,3.7063110024411084e-46,-0.06808732627944672,0.05239463233953167,0.19827668490408495,1.1443690317163941e-45,0.43569859898666097
C1orf112,species,-0.07200401313950491,0.0166082720946063,1.2521024565853306e-05,-0.11459908963343236,0.038297825352585864,0.0027775624973737575,1.697553675612065e-05,0.01862294036208446
NIPAL3,species,0.06462577274116278,0.027838048149042283,0.0200554124150734,0.030989720621019626,0.058675337464368794,0.5702222045918643,0.02331293354403059,0.7886722336784017
AK2,species,-0.16021404380389798,0.016945534211639968,2.7787012725431797e-21,0.02871872674192928,0.04576367120235815,0.5074035323438277,5.776464179800081e-21,0.7437201480436905
KDM1A,species,0.05023397089725618,0.009277916262804612,7.123495127022618e-08,-0.03609850624228175,0.03365407161680425,0.2630392112348589,1.0478551985800025e-07,0.5185554746320926
ST7L,species,0.07129875076252339,0.01453339128385611,1.2050304561467314e-06,-0.0034272403124789995,0.04059668289381568,0.8689257241958086,1.6957609821635054e-06,0.947677771093777
DNAJC11,species,0.0716068481518939,0.01315664078700514,6.43741026749826e-08,-0.07167795124040949,0.04037947254428498,0.07470748681034463,9.492431953837743e-08,0.23323457741584747
E2F2,species,0.031721471336686013,0.026565293301432688,0.2268964863829645,-0.0048175925460772345,0.050597545597364034,0.9684157652307933,0.24410632393172715,0.9906900268567351
CSDE1,species,-0.002563434866190885,0.00658233063374544,0.641107810518952,0.00343174479172335,0.029001525806874297,0.9176887487251997,0.659833028822256,0.9698253248320454
PAX7,species,0.24427589803514668,0.02348665745259257,2.8167910051263107e-25,-0.05886099994797049,0.03677603892241759,0.100279897729458,6.2597125900120335e-25,0.28162771471456205
SCMH1,species,0.16296591027856744,0.008161221016842659,2.0716141923235306e-88,-0.007016195487087346,0.02457345437982764,0.7585371271281047,1.0199714488269614e-87,0.892917548813606
ELOA,species,-0.11577663519198066,0.015787736825133753,2.0592263734323125e-13,-0.08318437558679619,0.04204276257275151,0.05424345943555756,3.557133621110379e-13,0.1875253428264898
CLCN6,species,0.2107291984254502,0.015263243331610523,2.9334893380560338e-43,-0.018062428192872,0.043187491704606805,0.6550714370251668,8.701909859737377e-43,0.8397310525520001
ATP1A2,species,-0.3389708983098051,0.01816170469566334,6.970301017134859e-78,-0.03512056099978036,0.04188523134952733,0.42071069167952996,3.0857817122617306e-77,0.6762005758269066
PLEKHO1,species,-0.09803150450413028,0.01621237520883901,1.0100887927706784e-09,-0.0536346686295404,0.04295771208573595,0.202431307168826,1.571738165067721e-09,0.4418625588146208
KPNA6,species,-0.005263318416061466,0.014190101928914935,0.6580410358219648,0.04399518367961865,0.03886956643933464,0.31467444596729754,0.6762864843694743,0.5803125548958048
SARS1,species,-0.1675991788221757,0.02440790738924212,5.867301963152516e-12,-0.008019092041537753,0.055761436160888335,0.9170443548995195,9.730953741336527e-12,0.9698253248320454
LRRC7,species,1.391052689000156,0.03897412925464608,4.401110230218317e-279,0.2210317575964669,0.07657735477665657,0.0044007563382340836,6.562414457126289e-278,0.027234150782619985
ADSS2,species,0.24076063703263773,0.019282938836653617,2.0639020757882932e-35,-0.014449225663496086,0.04244155219986397,0.6739190828120192,5.431394009224517e-35,0.8498886459214968
ZZZ3,species,0.08627583186198527,0.009653819664822977,5.835899788600304e-19,-0.014435115121857219,0.03253559773400614,0.6172824260628813,1.1536729695300928e-18,0.8177375996331311
FBXO42,species,0.09289921841175346,0.012688547254151928,3.1841032713301914e-13,0.15328829057960716,0.038244881280537484,7.573092154697996e-05,5.478581893171151e-13,0.0008009334879087059
TRIT1,species,0.22291084471153874,0.01594173932145932,3.400236565438279e-44,-0.04041325809190833,0.04639153864352883,0.3281124689965726,1.0256836441924759e-43,0.5913549957282265
TPR,species,0.15902118193460574,0.007021907311620584,2.734250906715513e-112,-0.013114628093750339,0.029630558527519765,0.6202720199954397,1.6034137033560075e-111,0.8190384024742338
VPS13D,species,0.10828775567950948,0.010238225464412203,6.496214507138538e-26,-0.021697059375609774,0.03341769062184385,0.4661656379654096,1.4609975271063146e-25,0.7131394175292236
H6PD,species,-0.06187418169255382,0.026062769185299442,0.015497880047849254,-0.12666628476345407,0.056951614510314434,0.023161872477224912,0.01814397220143019,0.10150919906638782
PER3,species,-1.3428955116040624,0.014131057158091714,0.0,0.21247094455288862,0.03286778019178498,6.084551412179351e-11,0.0,1.6430379724022456e-09
SIKE1,species,0.06163523427849378,0.02330729234699937,0.008348857777258361,0.004056983320360565,0.050779787253101234,0.9436068736558239,0.009911667081688504,0.9818583463485466
THRAP3,species,-0.07827451361926495,0.007362887131197861,1.3689263930354267e-26,-0.015515682247657448,0.02747914142127584,0.5813893995923483,3.108068071792078e-26,0.7955686936845721
ARID4B,species,0.13654225198657013,0.006866639547099899,1.2395734884539207e-87,-0.10884531578014808,0.031097132818273525,0.00042894932630631175,6.061336946030435e-87,0.0036878378622702385
