gene,tx,de_coef,de_se,de_pval,dv_coef,dv_se,dv_pval,de_pval_adj,dv_pval_adj
SCYL3,species,-0.3238204838731017,0.026730493275906795,6.83480584196053e-34,-0.030084218834929937,0.059805834552070905,0.5820976289023381,1.990678352117515e-33,0.8074588778544697
C1orf112,species,-0.04666206797387746,0.019134745616379716,0.015468969820126483,-0.13819414613026337,0.04288159245994517,0.0013179373619218958,0.018463645878532386,0.01152478193106306
NIPAL3,species,0.05726471101865252,0.03070606070344014,0.059718502548246524,-0.02770807160170949,0.06323587476239924,0.6389677110856578,0.06849243486019346,0.8392523269581212
AK2,species,-0.16005650185264525,0.019329252669645962,1.0161809043874058e-16,-0.015387804159805087,0.04714705570898295,0.6912004046526071,2.0678742141831213e-16,0.8670564654185261
KDM1A,species,0.052362284448552184,0.010458244574100658,5.775473708349593e-07,-0.03252223065481057,0.03775942084507475,0.4116132781294213,8.623171665970779e-07,0.6803389359494072
ST7L,species,0.0594652933168335,0.016319591377064017,0.0002630377806011514,-0.03275074094663634,0.044974113347305354,0.4361118812067633,0.00034693624048752535,0.6997908753146288
DNAJC11,species,0.061924842413275345,0.014673995626979906,2.703065467169812e-05,-0.021788961097757048,0.04394635283877589,0.6023747890238792,3.7416442397291586e-05,0.8202330277075273
E2F2,species,0.006479987337175984,0.028953384135042108,0.8022356766661841,0.007694484091291303,0.053390729339500675,0.8883827209708525,0.8178413505735797,0.9605058837138637
CSDE1,species,0.004623212621541914,0.007418080007286686,0.5773217920440861,0.002760969595628206,0.03305047945786244,0.8995911347403696,0.6003077522828784,0.9651543483272889
PAX7,species,0.25499967283700864,0.02691385624190854,2.6027018780764394e-21,-0.07889486158497024,0.04680936365425918,0.09756015332991552,5.872514197347558e-21,0.2979488598781919
SCMH1,species,0.15535604131366665,0.00906373707850826,2.4937484644435082e-65,-0.014272483162819679,0.027972806586793804,0.5635413239483645,1.1344535115156493e-64,0.7963326168538727
ELOA,species,-0.12159258234017878,0.01791373948014273,1.1565780288392506e-11,-0.10051475183192056,0.048655692145046114,0.043819149881449915,2.033063480479729e-11,0.17362012964620854
CLCN6,species,0.19156017407973805,0.017552088686958126,7.698472779780124e-28,-0.0420530466734742,0.04533591685342615,0.3600688300638723,1.9848374720187457e-27,0.6320904584930996
ATP1A2,species,-0.32418129970316417,0.02031799044235979,1.6383229384589424e-57,0.05256057864325615,0.046233431841285894,0.2914859426289318,6.77121799118073e-57,0.5646170263710008
PLEKHO1,species,-0.07301172345925482,0.01836981890692176,5.3227277293636306e-05,0.0021831070462087626,0.048461921825836383,0.9668071210527733,7.26549100200165e-05,0.9883056929253382
KPNA6,species,-0.0028597034649063347,0.01577195077846603,0.7844306717833507,0.00335619358120164,0.04353730685149846,0.9744893639145644,0.8009364217286556,0.9914267341084098
SARS1,species,-0.17872567470601045,0.02678264914632461,1.963452257485939e-11,-0.027811457467660772,0.06248934372484364,0.6816580611291903,3.422327759666733e-11,0.8645553434231308
LRRC7,species,1.397232549493765,0.04358626344339288,4.4400163908382604e-225,0.20379719070073335,0.0783426840640632,0.01053839396033144,6.699226266483602e-224,0.06186879381789802
ADSS2,species,0.23215983320302366,0.021329311483215787,2.2699489628377686e-27,0.02044711496444161,0.048246487995059706,0.7085906572358021,5.802949202233398e-27,0.8772017569339591
ZZZ3,species,0.08732096960380806,0.010739800583596349,4.474000486308801e-16,-0.007532269931464134,0.03611210871895122,0.824709436142011,8.930959325259898e-16,0.9345597343970518
FBXO42,species,0.09701043287928428,0.01412553562522449,8.581675757318586e-12,0.14420355165307394,0.04300612422004671,0.0011457523166218263,1.5169901760351113e-11,0.01021174485370088
TRIT1,species,0.2145076829678021,0.017852978610389002,4.5260244215432605e-33,-0.06762718738343647,0.05045453160679422,0.19766794976737212,1.2980327609540887e-32,0.4586466937842288
TPR,species,0.15983780970737865,0.007795487379032986,1.0143727079671298e-92,0.0014103025689877172,0.033247887350862766,0.9323953915039245,6.068480865547647e-92,0.9758236158124041
VPS13D,species,0.10759901860235253,0.011377826256680202,9.039641694921738e-21,-0.021987458037016933,0.038101379116462254,0.5178057148223899,2.0193413857283258e-20,0.7648385426942516
H6PD,species,-0.041867032162422935,0.030301128472260658,0.1667150440785326,-0.18381461756836387,0.06714462256778525,0.0063937214358776185,0.18416905023908722,0.041849329065307216
PER3,species,-1.346744485330363,0.015691687984282218,0.0,0.22391967480357042,0.03680783455176123,6.698249058893935e-10,0.0,1.9358432298516628e-08
SIKE1,species,0.04567927563921162,0.026417393715311575,0.0867072377338072,-0.015179970642260097,0.05780409557797212,0.8181819349812702,0.09817162549696938,0.9312286361261827
THRAP3,species,-0.08391282227632724,0.008182658680781314,9.233974967884241e-25,0.016546828141006213,0.03135762561327466,0.6119531020586502,2.2369268789688142e-24,0.8243780230308009
ARID4B,species,0.14076460384576103,0.0076424856779486105,4.948350188553881e-74,-0.06611910073788937,0.03607511040589952,0.05704504467537204,2.477642091224335e-73,0.2079921596442948
SDCCAG8,species,0.1666302823148468,0.011752386768332354,1.5489704454994126e-45,-0.0007713341057257171,0.031880091921691105,0.958505250452936,5.375919060516946e-45,0.9853288575664352
HHAT,species,0.2247279663024955,0.01347838737493117,1.5727524623967486e-62,0.01884257134284543,0.031082873275342225,0.6195940125508153,6.891531274749633e-62,0.8276344150657534
KIF1B,species,0.013567713258193942,0.006806708514109466,0.051319735581110734,-0.09950569664959542,0.028208980505382418,0.0003179733080756033,0.059222613241795584,0.003424093390112764
SZRD1,species,-0.12678934967398933,0.0299075015883215,1.8046906059532316e-05,-0.1348755047665843,0.05903536331109719,0.023278580356637612,2.5175994415968683e-05,0.11290878002389522
SOAT1,species,0.1550737852072544,0.022267146571141497,3.539144410521867e-12,0.05010224332591938,0.04901063254073875,0.2881257986952988,6.331637280635502e-12,0.5607717017934499
CROCC,species,-0.18707271075675372,0.010052503682222423,1.614141570914645e-77,0.033735647192351476,0.037484228537179996,0.3639153480548177,8.419885128706055e-77,0.6366056379601928
ATP2B4,species,-0.39228327896831683,0.01163486270222213,2.809183030589238e-249,-0.005774921182581255,0.03286301000402861,0.9536366286537901,4.68853244234862e-248,0.9834730980079088
NDC1,species,-0.2742648909328699,0.013988837181685856,8.752395402963412e-86,-0.08999896630164035,0.03523665030563574,0.01348536422237916,4.9427140993315644e-85,0.07497061396896929
TARBP1,species,0.9323190254873746,0.014873774104388586,0.0,-0.15298899654376336,0.03870037331783692,5.206546874385138e-05,0.0,0.000693706186093925
PTPRU,species,0.29233303836803193,0.025450149632787664,6.52300594787276e-30,-0.0031103404077081017,0.05873744414036085,0.9643813067867689,1.7652908869083805e-29,0.9868525712901316
SNRNP40,species,-0.021409474414861254,0.0156856172213658,0.16988860122603183,-0.0231583193957873,0.04352259012122394,0.580776708269294,0.18756942334801072,0.8070297946560583
COL11A1,species,0.08230128909177635,0.007871895979737873,8.619329276740952e-25,0.08678165131172415,0.022496207809536387,0.00012725495461644192,2.089961364727348e-24,0.0015179836088616843
DDX20,species,0.16700096954336913,0.026622889557273793,5.106555617224784e-10,-0.05028717615802925,0.05600276738500083,0.3387169442029653,8.517427054318698e-10,0.612943050176884
