gene,tx,de_coef,de_se,de_pval,dv_coef,dv_se,dv_pval,de_pval_adj,dv_pval_adj
SCYL3,species,-0.629418234002044,0.48030354918573565,0.19660949012120665,-1.4067346279359165,0.9053091611751284,0.07239862905108785,0.7327455997672505,0.9419365778045056
C1orf112,species,0.15061407911291425,0.33494499607203115,0.6467860682431656,0.5795340449358173,0.7784953605131291,0.482167041298294,0.9527177029629585,0.9991550627464059
NIPAL3,species,0.25192276359113497,0.5390328335053536,0.6562139599970986,0.18525781614468992,0.9540067890266636,0.8609711899967314,0.9540468146749208,0.9991550627464059
AK2,species,-0.1741265799271597,0.40184947320487596,0.6712627710617386,-1.4331361462811185,0.6461647798218793,0.02585119348196421,0.9554226449251578,0.715182823567181
ST7L,species,-0.24912952966405602,0.31193870612978775,0.4344540632153826,0.27001499978182725,0.8521773101839786,0.8661637347504736,0.8830670067070813,0.9991550627464059
DNAJC11,species,0.434059102437065,0.2643938708743264,0.10615033429977203,-0.7963369967662284,1.3967932552817253,0.32342901219229525,0.6075006203966506,0.9991550627464059
E2F2,species,0.3539853599317926,0.6844734490601687,0.5950705498252253,0.9718621622272137,1.4021587581544346,0.45572822592598977,0.9385429479275404,0.9991550627464059
CSDE1,species,0.1610120971706997,0.12733394833657094,0.20445635453171962,-0.5998717263172944,1.0875199564814149,0.6191282473789472,0.740539796582894,0.9991550627464059
PAX7,species,-0.23249992037952383,0.6619223434632289,0.736533697684121,-0.5687208978918833,1.1740938603892588,0.7522817466521127,0.9753687074937791,0.9991550627464059
SCMH1,species,-0.10385707655144112,0.1489697353357483,0.48781495548896275,-0.3671805718742286,0.7029691341721481,0.6998974637360726,0.9074736613099228,0.9991550627464059
ELOA,species,-0.5105137615555271,0.3331747971266199,0.13643225897846384,-0.8514648442421245,0.9089159746561274,0.3221798487850912,0.6614685790478162,0.9991550627464059
CLCN6,species,0.31702214379050647,0.37389239866530893,0.4029736431932744,0.10170854108791778,1.0091430996259865,0.9825433737908704,0.8638959935773723,0.9991550627464059
ATP1A2,species,-1.1205576565884878,0.3886552508568698,0.00472004516433267,-0.7086120229505297,0.5581514453718142,0.24644768746984896,0.13782461638434232,0.9991550627464059
NCDN,species,-0.12916586693345306,0.5706087220631755,0.8256370422412804,0.050303985518158824,0.47061074056434155,0.8717592473181472,0.9894052591111778,0.9991550627464059
PLEKHO1,species,0.8078002752110998,0.39417713553361533,0.04818967852885309,0.7268510357723986,0.7222744350125896,0.34215913956537086,0.4432452966884159,0.9991550627464059
KPNA6,species,0.163345487010262,0.28049165803460285,0.5427043085688243,1.5322703508405615,1.3541638593278709,0.19447193272315044,0.9280952950538309,0.9991550627464059
ADSS2,species,-0.4322946902283273,0.4215585629906822,0.3132223176256986,-0.06766914676920797,0.9797985456306687,0.918459300265607,0.8057536727520358,0.9991550627464059
ZZZ3,species,-0.28329123367973225,0.19647425424302722,0.1528775494985579,-1.0298831841411233,0.9720858288177653,0.38477904850993344,0.6793486448977597,0.9991550627464059
FBXO42,species,-0.23449215758550057,0.2173336808928429,0.28279146135086536,-0.5285219629786265,1.2270091494236988,0.6050216472585752,0.7946198438828557,0.9991550627464059
USH2A,species,0.6049490560850168,0.7721731461308806,0.4663159430330372,-0.393070321190113,1.0562954286712674,0.5954733813412796,0.8960827986391606,0.9991550627464059
