gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.769600957547937,-12.382224833463798,-12.69480947386407
LINC01409,-12.138700610603923,-12.006131295229862,-12.156703436348105
ENSG00000290784,-13.016071370685609,-12.797059919189039,-13.129971563353912
LINC00115,-12.404486412434098,-12.445116994678585,-12.43582958154469
LINC01128,-10.475544366161085,-10.608266023342042,-10.653522712162331
SAMD11,-11.935600299610286,-12.273510196060164,-11.745240386818548
NOC2L,-10.273374284190796,-10.4713476328221,-10.459654785527924
HES4,-10.617983962111488,-10.739064544139799,-11.463054171139818
ISG15,-11.32157833196141,-11.270401662561246,-11.075505580477454
AGRN,-11.629389366064908,-11.575710752393636,-12.10658982308814
C1orf159,-10.869353967135039,-11.01876043011743,-11.185409569570206
SDF4,-10.011201542718572,-10.163339281064449,-10.138003712315012
B3GALT6,-11.105652597788744,-11.260708036591888,-11.296923883211585
UBE2J2,-10.334345381529314,-10.42022482979757,-10.422639826004076
ACAP3,-11.96410132181012,-11.938946699830929,-12.091224417642195
PUSL1,-11.932033262423177,-12.120676211550657,-12.141670427837782
INTS11,-11.021247210314144,-11.189136739938963,-11.090126532469974
CPTP,-12.334254441819231,-12.449075042814943,-12.25046990902885
DVL1,-12.402960294173809,-12.77022799475694,-12.459141151693457
MXRA8,-11.42758355080801,-11.068371677996696,-11.646769908228949
AURKAIP1,-9.318583960160018,-9.430213024427992,-9.37553893305444
CCNL2,-9.22561716074092,-9.193593092692414,-9.515285948345673
MRPL20-AS1,-11.978681038018008,-11.93619346363309,-12.1441952357854
MRPL20,-8.986758147967011,-9.106624905388896,-9.11141400288962
VWA1,-12.270934038047738,-12.449070573538608,-12.89228547091356
ATAD3B,-12.10545634648864,-12.09580865038912,-11.978769558764231
ATAD3A,-11.340363870058635,-11.481381200632466,-11.599697759585021
TMEM240,-12.568300483846237,-12.490739704776711,-12.668604937271427
SSU72,-9.475206354822546,-9.54956561295941,-9.565221567746182
FNDC10,-11.964792838010451,-11.833040299950747,-12.588249520065126
