gene,NA19099_Cardiomyocytes,NA18522_Cardiomyocytes,NA19093_Cardiomyocytes
ENSG00000291215,-12.875045174758762,-12.234379505547427,-12.665875093586221
LINC01409,-12.076113916802411,-11.985338086703843,-12.03217985344925
LINC00115,-12.315171515735628,-12.517955003132963,-12.444986049801576
LINC01128,-10.5379716429807,-10.613470953027733,-10.647057298504187
SAMD11,-11.991098412893429,-12.20154580804192,-11.876027507288466
NOC2L,-10.277753154639855,-10.507414451778931,-10.518339727203127
HES4,-10.70223343909867,-10.75980946906924,-11.473432201416903
ISG15,-11.243243156869799,-11.183513019037408,-11.017115378710686
AGRN,-11.752258027078701,-11.55309265089527,-12.079068722563969
C1orf159,-10.825139109025793,-11.022062006947097,-11.13146283627928
SDF4,-9.98402069970902,-10.147297937784007,-10.118933419831269
B3GALT6,-11.149984559111736,-11.171016600868503,-11.287037432016628
UBE2J2,-10.327237198181386,-10.453852185630787,-10.469032036569903
ACAP3,-11.84646848420368,-11.950149399387136,-12.154811469549282
PUSL1,-12.092721904047497,-12.108171551382714,-12.172009774066586
INTS11,-11.081816209637285,-11.321335907981615,-11.11990435783151
CPTP,-12.281737327011069,-12.446686570102479,-12.29888804933727
DVL1,-12.352942512925493,-12.774195973872246,-12.66105942494139
MXRA8,-11.488220553671542,-11.26960328618383,-11.629007505898143
AURKAIP1,-9.322291981390864,-9.461562679438558,-9.372725146080661
CCNL2,-9.25332560428625,-9.250528095478902,-9.54186171574104
MRPL20-AS1,-11.960936689292533,-11.921667746764111,-12.050641079588296
MRPL20,-8.995583030160967,-9.135220061430532,-9.086642560494512
VWA1,-12.329250917152878,-12.63342143107723,-12.922297448591458
ATAD3B,-11.9539798535357,-11.989135936031255,-12.072350479310112
ATAD3A,-11.254331939427791,-11.404471902471752,-11.619863981286663
TMEM240,-12.533874827341554,-12.745973584710848,-12.854320545235035
SSU72,-9.473232335336235,-9.556908972420382,-9.547540775552324
FNDC10,-11.997689458861384,-11.991503203167783,-12.534380381077755
ENSG00000272106,-11.466823814885492,-11.612855481645305,-11.577782970072095
MIB2,-11.27124283091219,-11.413288307920403,-11.466365430375834
MMP23B,-11.869429647602619,-11.956979945009815,-13.179488740652408
CDK11B,-10.411393442989946,-10.597087715732519,-10.480044143292501
SLC35E2B,-10.480982593033008,-10.46588809747971,-10.557558042294731
CDK11A,-10.674403147654724,-10.865813193801099,-10.90886688852337
ENSG00000290854,-11.47355234418317,-11.439593427078568,-11.696046643838429
NADK,-11.272466466111203,-11.32157942048745,-11.397654613456972
GNB1,-8.711021892494138,-8.87195399896785,-8.892633260534542
PRKCZ,-10.957433395303376,-10.98525374758573,-11.026106650647343
FAAP20,-9.805964114515822,-10.061666952139896,-9.882502082641272
SKI,-10.587325369645999,-10.605213423726811,-10.744792750177263
MORN1,-11.772620415758666,-11.548419115281307,-11.779269925690244
RER1,-10.253460285301509,-10.30483813815439,-10.310367743349937
PEX10,-11.513551903690622,-11.697987574591968,-11.540057540591478
PANK4,-12.101547230543797,-12.463741723256508,-12.154361944879126
PRXL2B,-12.24062512061352,-12.197406469174819,-12.130487256455519
PRDM16-DT,-11.342272949902664,-11.955734514964785,-11.512987538303742
PRDM16,-9.248274897856177,-9.617003777512917,-9.417711485015285
MEGF6,-12.331468467461855,-12.487260479796783,-12.587951593791942
TPRG1L,-11.124215068923826,-11.227896426935182,-11.164299802599862
WRAP73,-11.630953565784512,-11.723239688403664,-11.704185639185514
SMIM1,-11.649568319872321,-11.769097576891603,-11.50663022985621
LRRC47,-10.350770023898159,-10.488202099069309,-10.441297222117734
CEP104,-10.553360151418403,-10.557907713638212,-10.608922914761884
DFFB,-12.06192580704538,-12.285204743821907,-12.165136226203618
C1orf174,-11.296579271689234,-11.384589201068694,-11.396469998990783
NPHP4,-11.173844689554748,-11.28184266785617,-11.152560436736799
KCNAB2,-12.41693941029179,-12.723500140252966,-12.129401017233846
RPL22,-7.133150495631601,-7.356013583106902,-7.278515222555489
RNF207,-9.93616028743643,-9.534601728300244,-9.810231150710798
ICMT,-10.428201222381219,-10.529092331139193,-10.628770138618616
GPR153,-12.575658709234295,-12.248565646531253,-12.350145587978565
ACOT7,-11.561053083611231,-11.85286075398913,-11.658546820055724
